instrument,time,measured_pressure,measured_temperature
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:08:00,101.06262,18.3
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:08:30,101.043,18.1
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:09:00,101.06262,18.1
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:09:30,101.043,18.1
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:10:00,101.043,18.1
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:10:30,101.03319,18
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:11:00,101.03319,17.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:11:30,104.80023,16.7
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:12:00,104.82966,15.7
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:12:30,104.91795,15.1
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:13:00,104.92776,14.7
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:13:30,104.94738,14.4
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:14:00,104.97681,14.2
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:14:30,105.00624,14.1
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:15:00,105.03567,14
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:15:30,105.0651,13.9
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:16:00,105.09453,13.9
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:16:30,105.10434,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:17:00,105.13377,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:17:30,105.1632,13.8
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:18:00,105.19263,13.7
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:18:30,105.19263,13.7
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:19:00,105.22206,13.7
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:19:30,105.24168,13.7
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:20:00,105.25149,13.7
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:20:30,105.25149,13.7
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:21:00,105.25149,13.7
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:21:30,105.27111,13.7
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:22:00,105.22206,13.7
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:22:30,105.21225,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:23:00,105.19263,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:23:30,105.18282,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:24:00,105.1632,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:24:30,105.15339,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:25:00,105.12396,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:25:30,105.15339,13.7
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:26:00,105.12396,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:26:30,105.09453,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:27:00,105.09453,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:27:30,105.09453,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:28:00,105.12396,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:28:30,105.10434,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:29:00,105.09453,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:29:30,105.10434,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:30:00,105.12396,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:30:30,105.15339,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:31:00,105.18282,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:31:30,105.21225,13.7
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:32:00,105.21225,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:32:30,105.24168,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:33:00,105.24168,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:33:30,105.29073,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:34:00,105.31035,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:34:30,105.31035,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:35:00,105.32997,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:35:30,105.3594,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:36:00,105.36921,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:36:30,105.40845,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:37:00,105.40845,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:37:30,105.41826,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:38:00,105.40845,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:38:30,105.40845,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:39:00,105.38883,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:39:30,105.40845,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:40:00,105.40845,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:40:30,105.38883,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:41:00,105.38883,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:41:30,105.40845,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:42:00,105.40845,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:42:30,105.36921,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:43:00,105.36921,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:43:30,105.36921,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:44:00,105.38883,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:44:30,105.36921,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:45:00,105.38883,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:45:30,105.40845,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:46:00,105.42807,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:46:30,105.42807,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:47:00,105.44769,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:47:30,105.44769,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:48:00,105.4575,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:48:30,105.48693,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:49:00,105.50655,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:49:30,105.51636,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:50:00,105.57522,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:50:30,105.62427,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:51:00,105.62427,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:51:30,105.63408,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:52:00,105.6537,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:52:30,105.66351,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:53:00,105.66351,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:53:30,105.66351,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:54:00,105.69294,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:54:30,105.68313,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:55:00,105.68313,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:55:30,105.68313,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:56:00,105.66351,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:56:30,105.66351,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:57:00,105.66351,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:57:30,105.68313,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:58:00,105.66351,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:58:30,105.63408,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:59:00,105.62427,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 16:59:30,105.62427,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:00:00,105.6537,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:00:30,105.63408,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:01:00,105.62427,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:01:30,105.6537,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:02:00,105.6537,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:02:30,105.6537,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:03:00,105.63408,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:03:30,105.62427,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:04:00,105.63408,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:04:30,105.63408,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:05:00,105.63408,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:05:30,105.66351,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:06:00,105.68313,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:06:30,105.71256,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:07:00,105.73218,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:07:30,105.7518,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:08:00,105.78123,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:08:30,105.81066,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:09:00,105.84009,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:09:30,105.83028,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:10:00,105.84009,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:10:30,105.84009,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:11:00,105.85971,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:11:30,105.88914,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:12:00,105.88914,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:12:30,105.88914,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:13:00,105.89895,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:13:30,105.91857,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:14:00,105.91857,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:14:30,105.91857,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:15:00,105.948,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:15:30,105.95781,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:16:00,105.948,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:16:30,105.948,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:17:00,105.948,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:17:30,105.948,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:18:00,105.948,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:18:30,105.95781,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:19:00,105.948,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:19:30,105.95781,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:20:00,105.97743,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:20:30,105.97743,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:21:00,105.98724,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:21:30,105.98724,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:22:00,106.00686,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:22:30,106.03629,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:23:00,106.07553,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:23:30,106.09515,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:24:00,106.10496,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:24:30,106.12458,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:25:00,106.13439,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:25:30,106.13439,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:26:00,106.13439,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:26:30,106.13439,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:27:00,106.12458,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:27:30,106.12458,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:28:00,106.12458,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:28:30,106.09515,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:29:00,106.09515,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:29:30,106.10496,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:30:00,106.10496,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:30:30,106.09515,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:31:00,106.12458,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:31:30,106.07553,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:32:00,106.09515,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:32:30,106.06572,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:33:00,106.06572,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:33:30,106.07553,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:34:00,106.07553,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:34:30,106.07553,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:35:00,106.09515,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:35:30,106.09515,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:36:00,106.10496,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:36:30,106.10496,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:37:00,106.10496,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:37:30,106.13439,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:38:00,106.16382,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:38:30,106.16382,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:39:00,106.16382,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:39:30,106.18344,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:40:00,106.18344,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:40:30,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:41:00,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:41:30,106.21287,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:42:00,106.21287,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:42:30,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:43:00,106.21287,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:43:30,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:44:00,106.21287,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:44:30,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:45:00,106.21287,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:45:30,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:46:00,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:46:30,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:47:00,106.21287,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:47:30,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:48:00,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:48:30,106.18344,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:49:00,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:49:30,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:50:00,106.18344,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:50:30,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:51:00,106.18344,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:51:30,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:52:00,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:52:30,106.18344,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:53:00,106.16382,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:53:30,106.18344,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:54:00,106.18344,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:54:30,106.16382,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:55:00,106.16382,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:55:30,106.16382,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:56:00,106.18344,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:56:30,106.16382,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:57:00,106.16382,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:57:30,106.16382,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:58:00,106.18344,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:58:30,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:59:00,106.19325,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 17:59:30,106.22268,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:00:00,106.2423,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:00:30,106.2423,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:01:00,106.22268,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:01:30,106.21287,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:02:00,106.22268,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:02:30,106.22268,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:03:00,106.2423,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:03:30,106.2423,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:04:00,106.2423,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:04:30,106.2423,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:05:00,106.26192,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:05:30,106.26192,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:06:00,106.2423,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:06:30,106.27173,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:07:00,106.26192,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:07:30,106.27173,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:08:00,106.28154,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:08:30,106.31097,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:09:00,106.33059,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:09:30,106.33059,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:10:00,106.36002,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:10:30,106.33059,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:11:00,106.3404,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:11:30,106.33059,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:12:00,106.3404,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:12:30,106.36002,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:13:00,106.36002,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:13:30,106.27173,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:14:00,106.37964,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:14:30,106.26192,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:15:00,106.37964,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:15:30,106.30116,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:16:00,106.37964,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:16:30,106.33059,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:17:00,106.3404,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:17:30,106.37964,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:18:00,106.41888,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:18:30,106.42869,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:19:00,106.44831,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:19:30,106.45812,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:20:00,106.48755,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:20:30,106.48755,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:21:00,106.50717,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:21:30,106.50717,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:22:00,106.54641,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:22:30,106.56603,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:23:00,106.58565,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:23:30,106.60527,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:24:00,106.6347,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:24:30,106.66413,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:25:00,106.66413,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:25:30,106.70337,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:26:00,106.72299,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:26:30,106.75242,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:27:00,106.78185,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:27:30,106.77204,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:28:00,106.78185,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:28:30,106.77204,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:29:00,106.75242,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:29:30,106.72299,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:30:00,106.74261,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:30:30,106.75242,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:31:00,106.74261,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:31:30,106.75242,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:32:00,106.75242,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:32:30,106.75242,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:33:00,106.75242,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:33:30,106.75242,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:34:00,106.74261,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:34:30,106.75242,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:35:00,106.74261,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:35:30,106.77204,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:36:00,106.77204,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:36:30,106.78185,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:37:00,106.84071,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:37:30,106.87014,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:38:00,106.90938,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:38:30,106.929,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:39:00,106.95843,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:39:30,106.97805,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:40:00,106.98786,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:40:30,107.00748,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:41:00,107.00748,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:41:30,106.97805,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:42:00,106.97805,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:42:30,106.95843,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:43:00,106.95843,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:43:30,106.95843,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:44:00,106.929,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:44:30,106.929,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:45:00,106.91919,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:45:30,106.91919,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:46:00,106.90938,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:46:30,106.90938,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:47:00,106.88976,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:47:30,106.90938,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:48:00,106.88976,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:48:30,106.90938,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:49:00,106.90938,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:49:30,106.91919,13.6
Solinst Levelogger Junior Edge Model 3001,2021-03-24 18:50:00,106.90938,13.6
