instrument,time,measured_temperature,measured_turbidity,cleaned_turbidity,turbidity_1min_avg,turbidity_1min_max,turbidity_1min_min,turbidity_1min_sd
Campbell Scientific OBS-3+,2021-08-17 15:16:00,40.05,11.09,-8888,10.01,11.09,9.24,0.576
Campbell Scientific OBS-3+,2021-08-17 15:17:00,40.36,11.23,-8888,11.45,12.19,11.04,0.395
Campbell Scientific OBS-3+,2021-08-17 15:18:00,40.62,10.66,10.66,10.92,12.47,10.02,0.774
Campbell Scientific OBS-3+,2021-08-17 15:19:00,41.18,9.33,-8888,10.09,10.68,9.33,0.489
Campbell Scientific OBS-3+,2021-08-17 15:20:00,41.3,17.43,-8888,27.14,39.57,10.5,12.23
Campbell Scientific OBS-3+,2021-08-17 15:21:00,41.64,9.68,-8888,17.47,49.35,9.68,14.29
Campbell Scientific OBS-3+,2021-08-17 15:22:00,42.09,10.14,10.14,10.51,10.86,10.14,0.248
Campbell Scientific OBS-3+,2021-08-17 15:23:00,42.26,10.85,10.85,10.44,10.85,10.01,0.286
Campbell Scientific OBS-3+,2021-08-17 15:24:00,42.67,9.24,-8888,9.98,11.2,9.24,0.622
Campbell Scientific OBS-3+,2021-08-17 15:25:00,43.05,10.22,10.22,10.83,11.56,9.93,0.593
Campbell Scientific OBS-3+,2021-08-17 15:26:00,43.3,11,-8888,9.44,11.25,7.981,1.307
Campbell Scientific OBS-3+,2021-08-17 15:27:00,43.4,10.58,10.58,11.07,11.77,10.58,0.441
Campbell Scientific OBS-3+,2021-08-17 15:28:00,43.79,11.87,-8888,10.8,11.87,9.95,0.685
Campbell Scientific OBS-3+,2021-08-17 15:29:00,44.06,9.24,-8888,9.55,10.49,7.864,0.901
Campbell Scientific OBS-3+,2021-08-17 15:30:00,44.1,10.66,10.66,9.91,10.66,8.9,0.543
Campbell Scientific OBS-3+,2021-08-17 15:31:00,44.31,10.68,10.68,10.12,10.92,8.47,0.802
Campbell Scientific OBS-3+,2021-08-17 15:32:00,44.66,10.29,10.29,10.08,10.68,9.25,0.486
Campbell Scientific OBS-3+,2021-08-17 15:33:00,44.68,9.39,-8888,10.1,10.95,9.33,0.665
Campbell Scientific OBS-3+,2021-08-17 15:34:00,45.02,9.47,-8888,9.56,10.85,8.93,0.66
Campbell Scientific OBS-3+,2021-08-17 15:35:00,45.01,10.63,10.63,10.06,10.63,9.76,0.325
Campbell Scientific OBS-3+,2021-08-17 15:36:00,45.36,8.01,-8888,8.99,10.02,8.01,0.649
Campbell Scientific OBS-3+,2021-08-17 15:37:00,45.29,9.49,-8888,8.75,9.49,8,0.462
Campbell Scientific OBS-3+,2021-08-17 15:38:00,45.62,9.68,-8888,9.92,10.53,9.33,0.486
Campbell Scientific OBS-3+,2021-08-17 15:39:00,45.67,9.01,-8888,8.29,9.01,7.315,0.508
Campbell Scientific OBS-3+,2021-08-17 15:40:00,45.63,8.16,-8888,9.52,10.14,8.16,0.663
Campbell Scientific OBS-3+,2021-08-17 15:41:00,45.75,8.76,-8888,9.03,10.3,8.09,0.81
Campbell Scientific OBS-3+,2021-08-17 15:42:00,45.94,11.14,-8888,9.53,11.14,8.33,0.937
Campbell Scientific OBS-3+,2021-08-17 15:43:00,46.09,10.35,10.35,9.52,10.35,8.42,0.742
Campbell Scientific OBS-3+,2021-08-17 15:44:00,46.24,11.17,-8888,10.95,11.49,10.66,0.288
Campbell Scientific OBS-3+,2021-08-17 15:45:00,46.37,10.59,10.59,9.65,10.59,8.76,0.778
Campbell Scientific OBS-3+,2021-08-17 15:46:00,46.47,10.81,10.81,10.29,11.2,9.2,0.635
Campbell Scientific OBS-3+,2021-08-17 15:47:00,46.41,11.45,-8888,10.07,11.45,9.22,0.796
Campbell Scientific OBS-3+,2021-08-17 15:48:00,46.65,9.6,-8888,10.96,11.73,9.6,0.741
Campbell Scientific OBS-3+,2021-08-17 15:49:00,46.59,9.52,-8888,11.07,12.85,9.52,0.969
Campbell Scientific OBS-3+,2021-08-17 15:50:00,46.67,9.85,-8888,10.01,10.55,8.9,0.573
Campbell Scientific OBS-3+,2021-08-17 15:51:00,46.75,11.16,-8888,10.15,11.16,9.5,0.602
Campbell Scientific OBS-3+,2021-08-17 15:52:00,46.99,10.75,10.75,11.34,12.46,10.75,0.551
Campbell Scientific OBS-3+,2021-08-17 15:53:00,46.9,10.15,10.15,9.97,10.47,9.58,0.28
Campbell Scientific OBS-3+,2021-08-17 15:54:00,47.15,10.3,10.3,10.29,11.04,9.8,0.414
Campbell Scientific OBS-3+,2021-08-17 15:55:00,47.19,9.1,-8888,9.21,10.39,8.61,0.598
Campbell Scientific OBS-3+,2021-08-17 15:56:00,47.23,10.95,10.95,10.18,10.95,9.22,0.633
Campbell Scientific OBS-3+,2021-08-17 15:57:00,47.31,9.93,-8888,9.44,10.4,8.87,0.549
Campbell Scientific OBS-3+,2021-08-17 15:58:00,47.37,9.03,-8888,12.22,19.58,9.03,4.171
Campbell Scientific OBS-3+,2021-08-17 15:59:00,47.38,9.18,-8888,9,9.18,8.68,0.172
Campbell Scientific OBS-3+,2021-08-17 16:00:00,47.28,10.91,10.91,20.4,40.06,8.73,12.4
Campbell Scientific OBS-3+,2021-08-17 16:01:00,47.44,9.14,-8888,10.19,10.72,9.14,0.547
Campbell Scientific OBS-3+,2021-08-17 16:02:00,47.54,9.07,-8888,9.23,9.63,9.07,0.183
Campbell Scientific OBS-3+,2021-08-17 16:03:00,47.43,9.2,-8888,9.31,9.57,9.14,0.143
Campbell Scientific OBS-3+,2021-08-17 16:04:00,47.45,9.13,-8888,9.16,9.29,8.84,0.153
Campbell Scientific OBS-3+,2021-08-17 16:05:00,47.62,9.65,-8888,9.14,9.65,8.65,0.381
Campbell Scientific OBS-3+,2021-08-17 16:06:00,47.69,8.82,-8888,9.01,9.4,8.81,0.223
Campbell Scientific OBS-3+,2021-08-17 16:07:00,47.78,9.14,-8888,8.9,9.14,8.59,0.171
Campbell Scientific OBS-3+,2021-08-17 16:08:00,47.7,9.05,-8888,9.12,9.58,8.78,0.247
Campbell Scientific OBS-3+,2021-08-17 16:09:00,47.69,9.01,-8888,8.95,9.14,8.61,0.178
Campbell Scientific OBS-3+,2021-08-17 16:10:00,47.72,9,-8888,8.93,9.43,8.67,0.255
Campbell Scientific OBS-3+,2021-08-17 16:11:00,47.62,9.43,-8888,9.03,9.43,8.84,0.219
Campbell Scientific OBS-3+,2021-08-17 16:12:00,47.58,9.37,-8888,9.29,9.55,8.91,0.22
Campbell Scientific OBS-3+,2021-08-17 16:13:00,47.77,10.26,10.26,9.48,10.26,8.83,0.441
Campbell Scientific OBS-3+,2021-08-17 16:14:00,47.58,10.25,10.25,9.47,10.25,8.64,0.62
Campbell Scientific OBS-3+,2021-08-17 16:15:00,47.75,9.79,-8888,9.78,10.4,8.75,0.551
Campbell Scientific OBS-3+,2021-08-17 16:16:00,47.6,7.716,-8888,9.56,10.91,7.716,1.081
Campbell Scientific OBS-3+,2021-08-17 16:17:00,47.59,8.44,-8888,8.76,9.2,8.34,0.324
Campbell Scientific OBS-3+,2021-08-17 16:18:00,47.59,9.22,-8888,9.42,10.11,8.32,0.571
Campbell Scientific OBS-3+,2021-08-17 16:19:00,47.58,8.77,-8888,8.68,9.11,8.37,0.234
Campbell Scientific OBS-3+,2021-08-17 16:20:00,47.83,8.45,-8888,8.84,9.15,8.44,0.301
Campbell Scientific OBS-3+,2021-08-17 16:21:00,47.72,9.36,-8888,8.79,9.36,8.36,0.391
Campbell Scientific OBS-3+,2021-08-17 16:22:00,47.6,8.63,-8888,8.96,9.37,8.29,0.38
Campbell Scientific OBS-3+,2021-08-17 16:23:00,47.51,7.789,-8888,8.73,9.5,7.789,0.527
Campbell Scientific OBS-3+,2021-08-17 16:24:00,47.63,8.72,-8888,8.33,8.72,7.937,0.288
Campbell Scientific OBS-3+,2021-08-17 16:25:00,47.52,7.892,-8888,8.33,8.92,7.892,0.346
Campbell Scientific OBS-3+,2021-08-17 16:26:00,47.45,8.36,-8888,8.49,8.91,8.08,0.316
Campbell Scientific OBS-3+,2021-08-17 16:27:00,47.6,8.67,-8888,8.44,8.79,7.99,0.319
Campbell Scientific OBS-3+,2021-08-17 16:28:00,47.53,8.58,-8888,8.33,8.65,8.07,0.21
Campbell Scientific OBS-3+,2021-08-17 16:29:00,47.37,8.26,-8888,8.38,9.04,7.731,0.5
Campbell Scientific OBS-3+,2021-08-17 16:30:00,47.55,9.17,-8888,8.7,9.17,8.48,0.223
Campbell Scientific OBS-3+,2021-08-17 16:31:00,47.38,8.38,-8888,8.7,8.91,8.38,0.198
Campbell Scientific OBS-3+,2021-08-17 16:32:00,47.38,8.82,-8888,8.75,9.58,8.19,0.424
Campbell Scientific OBS-3+,2021-08-17 16:33:00,47.37,7.762,-8888,8.36,8.89,7.762,0.457
Campbell Scientific OBS-3+,2021-08-17 16:34:00,47.53,8.74,-8888,9.03,9.47,8.63,0.316
Campbell Scientific OBS-3+,2021-08-17 16:35:00,47.36,9.41,-8888,8.86,9.41,8.31,0.395
Campbell Scientific OBS-3+,2021-08-17 16:36:00,47.35,8.89,-8888,8.9,9.38,8.44,0.287
Campbell Scientific OBS-3+,2021-08-17 16:37:00,47.42,8.34,-8888,9.35,9.9,8.34,0.532
Campbell Scientific OBS-3+,2021-08-17 16:38:00,47.51,9.73,-8888,9.4,9.79,8.77,0.353
Campbell Scientific OBS-3+,2021-08-17 16:39:00,47.48,9.34,-8888,9.75,10.23,9.22,0.417
Campbell Scientific OBS-3+,2021-08-17 16:40:00,47.38,9.16,-8888,9.71,9.96,9.16,0.288
Campbell Scientific OBS-3+,2021-08-17 16:41:00,47.31,9.34,-8888,9.66,10.02,9.34,0.239
Campbell Scientific OBS-3+,2021-08-17 16:42:00,47.12,10.14,10.14,9.49,10.14,8.44,0.551
Campbell Scientific OBS-3+,2021-08-17 16:43:00,47.24,10.54,10.54,9.93,10.54,9.6,0.318
Campbell Scientific OBS-3+,2021-08-17 16:44:00,47.21,10.14,10.14,9.74,10.14,9.22,0.313
Campbell Scientific OBS-3+,2021-08-17 16:45:00,46.93,9.97,-8888,9.95,10.1,9.76,0.103
Campbell Scientific OBS-3+,2021-08-17 16:46:00,47.03,10.37,10.37,9.96,10.37,9.69,0.214
Campbell Scientific OBS-3+,2021-08-17 16:47:00,46.93,9.08,-8888,9.75,10.01,9.08,0.308
Campbell Scientific OBS-3+,2021-08-17 16:48:00,46.73,9.61,-8888,9.74,10.13,9.53,0.244
Campbell Scientific OBS-3+,2021-08-17 16:49:00,46.81,9.73,-8888,9.48,10.01,8.66,0.435
Campbell Scientific OBS-3+,2021-08-17 16:50:00,46.7,9.73,-8888,9.82,10.05,9.68,0.118
Campbell Scientific OBS-3+,2021-08-17 16:51:00,46.68,9.82,-8888,9.91,10.14,9.74,0.139
Campbell Scientific OBS-3+,2021-08-17 16:52:00,46.5,10.39,10.39,9.98,10.71,9.56,0.434
Campbell Scientific OBS-3+,2021-08-17 16:53:00,46.66,9.33,-8888,9.67,10.11,9.3,0.306
Campbell Scientific OBS-3+,2021-08-17 16:54:00,46.6,10.07,10.07,9.93,10.16,9.59,0.192
Campbell Scientific OBS-3+,2021-08-17 16:55:00,46.36,9.21,-8888,9.73,10.34,9.2,0.419
Campbell Scientific OBS-3+,2021-08-17 16:56:00,46.48,9.76,-8888,9.75,10.04,9.44,0.212
Campbell Scientific OBS-3+,2021-08-17 16:57:00,46.48,9.64,-8888,9.75,10.03,9.56,0.158
Campbell Scientific OBS-3+,2021-08-17 16:58:00,46.52,11.05,-8888,10.11,11.05,9.03,0.641
Campbell Scientific OBS-3+,2021-08-17 16:59:00,46.54,10.58,10.58,10.12,10.58,9.87,0.252
Campbell Scientific OBS-3+,2021-08-17 17:00:00,46.33,10.55,10.55,10.03,10.55,9.39,0.412
Campbell Scientific OBS-3+,2021-08-17 17:01:00,46.48,9.62,-8888,10.23,11.09,9.52,0.534
Campbell Scientific OBS-3+,2021-08-17 17:02:00,46.33,10.29,10.29,10.23,10.84,9.66,0.358
Campbell Scientific OBS-3+,2021-08-17 17:03:00,46.25,9.79,-8888,10.09,10.7,9.44,0.512
Campbell Scientific OBS-3+,2021-08-17 17:04:00,46.4,10.68,10.68,10.2,10.68,9.63,0.339
Campbell Scientific OBS-3+,2021-08-17 17:05:00,46.22,9.77,-8888,10.25,11.03,9.77,0.445
Campbell Scientific OBS-3+,2021-08-17 17:06:00,46.38,9.91,-8888,9.75,10.03,9.27,0.253
Campbell Scientific OBS-3+,2021-08-17 17:07:00,46.36,10.86,10.86,10.03,10.86,9.3,0.491
Campbell Scientific OBS-3+,2021-08-17 17:08:00,46.4,10.1,10.1,10.31,11.06,9.84,0.397
Campbell Scientific OBS-3+,2021-08-17 17:09:00,46.34,9.34,-8888,10.08,11.45,9.32,0.73
Campbell Scientific OBS-3+,2021-08-17 17:10:00,46.12,9.72,-8888,10.13,10.61,9.72,0.352
Campbell Scientific OBS-3+,2021-08-17 17:11:00,46.33,9.77,-8888,10,10.99,9.73,0.447
Campbell Scientific OBS-3+,2021-08-17 17:12:00,46.25,10.12,10.12,9.8,10.39,9.06,0.488
Campbell Scientific OBS-3+,2021-08-17 17:13:00,46.12,10.23,10.23,9.88,10.6,9.31,0.465
Campbell Scientific OBS-3+,2021-08-17 17:14:00,46.32,10.41,10.41,9.72,10.41,9.17,0.465
Campbell Scientific OBS-3+,2021-08-17 17:15:00,46.34,10.35,10.35,9.97,10.93,9.49,0.523
Campbell Scientific OBS-3+,2021-08-17 17:16:00,46.13,10.55,10.55,10.23,10.55,9.85,0.212
Campbell Scientific OBS-3+,2021-08-17 17:17:00,46.29,8.5,-8888,9.69,10.93,8.5,0.763
Campbell Scientific OBS-3+,2021-08-17 17:18:00,46.36,9.55,-8888,9.34,9.6,9.08,0.192
Campbell Scientific OBS-3+,2021-08-17 17:19:00,46.14,9.51,-8888,9.45,10.19,8.98,0.413
Campbell Scientific OBS-3+,2021-08-17 17:20:00,46.28,9.47,-8888,9.7,10.27,9.19,0.344
Campbell Scientific OBS-3+,2021-08-17 17:21:00,46.16,9.62,-8888,9.6,10.19,8.97,0.431
Campbell Scientific OBS-3+,2021-08-17 17:22:00,46.16,9.76,-8888,10.15,11.38,9.57,0.591
Campbell Scientific OBS-3+,2021-08-17 17:23:00,46.4,9.44,-8888,9.42,9.79,8.8,0.357
Campbell Scientific OBS-3+,2021-08-17 17:24:00,46.19,9.67,-8888,9.34,9.8,8.73,0.422
Campbell Scientific OBS-3+,2021-08-17 17:25:00,46.2,10.22,10.22,9.85,10.59,8.8,0.564
Campbell Scientific OBS-3+,2021-08-17 17:26:00,46.34,9.38,-8888,9.46,9.75,8.93,0.296
Campbell Scientific OBS-3+,2021-08-17 17:27:00,46.33,9.05,-8888,9.83,10.73,9.05,0.525
Campbell Scientific OBS-3+,2021-08-17 17:28:00,46.22,10.4,10.4,9.89,10.5,9.3,0.455
Campbell Scientific OBS-3+,2021-08-17 17:29:00,46.43,9.88,-8888,9.88,10.58,9.11,0.471
Campbell Scientific OBS-3+,2021-08-17 17:30:00,46.39,9.59,-8888,9.93,10.7,9.26,0.459
Campbell Scientific OBS-3+,2021-08-17 17:31:00,46.42,9.77,-8888,9.58,9.87,8.94,0.336
Campbell Scientific OBS-3+,2021-08-17 17:32:00,46.44,9.98,-8888,10.07,10.48,9.5,0.322
Campbell Scientific OBS-3+,2021-08-17 17:33:00,46.45,9.23,-8888,9.53,10.11,8.64,0.563
Campbell Scientific OBS-3+,2021-08-17 17:34:00,46.36,10.23,10.23,9.77,10.23,9.06,0.51
Campbell Scientific OBS-3+,2021-08-17 17:35:00,46.37,9.7,-8888,9.47,9.85,8.86,0.352
Campbell Scientific OBS-3+,2021-08-17 17:36:00,46.42,9.79,-8888,9.6,10.17,8.57,0.493
Campbell Scientific OBS-3+,2021-08-17 17:37:00,46.44,10.51,10.51,10.19,10.91,9.67,0.43
Campbell Scientific OBS-3+,2021-08-17 17:38:00,46.46,9.73,-8888,9.66,11.39,8.74,0.851
Campbell Scientific OBS-3+,2021-08-17 17:39:00,46.48,9.95,-8888,9.75,10.15,8.93,0.406
Campbell Scientific OBS-3+,2021-08-17 17:40:00,46.43,9.39,-8888,9.54,10.23,8.95,0.504
Campbell Scientific OBS-3+,2021-08-17 17:41:00,46.42,10.63,10.63,9.8,10.65,8.94,0.682
Campbell Scientific OBS-3+,2021-08-17 17:42:00,46.52,9.42,-8888,9.67,10.11,9.02,0.364
Campbell Scientific OBS-3+,2021-08-17 17:43:00,46.58,8.87,-8888,9.62,10.25,8.87,0.477
Campbell Scientific OBS-3+,2021-08-17 17:44:00,46.49,8.91,-8888,9.35,10.12,8.6,0.5
Campbell Scientific OBS-3+,2021-08-17 17:45:00,46.44,10,10,9.7,10.29,9.31,0.346
Campbell Scientific OBS-3+,2021-08-17 17:46:00,46.45,9.74,-8888,9.52,10.53,8.78,0.602
Campbell Scientific OBS-3+,2021-08-17 17:47:00,46.3,9,-8888,9.25,9.59,9,0.216
Campbell Scientific OBS-3+,2021-08-17 17:48:00,46.26,9.01,-8888,9.04,9.85,8.12,0.607
Campbell Scientific OBS-3+,2021-08-17 17:49:00,46.05,9.86,-8888,9.8,10.33,9.31,0.371
Campbell Scientific OBS-3+,2021-08-17 17:50:00,46.19,9.63,-8888,9.72,11.07,8.83,0.684
Campbell Scientific OBS-3+,2021-08-17 17:51:00,45.91,9.34,-8888,9.55,10.38,9.2,0.399
Campbell Scientific OBS-3+,2021-08-17 17:52:00,45.96,9.52,-8888,9.64,10.04,9.33,0.253
Campbell Scientific OBS-3+,2021-08-17 17:53:00,45.73,10.19,10.19,10.29,11.07,9.28,0.625
Campbell Scientific OBS-3+,2021-08-17 17:54:00,45.84,10.85,10.85,10.25,10.85,9.57,0.456
Campbell Scientific OBS-3+,2021-08-17 17:55:00,45.74,9.92,-8888,9.98,10.36,9.48,0.313
Campbell Scientific OBS-3+,2021-08-17 17:56:00,45.66,9.17,-8888,9.54,10.22,9.17,0.355
Campbell Scientific OBS-3+,2021-08-17 17:57:00,45.56,9.74,-8888,9.52,10.01,8.94,0.33
Campbell Scientific OBS-3+,2021-08-17 17:58:00,45.35,9.72,-8888,10.11,10.77,9.55,0.4
Campbell Scientific OBS-3+,2021-08-17 17:59:00,45.31,9.46,-8888,10.02,10.53,9.46,0.429
Campbell Scientific OBS-3+,2021-08-17 18:00:00,45.25,9.75,-8888,9.98,10.44,9.44,0.379
Campbell Scientific OBS-3+,2021-08-17 18:01:00,44.97,9.15,-8888,9.54,10.1,8.99,0.384
Campbell Scientific OBS-3+,2021-08-17 18:02:00,44.92,10.01,10.01,9.56,10.01,8.94,0.343
Campbell Scientific OBS-3+,2021-08-17 18:03:00,44.78,9.79,-8888,9.5,10.48,8.96,0.563
Campbell Scientific OBS-3+,2021-08-17 18:04:00,44.87,10.19,10.19,10.12,10.45,9.76,0.246
Campbell Scientific OBS-3+,2021-08-17 18:05:00,44.64,10.39,10.39,10.11,10.56,9.7,0.35
Campbell Scientific OBS-3+,2021-08-17 18:06:00,44.62,8.85,-8888,9.77,10.35,8.85,0.486
Campbell Scientific OBS-3+,2021-08-17 18:07:00,44.72,10.32,10.32,10.16,11.13,9.14,0.622
Campbell Scientific OBS-3+,2021-08-17 18:08:00,44.45,10.11,10.11,9.82,10.32,9.26,0.377
Campbell Scientific OBS-3+,2021-08-17 18:09:00,44.51,9.84,-8888,10.08,11.05,9.23,0.659
Campbell Scientific OBS-3+,2021-08-17 18:10:00,44.35,9.52,-8888,9.67,10.52,8.8,0.532
Campbell Scientific OBS-3+,2021-08-17 18:11:00,44.3,10.49,10.49,9.99,10.49,9.53,0.367
Campbell Scientific OBS-3+,2021-08-17 18:12:00,44.34,9.48,-8888,10.02,11.21,9.48,0.567
Campbell Scientific OBS-3+,2021-08-17 18:13:00,44.38,10.19,10.19,9.88,11.05,9.08,0.689
Campbell Scientific OBS-3+,2021-08-17 18:14:00,44.16,10.79,10.79,10.12,10.79,9.67,0.338
Campbell Scientific OBS-3+,2021-08-17 18:15:00,44.28,9,-8888,9.74,10.24,9,0.47
Campbell Scientific OBS-3+,2021-08-17 18:16:00,44.19,10.15,10.15,10.17,11.14,9.71,0.483
Campbell Scientific OBS-3+,2021-08-17 18:17:00,44.14,10.55,10.55,9.68,10.55,8.71,0.639
Campbell Scientific OBS-3+,2021-08-17 18:18:00,44.12,11.96,-8888,9.9,11.96,9.12,1.002
Campbell Scientific OBS-3+,2021-08-17 18:19:00,44.09,9.98,-8888,9.8,10.77,8.67,0.648
Campbell Scientific OBS-3+,2021-08-17 18:20:00,43.88,9.49,-8888,9.14,9.6,8.72,0.331
Campbell Scientific OBS-3+,2021-08-17 18:21:00,44.03,10.18,10.18,9.58,10.35,8.7,0.655
Campbell Scientific OBS-3+,2021-08-17 18:22:00,44.02,9.48,-8888,9.57,10.08,9,0.387
Campbell Scientific OBS-3+,2021-08-17 18:23:00,43.75,9.29,-8888,9.36,10.21,8.72,0.445
Campbell Scientific OBS-3+,2021-08-17 18:24:00,43.88,8.68,-8888,9.58,10.27,8.6,0.702
Campbell Scientific OBS-3+,2021-08-17 18:25:00,43.83,9.82,-8888,9.62,10.17,9.19,0.31
Campbell Scientific OBS-3+,2021-08-17 18:26:00,43.63,8.38,-8888,8.99,9.4,8.38,0.375
Campbell Scientific OBS-3+,2021-08-17 18:27:00,43.75,10.2,10.2,10.33,11.32,9.19,0.747
Campbell Scientific OBS-3+,2021-08-17 18:28:00,43.77,8.61,-8888,9.39,10,8.61,0.459
Campbell Scientific OBS-3+,2021-08-17 18:29:00,43.7,9.95,-8888,9.67,10.52,8.62,0.646
Campbell Scientific OBS-3+,2021-08-17 18:30:00,43.6,9.31,-8888,9.64,10.35,9.12,0.496
Campbell Scientific OBS-3+,2021-08-17 18:31:00,43.41,8.96,-8888,9.34,10.36,8.31,0.653
Campbell Scientific OBS-3+,2021-08-17 18:32:00,43.57,9.38,-8888,9.72,10.42,9.38,0.338
Campbell Scientific OBS-3+,2021-08-17 18:33:00,43.32,10.76,10.76,10.07,10.76,9.39,0.432
Campbell Scientific OBS-3+,2021-08-17 18:34:00,43.52,9.24,-8888,9.01,9.56,8.56,0.379
Campbell Scientific OBS-3+,2021-08-17 18:35:00,43.23,9.95,-8888,9.63,10.36,9.09,0.426
Campbell Scientific OBS-3+,2021-08-17 18:36:00,43.39,9.73,-8888,9.33,10.08,8.53,0.527
Campbell Scientific OBS-3+,2021-08-17 18:37:00,43.12,9.35,-8888,9.56,10.14,9.22,0.3
Campbell Scientific OBS-3+,2021-08-17 18:38:00,43.23,10.37,10.37,9.47,10.37,8.53,0.681
Campbell Scientific OBS-3+,2021-08-17 18:39:00,43.13,9.42,-8888,10.3,11.44,9.42,0.605
Campbell Scientific OBS-3+,2021-08-17 18:40:00,42.95,9.25,-8888,9.83,10.75,9.25,0.534
Campbell Scientific OBS-3+,2021-08-17 18:41:00,43.08,9.7,-8888,10.03,10.75,9.62,0.379
Campbell Scientific OBS-3+,2021-08-17 18:42:00,42.93,9.25,-8888,9.28,9.8,8.91,0.314
Campbell Scientific OBS-3+,2021-08-17 18:43:00,42.77,10.92,10.92,9.39,10.92,8.71,0.753
Campbell Scientific OBS-3+,2021-08-17 18:44:00,42.76,9.13,-8888,9.34,10.33,8.66,0.52
Campbell Scientific OBS-3+,2021-08-17 18:45:00,42.81,10.18,10.18,9.2,10.18,8.68,0.536
Campbell Scientific OBS-3+,2021-08-17 18:46:00,42.7,8.84,-8888,10.23,11.88,8.84,0.977
Campbell Scientific OBS-3+,2021-08-17 18:47:00,42.69,9.46,-8888,9.78,10.64,8.95,0.685
Campbell Scientific OBS-3+,2021-08-17 18:48:00,42.64,9.4,-8888,10.05,11.31,9.22,0.731
Campbell Scientific OBS-3+,2021-08-17 18:49:00,42.53,9.54,-8888,10.13,12,8.74,1.125
Campbell Scientific OBS-3+,2021-08-17 18:50:00,42.42,10.53,10.53,9.53,10.53,8.71,0.606
Campbell Scientific OBS-3+,2021-08-17 18:51:00,42.21,9.44,-8888,9.47,9.62,9.25,0.131
Campbell Scientific OBS-3+,2021-08-17 18:52:00,42.35,9.97,-8888,9.31,9.97,8.75,0.407
Campbell Scientific OBS-3+,2021-08-17 18:53:00,42.26,9.32,-8888,9.41,10.16,8.94,0.38
Campbell Scientific OBS-3+,2021-08-17 18:54:00,42.02,9.39,-8888,9.32,9.87,8.96,0.303
Campbell Scientific OBS-3+,2021-08-17 18:55:00,42.14,10.4,10.4,9.72,10.4,8.92,0.58
Campbell Scientific OBS-3+,2021-08-17 18:56:00,41.91,10.2,10.2,9.94,10.81,9.37,0.461
Campbell Scientific OBS-3+,2021-08-17 18:57:00,42.04,9.3,-8888,9.5,9.89,8.86,0.341
Campbell Scientific OBS-3+,2021-08-17 18:58:00,41.86,9.45,-8888,9.55,10.1,9.1,0.31
Campbell Scientific OBS-3+,2021-08-17 18:59:00,41.76,10.53,10.53,9.43,10.53,8.9,0.532
Campbell Scientific OBS-3+,2021-08-17 19:00:00,41.91,11.54,-8888,10.06,11.54,8.81,0.867
Campbell Scientific OBS-3+,2021-08-17 19:01:00,41.77,9.44,-8888,9.68,10.11,9.37,0.249
Campbell Scientific OBS-3+,2021-08-17 19:02:00,41.72,10.34,10.34,10.35,11.19,9.69,0.453
Campbell Scientific OBS-3+,2021-08-17 19:03:00,41.57,10.27,10.27,10.66,12.08,10.03,0.685
Campbell Scientific OBS-3+,2021-08-17 19:04:00,41.54,11.17,-8888,10.35,11.17,9.87,0.444
Campbell Scientific OBS-3+,2021-08-17 19:05:00,41.5,9.55,-8888,9.93,11.52,9.2,0.807
Campbell Scientific OBS-3+,2021-08-17 19:06:00,41.6,11.86,-8888,10.72,11.86,9.71,0.754
Campbell Scientific OBS-3+,2021-08-17 19:07:00,41.41,10.51,10.51,10.57,11.63,9.82,0.575
Campbell Scientific OBS-3+,2021-08-17 19:08:00,41.41,10.01,10.01,10.35,10.62,10.01,0.215
Campbell Scientific OBS-3+,2021-08-17 19:09:00,41.5,10.57,10.57,10.58,11.2,9.76,0.51
Campbell Scientific OBS-3+,2021-08-17 19:10:00,41.34,11.58,-8888,11.54,12.27,10.64,0.49
Campbell Scientific OBS-3+,2021-08-17 19:11:00,41.39,11.43,-8888,11.36,11.93,10.88,0.408
Campbell Scientific OBS-3+,2021-08-17 19:12:00,41.28,11.72,-8888,11.48,11.73,11.12,0.254
Campbell Scientific OBS-3+,2021-08-17 19:13:00,41.27,11.49,-8888,11.55,12.09,11,0.387
Campbell Scientific OBS-3+,2021-08-17 19:14:00,41.39,15.69,-8888,12.29,15.69,11.2,1.542
Campbell Scientific OBS-3+,2021-08-17 19:15:00,41.38,12.57,-8888,13.44,17.39,11.2,2.056
Campbell Scientific OBS-3+,2021-08-17 19:16:00,41.17,14.83,-8888,17.26,23.28,11.9,4.208
Campbell Scientific OBS-3+,2021-08-17 19:17:00,41.27,20.1,-8888,15.48,20.1,13.46,2.305
Campbell Scientific OBS-3+,2021-08-17 19:18:00,41.26,13,-8888,13.87,16.14,12.87,1.165
Campbell Scientific OBS-3+,2021-08-17 19:19:00,41.04,20.55,-8888,18.36,25.52,12.11,4.694
Campbell Scientific OBS-3+,2021-08-17 19:20:00,41,13.79,-8888,16.55,20.02,13.79,2.091
Campbell Scientific OBS-3+,2021-08-17 19:21:00,40.95,16.41,-8888,15.14,16.41,14.21,0.725
Campbell Scientific OBS-3+,2021-08-17 19:22:00,40.9,12.77,-8888,11.71,26.79,-0.873,9.89
Campbell Scientific OBS-3+,2021-08-17 19:23:00,41.04,12.73,-8888,13.06,13.6,12.66,0.349
Campbell Scientific OBS-3+,2021-08-17 19:24:00,40.85,15.36,-8888,14.17,15.72,12.75,1.08
