instrument,time,measured_temperature,measured_turbidity,cleaned_turbidity,turbidity_1min_avg,turbidity_1min_max,turbidity_1min_min,turbidity_1min_sd
Campbell Scientific OBS-3+,2021-08-17 18:22:00,34.27,20.39,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:24:00,34.31,21.02,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:26:00,34.35,20.54,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:28:00,34.42,21.13,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:30:00,34.42,19.99,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:32:00,34.43,20.49,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:34:00,34.32,19.34,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:36:00,34.42,19.71,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:38:00,34.54,20.82,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:40:00,34.51,18.52,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:42:00,34.36,20.65,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:44:00,34.35,17.71,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:46:00,34.57,16.78,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:48:00,34.44,19.36,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:50:00,34.49,20.5,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:52:00,34.47,19.7,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:54:00,34.45,19.39,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:56:00,34.44,20.28,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 18:58:00,34.46,21.32,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 19:00:00,34.36,20.7,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 19:02:00,34.5,17.93,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 19:04:00,34.31,20.67,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 19:06:00,34.47,18.83,-8888,not_collected,not_collected,not_collected,not_collected
Campbell Scientific OBS-3+,2021-08-17 19:08:00,34.5,19.29,-8888,not_collected,not_collected,not_collected,not_collected
