instrument,time,measured_pressure,measured_temperature
Onset HOBO U20L,2021-03-26 16:58:47,103.364,15.378
Onset HOBO U20L,2021-03-26 16:59:47,103.424,15.378
Onset HOBO U20L,2021-03-26 17:00:47,103.524,15.378
Onset HOBO U20L,2021-03-26 17:01:47,103.504,15.378
Onset HOBO U20L,2021-03-26 17:02:47,103.384,15.378
Onset HOBO U20L,2021-03-26 17:03:47,103.444,15.378
Onset HOBO U20L,2021-03-26 17:04:47,103.454,15.378
Onset HOBO U20L,2021-03-26 17:05:47,103.474,15.378
Onset HOBO U20L,2021-03-26 17:06:47,103.514,15.378
Onset HOBO U20L,2021-03-26 17:07:47,103.514,15.378
Onset HOBO U20L,2021-03-26 17:08:47,103.534,15.378
Onset HOBO U20L,2021-03-26 17:09:47,103.554,15.378
Onset HOBO U20L,2021-03-26 17:10:47,103.584,15.378
Onset HOBO U20L,2021-03-26 17:11:47,103.594,15.378
Onset HOBO U20L,2021-03-26 17:12:47,103.564,15.378
Onset HOBO U20L,2021-03-26 17:13:47,103.594,15.378
Onset HOBO U20L,2021-03-26 17:14:47,103.684,15.378
Onset HOBO U20L,2021-03-26 17:15:47,103.654,15.378
Onset HOBO U20L,2021-03-26 17:16:47,103.684,15.378
Onset HOBO U20L,2021-03-26 17:17:47,103.684,15.378
Onset HOBO U20L,2021-03-26 17:18:47,103.674,15.378
Onset HOBO U20L,2021-03-26 17:19:47,103.644,15.378
Onset HOBO U20L,2021-03-26 17:20:47,103.684,15.378
Onset HOBO U20L,2021-03-26 17:21:47,103.734,15.378
Onset HOBO U20L,2021-03-26 17:22:47,103.734,15.378
Onset HOBO U20L,2021-03-26 17:23:47,103.764,15.378
Onset HOBO U20L,2021-03-26 17:24:47,103.714,15.378
Onset HOBO U20L,2021-03-26 17:25:47,103.734,15.378
Onset HOBO U20L,2021-03-26 17:26:47,103.694,15.378
Onset HOBO U20L,2021-03-26 17:27:47,103.744,15.378
Onset HOBO U20L,2021-03-26 17:28:47,103.814,15.378
Onset HOBO U20L,2021-03-26 17:29:47,103.724,15.378
Onset HOBO U20L,2021-03-26 17:30:47,103.814,15.378
Onset HOBO U20L,2021-03-26 17:31:47,103.864,15.378
Onset HOBO U20L,2021-03-26 17:32:47,103.764,15.378
Onset HOBO U20L,2021-03-26 17:33:47,103.784,15.378
Onset HOBO U20L,2021-03-26 17:34:47,103.844,15.378
Onset HOBO U20L,2021-03-26 17:35:47,103.864,15.378
Onset HOBO U20L,2021-03-26 17:36:47,103.854,15.378
Onset HOBO U20L,2021-03-26 17:37:47,103.844,15.378
Onset HOBO U20L,2021-03-26 17:38:47,103.904,15.378
Onset HOBO U20L,2021-03-26 17:39:47,103.994,15.378
Onset HOBO U20L,2021-03-26 17:40:47,103.954,15.378
Onset HOBO U20L,2021-03-26 17:41:47,104.024,15.378
Onset HOBO U20L,2021-03-26 17:42:47,103.914,15.378
Onset HOBO U20L,2021-03-26 17:43:47,103.974,15.378
Onset HOBO U20L,2021-03-26 17:44:47,104.004,15.378
Onset HOBO U20L,2021-03-26 17:45:47,104.054,15.378
Onset HOBO U20L,2021-03-26 17:46:47,104.064,15.378
Onset HOBO U20L,2021-03-26 17:47:47,104.024,15.378
Onset HOBO U20L,2021-03-26 17:48:47,104.134,15.378
Onset HOBO U20L,2021-03-26 17:49:47,104.104,15.378
Onset HOBO U20L,2021-03-26 17:50:47,104.174,15.378
Onset HOBO U20L,2021-03-26 17:51:47,104.154,15.378
Onset HOBO U20L,2021-03-26 17:52:47,104.234,15.378
Onset HOBO U20L,2021-03-26 17:53:47,104.214,15.378
Onset HOBO U20L,2021-03-26 17:54:47,104.244,15.378
Onset HOBO U20L,2021-03-26 17:55:47,104.294,15.378
Onset HOBO U20L,2021-03-26 17:56:47,104.244,15.378
Onset HOBO U20L,2021-03-26 17:57:47,104.324,15.378
Onset HOBO U20L,2021-03-26 17:58:47,104.284,15.378
Onset HOBO U20L,2021-03-26 17:59:47,104.324,15.378
Onset HOBO U20L,2021-03-26 18:00:47,104.344,15.378
Onset HOBO U20L,2021-03-26 18:01:47,104.374,15.378
Onset HOBO U20L,2021-03-26 18:02:47,104.364,15.378
Onset HOBO U20L,2021-03-26 18:03:47,104.404,15.378
Onset HOBO U20L,2021-03-26 18:04:47,104.374,15.378
Onset HOBO U20L,2021-03-26 18:05:47,104.344,15.378
Onset HOBO U20L,2021-03-26 18:06:47,104.384,15.378
Onset HOBO U20L,2021-03-26 18:07:47,104.354,15.378
Onset HOBO U20L,2021-03-26 18:08:47,104.354,15.378
Onset HOBO U20L,2021-03-26 18:09:47,104.334,15.378
Onset HOBO U20L,2021-03-26 18:10:47,104.394,15.378
Onset HOBO U20L,2021-03-26 18:11:47,104.384,15.378
Onset HOBO U20L,2021-03-26 18:12:47,104.394,15.378
Onset HOBO U20L,2021-03-26 18:13:47,104.374,15.378
Onset HOBO U20L,2021-03-26 18:14:47,104.404,15.378
Onset HOBO U20L,2021-03-26 18:15:47,104.384,15.378
Onset HOBO U20L,2021-03-26 18:16:47,104.344,15.378
Onset HOBO U20L,2021-03-26 18:17:47,104.414,15.378
Onset HOBO U20L,2021-03-26 18:18:47,104.394,15.378
Onset HOBO U20L,2021-03-26 18:19:47,104.394,15.378
Onset HOBO U20L,2021-03-26 18:20:47,104.424,15.378
Onset HOBO U20L,2021-03-26 18:21:47,104.444,15.378
Onset HOBO U20L,2021-03-26 18:22:47,104.444,15.378
Onset HOBO U20L,2021-03-26 18:23:47,104.364,15.378
Onset HOBO U20L,2021-03-26 18:24:47,104.424,15.378
Onset HOBO U20L,2021-03-26 18:25:47,104.424,15.378
Onset HOBO U20L,2021-03-26 18:26:47,104.464,15.378
Onset HOBO U20L,2021-03-26 18:27:47,104.504,15.378
Onset HOBO U20L,2021-03-26 18:28:47,104.414,15.378
Onset HOBO U20L,2021-03-26 18:29:47,104.534,15.378
Onset HOBO U20L,2021-03-26 18:30:47,104.494,15.378
Onset HOBO U20L,2021-03-26 18:31:47,104.554,15.378
Onset HOBO U20L,2021-03-26 18:32:47,104.574,15.378
Onset HOBO U20L,2021-03-26 18:33:47,104.584,15.378
Onset HOBO U20L,2021-03-26 18:34:47,104.584,15.378
Onset HOBO U20L,2021-03-26 18:35:47,104.644,15.378
Onset HOBO U20L,2021-03-26 18:36:47,104.584,15.378
Onset HOBO U20L,2021-03-26 18:37:47,104.604,15.378
Onset HOBO U20L,2021-03-26 18:38:47,104.684,15.378
Onset HOBO U20L,2021-03-26 18:39:47,104.694,15.378
Onset HOBO U20L,2021-03-26 18:40:47,104.694,15.378
Onset HOBO U20L,2021-03-26 18:41:47,104.684,15.378
Onset HOBO U20L,2021-03-26 18:42:47,104.734,15.378
Onset HOBO U20L,2021-03-26 18:43:47,104.764,15.378
Onset HOBO U20L,2021-03-26 18:44:47,104.774,15.378
Onset HOBO U20L,2021-03-26 18:45:47,104.824,15.378
Onset HOBO U20L,2021-03-26 18:46:47,104.814,15.378
Onset HOBO U20L,2021-03-26 18:47:47,104.784,15.378
Onset HOBO U20L,2021-03-26 18:48:47,104.844,15.378
Onset HOBO U20L,2021-03-26 18:49:47,104.885,15.378
Onset HOBO U20L,2021-03-26 18:50:47,104.915,15.378
Onset HOBO U20L,2021-03-26 18:51:47,104.955,15.378
Onset HOBO U20L,2021-03-26 18:52:47,104.955,15.378
Onset HOBO U20L,2021-03-26 18:53:47,104.985,15.378
Onset HOBO U20L,2021-03-26 18:54:47,105.015,15.378
Onset HOBO U20L,2021-03-26 18:55:47,105.035,15.378
Onset HOBO U20L,2021-03-26 18:56:47,105.045,15.378
Onset HOBO U20L,2021-03-26 18:57:47,105.095,15.378
Onset HOBO U20L,2021-03-26 18:58:47,105.075,15.378
Onset HOBO U20L,2021-03-26 18:59:47,105.105,15.378
Onset HOBO U20L,2021-03-26 19:00:47,105.155,15.378
Onset HOBO U20L,2021-03-26 19:01:47,105.145,15.378
Onset HOBO U20L,2021-03-26 19:02:47,105.175,15.378
Onset HOBO U20L,2021-03-26 19:03:47,105.225,15.378
Onset HOBO U20L,2021-03-26 19:04:47,105.225,15.378
Onset HOBO U20L,2021-03-26 19:05:47,105.215,15.378
Onset HOBO U20L,2021-03-26 19:06:47,105.175,15.378
Onset HOBO U20L,2021-03-26 19:07:47,105.219,15.282
Onset HOBO U20L,2021-03-26 19:08:47,105.249,15.282
Onset HOBO U20L,2021-03-26 19:09:47,105.279,15.282
Onset HOBO U20L,2021-03-26 19:10:47,105.259,15.282
Onset HOBO U20L,2021-03-26 19:11:47,105.249,15.282
Onset HOBO U20L,2021-03-26 19:12:47,105.249,15.282
Onset HOBO U20L,2021-03-26 19:13:47,105.249,15.282
Onset HOBO U20L,2021-03-26 19:14:47,105.259,15.282
Onset HOBO U20L,2021-03-26 19:15:47,105.249,15.282
Onset HOBO U20L,2021-03-26 19:16:47,105.279,15.282
Onset HOBO U20L,2021-03-26 19:17:47,105.279,15.282
Onset HOBO U20L,2021-03-26 19:18:47,105.309,15.282
Onset HOBO U20L,2021-03-26 19:19:47,105.199,15.282
Onset HOBO U20L,2021-03-26 19:20:47,105.339,15.282
Onset HOBO U20L,2021-03-26 19:21:47,105.329,15.282
Onset HOBO U20L,2021-03-26 19:22:47,105.339,15.282
Onset HOBO U20L,2021-03-26 19:23:47,105.329,15.282
Onset HOBO U20L,2021-03-26 19:24:47,105.319,15.282
Onset HOBO U20L,2021-03-26 19:25:47,105.369,15.282
Onset HOBO U20L,2021-03-26 19:26:47,105.429,15.282
Onset HOBO U20L,2021-03-26 19:27:47,105.409,15.282
Onset HOBO U20L,2021-03-26 19:28:47,105.459,15.282
Onset HOBO U20L,2021-03-26 19:29:47,105.479,15.282
Onset HOBO U20L,2021-03-26 19:30:47,105.509,15.282
Onset HOBO U20L,2021-03-26 19:31:47,105.539,15.282
Onset HOBO U20L,2021-03-26 19:32:47,105.569,15.282
Onset HOBO U20L,2021-03-26 19:33:47,105.629,15.282
Onset HOBO U20L,2021-03-26 19:34:47,105.659,15.282
Onset HOBO U20L,2021-03-26 19:35:47,105.719,15.282
Onset HOBO U20L,2021-03-26 19:36:47,105.779,15.282
Onset HOBO U20L,2021-03-26 19:37:47,105.82,15.282
Onset HOBO U20L,2021-03-26 19:38:47,105.855,15.378
Onset HOBO U20L,2021-03-26 19:39:47,105.915,15.378
Onset HOBO U20L,2021-03-26 19:40:47,105.925,15.378
Onset HOBO U20L,2021-03-26 19:41:47,105.975,15.378
Onset HOBO U20L,2021-03-26 19:42:47,106.041,15.473
Onset HOBO U20L,2021-03-26 19:43:47,106.081,15.473
Onset HOBO U20L,2021-03-26 19:44:47,106.061,15.473
Onset HOBO U20L,2021-03-26 19:45:47,106.121,15.473
Onset HOBO U20L,2021-03-26 19:46:47,106.151,15.473
Onset HOBO U20L,2021-03-26 19:47:47,106.192,15.473
Onset HOBO U20L,2021-03-26 19:48:47,106.222,15.473
Onset HOBO U20L,2021-03-26 19:49:47,106.272,15.473
Onset HOBO U20L,2021-03-26 19:50:47,106.292,15.473
Onset HOBO U20L,2021-03-26 19:51:47,106.336,15.378
Onset HOBO U20L,2021-03-26 19:52:47,106.376,15.378
Onset HOBO U20L,2021-03-26 19:53:47,106.426,15.378
Onset HOBO U20L,2021-03-26 19:54:47,106.456,15.378
Onset HOBO U20L,2021-03-26 19:55:47,106.486,15.378
Onset HOBO U20L,2021-03-26 19:56:47,106.52,15.282
Onset HOBO U20L,2021-03-26 19:57:47,106.54,15.282
Onset HOBO U20L,2021-03-26 19:58:47,106.56,15.282
Onset HOBO U20L,2021-03-26 19:59:47,106.58,15.282
Onset HOBO U20L,2021-03-26 20:00:47,106.6,15.282
Onset HOBO U20L,2021-03-26 20:01:47,106.62,15.282
Onset HOBO U20L,2021-03-26 20:02:47,106.62,15.282
Onset HOBO U20L,2021-03-26 20:03:47,106.65,15.282
Onset HOBO U20L,2021-03-26 20:04:47,106.66,15.282
Onset HOBO U20L,2021-03-26 20:05:47,106.67,15.282
Onset HOBO U20L,2021-03-26 20:06:47,106.67,15.282
Onset HOBO U20L,2021-03-26 20:07:47,106.68,15.282
Onset HOBO U20L,2021-03-26 20:08:47,106.68,15.282
Onset HOBO U20L,2021-03-26 20:09:47,106.67,15.282
Onset HOBO U20L,2021-03-26 20:10:47,106.68,15.282
Onset HOBO U20L,2021-03-26 20:11:47,106.69,15.282
Onset HOBO U20L,2021-03-26 20:12:47,106.68,15.282
Onset HOBO U20L,2021-03-26 20:13:47,106.68,15.282
Onset HOBO U20L,2021-03-26 20:14:47,106.67,15.282
Onset HOBO U20L,2021-03-26 20:15:47,106.67,15.282
Onset HOBO U20L,2021-03-26 20:16:47,106.66,15.282
Onset HOBO U20L,2021-03-26 20:17:47,106.65,15.282
Onset HOBO U20L,2021-03-26 20:18:47,106.636,15.378
Onset HOBO U20L,2021-03-26 20:19:47,106.626,15.378
Onset HOBO U20L,2021-03-26 20:20:47,106.636,15.378
Onset HOBO U20L,2021-03-26 20:21:47,106.616,15.378
Onset HOBO U20L,2021-03-26 20:22:47,106.642,15.473
Onset HOBO U20L,2021-03-26 20:23:47,106.642,15.473
Onset HOBO U20L,2021-03-26 20:24:47,106.622,15.473
Onset HOBO U20L,2021-03-26 20:25:47,106.622,15.473
Onset HOBO U20L,2021-03-26 20:26:47,106.622,15.473
Onset HOBO U20L,2021-03-26 20:27:47,106.632,15.473
Onset HOBO U20L,2021-03-26 20:28:47,106.622,15.473
Onset HOBO U20L,2021-03-26 20:29:47,106.622,15.473
Onset HOBO U20L,2021-03-26 20:30:47,106.618,15.569
Onset HOBO U20L,2021-03-26 20:31:47,106.622,15.473
Onset HOBO U20L,2021-03-26 20:32:47,106.622,15.473
Onset HOBO U20L,2021-03-26 20:33:47,106.612,15.473
Onset HOBO U20L,2021-03-26 20:34:47,106.612,15.473
Onset HOBO U20L,2021-03-26 20:35:47,106.608,15.569
Onset HOBO U20L,2021-03-26 20:36:47,106.608,15.569
Onset HOBO U20L,2021-03-26 20:37:47,106.598,15.569
Onset HOBO U20L,2021-03-26 20:38:47,106.584,15.664
Onset HOBO U20L,2021-03-26 20:39:47,106.594,15.664
Onset HOBO U20L,2021-03-26 20:40:47,106.584,15.664
Onset HOBO U20L,2021-03-26 20:41:47,106.564,15.664
Onset HOBO U20L,2021-03-26 20:42:47,106.544,15.664
Onset HOBO U20L,2021-03-26 20:43:47,106.534,15.664
Onset HOBO U20L,2021-03-26 20:44:47,106.534,15.664
Onset HOBO U20L,2021-03-26 20:45:47,106.524,15.664
Onset HOBO U20L,2021-03-26 20:46:47,106.504,15.664
Onset HOBO U20L,2021-03-26 20:47:47,106.493,15.664
Onset HOBO U20L,2021-03-26 20:48:47,106.483,15.664
Onset HOBO U20L,2021-03-26 20:49:47,106.469,15.76
Onset HOBO U20L,2021-03-26 20:50:47,106.459,15.76
Onset HOBO U20L,2021-03-26 20:51:47,106.469,15.76
Onset HOBO U20L,2021-03-26 20:52:47,106.449,15.76
Onset HOBO U20L,2021-03-26 20:53:47,106.455,15.855
Onset HOBO U20L,2021-03-26 20:54:47,106.425,15.855
Onset HOBO U20L,2021-03-26 20:55:47,106.415,15.855
Onset HOBO U20L,2021-03-26 20:56:47,106.405,15.855
Onset HOBO U20L,2021-03-26 20:57:47,106.405,15.855
Onset HOBO U20L,2021-03-26 20:58:47,106.391,15.951
Onset HOBO U20L,2021-03-26 20:59:47,106.396,16.046
Onset HOBO U20L,2021-03-26 21:00:47,106.386,16.046
Onset HOBO U20L,2021-03-26 21:01:47,106.382,16.141
Onset HOBO U20L,2021-03-26 21:02:47,106.372,16.141
Onset HOBO U20L,2021-03-26 21:03:47,106.342,16.141
Onset HOBO U20L,2021-03-26 21:04:47,106.352,16.141
Onset HOBO U20L,2021-03-26 21:05:47,106.332,16.141
Onset HOBO U20L,2021-03-26 21:06:47,106.312,16.141
Onset HOBO U20L,2021-03-26 21:07:47,106.306,16.046
Onset HOBO U20L,2021-03-26 21:08:47,106.296,16.046
Onset HOBO U20L,2021-03-26 21:09:47,106.306,16.046
Onset HOBO U20L,2021-03-26 21:10:47,106.271,15.951
Onset HOBO U20L,2021-03-26 21:11:47,106.285,15.855
Onset HOBO U20L,2021-03-26 21:12:47,106.285,15.855
Onset HOBO U20L,2021-03-26 21:13:47,106.279,15.76
Onset HOBO U20L,2021-03-26 21:14:47,106.283,15.664
Onset HOBO U20L,2021-03-26 21:15:47,106.273,15.664
Onset HOBO U20L,2021-03-26 21:16:47,106.257,15.569
Onset HOBO U20L,2021-03-26 21:17:47,106.267,15.569
Onset HOBO U20L,2021-03-26 21:18:47,106.262,15.473
Onset HOBO U20L,2021-03-26 21:19:47,106.262,15.473
Onset HOBO U20L,2021-03-26 21:20:47,106.272,15.473
Onset HOBO U20L,2021-03-26 21:21:47,106.256,15.378
Onset HOBO U20L,2021-03-26 21:22:47,106.246,15.378
Onset HOBO U20L,2021-03-26 21:23:47,106.246,15.378
Onset HOBO U20L,2021-03-26 21:24:47,106.236,15.378
Onset HOBO U20L,2021-03-26 21:25:47,106.226,15.378
Onset HOBO U20L,2021-03-26 21:26:47,106.23,15.282
Onset HOBO U20L,2021-03-26 21:27:47,106.21,15.282
Onset HOBO U20L,2021-03-26 21:28:47,106.21,15.282
Onset HOBO U20L,2021-03-26 21:29:47,106.2,15.282
Onset HOBO U20L,2021-03-26 21:30:47,106.19,15.282
Onset HOBO U20L,2021-03-26 21:31:47,106.18,15.282
Onset HOBO U20L,2021-03-26 21:32:47,106.166,15.378
Onset HOBO U20L,2021-03-26 21:33:47,106.166,15.378
Onset HOBO U20L,2021-03-26 21:34:47,106.156,15.378
Onset HOBO U20L,2021-03-26 21:35:47,106.156,15.378
Onset HOBO U20L,2021-03-26 21:36:47,106.156,15.378
Onset HOBO U20L,2021-03-26 21:37:47,106.146,15.378
Onset HOBO U20L,2021-03-26 21:38:47,106.14,15.282
Onset HOBO U20L,2021-03-26 21:39:47,106.13,15.282
Onset HOBO U20L,2021-03-26 21:40:47,106.13,15.282
Onset HOBO U20L,2021-03-26 21:41:47,106.11,15.282
Onset HOBO U20L,2021-03-26 21:42:47,106.1,15.282
Onset HOBO U20L,2021-03-26 21:43:47,106.08,15.282
Onset HOBO U20L,2021-03-26 21:44:47,106.09,15.282
Onset HOBO U20L,2021-03-26 21:45:47,106.07,15.282
Onset HOBO U20L,2021-03-26 21:46:47,106.07,15.282
Onset HOBO U20L,2021-03-26 21:47:47,106.06,15.282
Onset HOBO U20L,2021-03-26 21:48:47,106.04,15.282
Onset HOBO U20L,2021-03-26 21:49:47,106.03,15.282
Onset HOBO U20L,2021-03-26 21:50:47,106.01,15.282
Onset HOBO U20L,2021-03-26 21:51:47,105.99,15.282
Onset HOBO U20L,2021-03-26 21:52:47,106,15.282
Onset HOBO U20L,2021-03-26 21:53:47,105.98,15.282
Onset HOBO U20L,2021-03-26 21:54:47,105.96,15.282
Onset HOBO U20L,2021-03-26 21:55:47,105.95,15.282
Onset HOBO U20L,2021-03-26 21:56:47,105.94,15.282
Onset HOBO U20L,2021-03-26 21:57:47,105.92,15.282
Onset HOBO U20L,2021-03-26 21:58:47,105.92,15.282
Onset HOBO U20L,2021-03-26 21:59:47,105.9,15.282
Onset HOBO U20L,2021-03-26 22:00:47,105.89,15.282
Onset HOBO U20L,2021-03-26 22:01:47,105.88,15.282
Onset HOBO U20L,2021-03-26 22:02:47,105.86,15.282
Onset HOBO U20L,2021-03-26 22:03:47,105.85,15.282
Onset HOBO U20L,2021-03-26 22:04:47,105.85,15.282
Onset HOBO U20L,2021-03-26 22:05:47,105.83,15.282
Onset HOBO U20L,2021-03-26 22:06:47,105.81,15.282
Onset HOBO U20L,2021-03-26 22:07:47,105.79,15.282
Onset HOBO U20L,2021-03-26 22:08:47,105.79,15.282
Onset HOBO U20L,2021-03-26 22:09:47,105.759,15.282
Onset HOBO U20L,2021-03-26 22:10:47,105.749,15.282
Onset HOBO U20L,2021-03-26 22:11:47,105.749,15.282
Onset HOBO U20L,2021-03-26 22:12:47,105.729,15.282
Onset HOBO U20L,2021-03-26 22:13:47,105.709,15.282
Onset HOBO U20L,2021-03-26 22:14:47,105.709,15.282
Onset HOBO U20L,2021-03-26 22:15:47,105.689,15.282
Onset HOBO U20L,2021-03-26 22:16:47,105.669,15.282
Onset HOBO U20L,2021-03-26 22:17:47,105.659,15.282
Onset HOBO U20L,2021-03-26 22:18:47,105.659,15.282
Onset HOBO U20L,2021-03-26 22:19:47,105.649,15.282
Onset HOBO U20L,2021-03-26 22:20:47,105.629,15.282
Onset HOBO U20L,2021-03-26 22:21:47,105.619,15.282
Onset HOBO U20L,2021-03-26 22:22:47,105.599,15.282
Onset HOBO U20L,2021-03-26 22:23:47,105.589,15.282
Onset HOBO U20L,2021-03-26 22:24:47,105.559,15.282
Onset HOBO U20L,2021-03-26 22:25:47,105.559,15.282
Onset HOBO U20L,2021-03-26 22:26:47,105.549,15.282
Onset HOBO U20L,2021-03-26 22:27:47,105.539,15.282
Onset HOBO U20L,2021-03-26 22:28:47,105.519,15.282
Onset HOBO U20L,2021-03-26 22:29:47,105.509,15.282
Onset HOBO U20L,2021-03-26 22:30:47,105.489,15.282
Onset HOBO U20L,2021-03-26 22:31:47,105.499,15.282
Onset HOBO U20L,2021-03-26 22:32:47,105.469,15.282
Onset HOBO U20L,2021-03-26 22:33:47,105.469,15.282
Onset HOBO U20L,2021-03-26 22:34:47,105.459,15.282
Onset HOBO U20L,2021-03-26 22:35:47,105.443,15.187
Onset HOBO U20L,2021-03-26 22:36:47,105.423,15.187
Onset HOBO U20L,2021-03-26 22:37:47,105.423,15.187
Onset HOBO U20L,2021-03-26 22:38:47,105.393,15.187
Onset HOBO U20L,2021-03-26 22:39:47,105.393,15.187
Onset HOBO U20L,2021-03-26 22:40:47,105.393,15.187
Onset HOBO U20L,2021-03-26 22:41:47,105.373,15.187
Onset HOBO U20L,2021-03-26 22:42:47,105.373,15.187
Onset HOBO U20L,2021-03-26 22:43:47,105.383,15.187
Onset HOBO U20L,2021-03-26 22:44:47,105.363,15.187
Onset HOBO U20L,2021-03-26 22:45:47,105.343,15.187
Onset HOBO U20L,2021-03-26 22:46:47,105.343,15.187
Onset HOBO U20L,2021-03-26 22:47:47,105.323,15.187
Onset HOBO U20L,2021-03-26 22:48:47,105.323,15.187
Onset HOBO U20L,2021-03-26 22:49:47,105.323,15.187
Onset HOBO U20L,2021-03-26 22:50:47,105.323,15.187
Onset HOBO U20L,2021-03-26 22:51:47,105.283,15.187
Onset HOBO U20L,2021-03-26 22:52:47,105.283,15.187
Onset HOBO U20L,2021-03-26 22:53:47,105.293,15.187
Onset HOBO U20L,2021-03-26 22:54:47,105.263,15.187
Onset HOBO U20L,2021-03-26 22:55:47,105.273,15.187
Onset HOBO U20L,2021-03-26 22:56:47,105.263,15.187
Onset HOBO U20L,2021-03-26 22:57:47,105.253,15.187
Onset HOBO U20L,2021-03-26 22:58:47,105.263,15.187
Onset HOBO U20L,2021-03-26 22:59:47,105.243,15.187
Onset HOBO U20L,2021-03-26 23:00:47,105.263,15.187
Onset HOBO U20L,2021-03-26 23:01:47,105.233,15.187
Onset HOBO U20L,2021-03-26 23:02:47,105.233,15.187
Onset HOBO U20L,2021-03-26 23:03:47,105.213,15.187
Onset HOBO U20L,2021-03-26 23:04:47,105.213,15.187
Onset HOBO U20L,2021-03-26 23:05:47,105.193,15.187
Onset HOBO U20L,2021-03-26 23:06:47,105.193,15.187
Onset HOBO U20L,2021-03-26 23:07:47,105.183,15.187
Onset HOBO U20L,2021-03-26 23:08:47,105.173,15.187
Onset HOBO U20L,2021-03-26 23:09:47,105.173,15.187
Onset HOBO U20L,2021-03-26 23:10:47,105.183,15.187
Onset HOBO U20L,2021-03-26 23:11:47,105.173,15.187
Onset HOBO U20L,2021-03-26 23:12:47,105.163,15.187
Onset HOBO U20L,2021-03-26 23:13:47,105.163,15.187
Onset HOBO U20L,2021-03-26 23:14:47,105.123,15.187
Onset HOBO U20L,2021-03-26 23:15:47,105.133,15.187
Onset HOBO U20L,2021-03-26 23:16:47,105.113,15.187
Onset HOBO U20L,2021-03-26 23:17:47,105.093,15.187
Onset HOBO U20L,2021-03-26 23:18:47,105.083,15.187
Onset HOBO U20L,2021-03-26 23:19:47,105.093,15.187
Onset HOBO U20L,2021-03-26 23:20:47,105.093,15.187
Onset HOBO U20L,2021-03-26 23:21:47,105.053,15.187
Onset HOBO U20L,2021-03-26 23:22:47,105.063,15.187
Onset HOBO U20L,2021-03-26 23:23:47,105.043,15.187
Onset HOBO U20L,2021-03-26 23:24:47,105.053,15.187
Onset HOBO U20L,2021-03-26 23:25:47,105.043,15.187
Onset HOBO U20L,2021-03-26 23:26:47,105.023,15.187
Onset HOBO U20L,2021-03-26 23:27:47,105.023,15.187
Onset HOBO U20L,2021-03-26 23:28:47,105.003,15.187
Onset HOBO U20L,2021-03-26 23:29:47,104.963,15.187
Onset HOBO U20L,2021-03-26 23:30:47,104.973,15.187
Onset HOBO U20L,2021-03-26 23:31:47,104.993,15.187
Onset HOBO U20L,2021-03-26 23:32:47,104.943,15.187
Onset HOBO U20L,2021-03-26 23:33:47,104.933,15.187
Onset HOBO U20L,2021-03-26 23:34:47,104.923,15.187
Onset HOBO U20L,2021-03-26 23:35:47,104.923,15.187
Onset HOBO U20L,2021-03-26 23:36:47,104.923,15.187
Onset HOBO U20L,2021-03-26 23:37:47,104.893,15.187
Onset HOBO U20L,2021-03-26 23:38:47,104.913,15.187
Onset HOBO U20L,2021-03-26 23:39:47,104.873,15.187
Onset HOBO U20L,2021-03-26 23:40:47,104.883,15.187
Onset HOBO U20L,2021-03-26 23:41:47,104.863,15.187
Onset HOBO U20L,2021-03-26 23:42:47,104.873,15.187
Onset HOBO U20L,2021-03-26 23:43:47,104.863,15.187
Onset HOBO U20L,2021-03-26 23:44:47,104.853,15.187
Onset HOBO U20L,2021-03-26 23:45:47,104.843,15.187
Onset HOBO U20L,2021-03-26 23:46:47,104.843,15.187
Onset HOBO U20L,2021-03-26 23:47:47,104.843,15.187
Onset HOBO U20L,2021-03-26 23:48:47,104.843,15.187
Onset HOBO U20L,2021-03-26 23:49:47,104.853,15.187
Onset HOBO U20L,2021-03-26 23:50:47,104.833,15.187
Onset HOBO U20L,2021-03-26 23:51:47,104.853,15.187
Onset HOBO U20L,2021-03-26 23:52:47,104.823,15.187
Onset HOBO U20L,2021-03-26 23:53:47,104.833,15.187
Onset HOBO U20L,2021-03-26 23:54:47,104.823,15.187
Onset HOBO U20L,2021-03-26 23:55:47,104.823,15.187
Onset HOBO U20L,2021-03-26 23:56:47,104.823,15.187
Onset HOBO U20L,2021-03-26 23:57:47,104.793,15.187
Onset HOBO U20L,2021-03-26 23:58:47,104.833,15.187
Onset HOBO U20L,2021-03-26 23:59:47,104.813,15.187
Onset HOBO U20L,2021-03-27 00:00:47,104.793,15.187
Onset HOBO U20L,2021-03-27 00:01:47,104.763,15.187
Onset HOBO U20L,2021-03-27 00:02:47,104.753,15.187
Onset HOBO U20L,2021-03-27 00:03:47,104.743,15.187
Onset HOBO U20L,2021-03-27 00:04:47,104.763,15.187
Onset HOBO U20L,2021-03-27 00:05:47,104.743,15.187
Onset HOBO U20L,2021-03-27 00:06:47,104.743,15.187
Onset HOBO U20L,2021-03-27 00:07:47,104.723,15.187
Onset HOBO U20L,2021-03-27 00:08:47,104.703,15.187
Onset HOBO U20L,2021-03-27 00:09:47,104.683,15.187
Onset HOBO U20L,2021-03-27 00:10:47,104.703,15.187
Onset HOBO U20L,2021-03-27 00:11:47,104.723,15.187
Onset HOBO U20L,2021-03-27 00:12:47,104.703,15.187
Onset HOBO U20L,2021-03-27 00:13:47,104.673,15.187
