ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.25,0.31,easting,-0.082
1,0.31,0.37,easting,0.019
1,0.37,0.43,easting,0.001
1,0.42,0.48,easting,-0.004
1,0.48,0.54,easting,-0.013
1,0.54,0.6,easting,-0.009
1,0.6,0.66,easting,-0.008
1,0.66,0.72,easting,-0.021
1,0.72,0.78,easting,-0.019
1,0.78,0.84,easting,-0.025
1,0.84,0.9,easting,-0.026
1,0.9,0.96,easting,-0.027
1,0.96,1.02,easting,-0.027
1,1.02,1.08,easting,-0.037
1,1.08,1.14,easting,-0.043
1,1.14,1.2,easting,-0.026
1,1.2,1.26,easting,-0.026
1,1.26,1.32,easting,-0.018
1,1.32,1.38,easting,-0.031
1,1.38,1.44,easting,-0.039
1,1.44,1.5,easting,-0.043
1,1.5,1.56,easting,-0.03
1,1.56,1.62,easting,-0.026
1,1.62,1.68,easting,-0.007
1,1.68,1.74,easting,-0.021
1,1.74,1.8,easting,-0.023
1,1.8,1.86,easting,-0.024
2,0.25,0.31,easting,0.037
2,0.31,0.37,easting,0.042
2,0.37,0.43,easting,0.007
2,0.42,0.48,easting,-0.003
2,0.48,0.54,easting,-0.012
2,0.54,0.6,easting,0.001
2,0.6,0.66,easting,-0.001
2,0.66,0.72,easting,-0.007
2,0.72,0.78,easting,-0.006
2,0.78,0.84,easting,-0.014
2,0.84,0.9,easting,-0.006
2,0.9,0.96,easting,-0.017
2,0.96,1.02,easting,-0.011
2,1.02,1.08,easting,-0.006
2,1.08,1.14,easting,-0.003
2,1.14,1.2,easting,-0.009
2,1.2,1.26,easting,-0.007
2,1.26,1.32,easting,-0.003
2,1.32,1.38,easting,0.001
2,1.38,1.44,easting,-0.005
2,1.44,1.5,easting,0.022
2,1.5,1.56,easting,-0.004
2,1.56,1.62,easting,0.018
2,1.62,1.68,easting,0.005
2,1.68,1.74,easting,-0.001
2,1.74,1.8,easting,0.007
2,1.8,1.86,easting,0
3,0.25,0.31,easting,-0.004
3,0.31,0.37,easting,-0.028
3,0.37,0.43,easting,-0.026
3,0.42,0.48,easting,-0.033
3,0.48,0.54,easting,-0.033
3,0.54,0.6,easting,-0.037
3,0.6,0.66,easting,-0.041
3,0.66,0.72,easting,-0.052
3,0.72,0.78,easting,-0.053
3,0.78,0.84,easting,-0.058
3,0.84,0.9,easting,-0.053
3,0.9,0.96,easting,-0.043
3,0.96,1.02,easting,-0.06
3,1.02,1.08,easting,-0.059
3,1.08,1.14,easting,-0.051
3,1.14,1.2,easting,-0.044
3,1.2,1.26,easting,-0.049
3,1.26,1.32,easting,-0.065
3,1.32,1.38,easting,-0.058
3,1.38,1.44,easting,-0.065
3,1.44,1.5,easting,-0.052
3,1.5,1.56,easting,-0.061
3,1.56,1.62,easting,-0.054
3,1.62,1.68,easting,-0.044
3,1.68,1.74,easting,-0.061
3,1.74,1.8,easting,-0.066
3,1.8,1.86,easting,-0.062
3,1.86,1.92,easting,-0.064
4,0.25,0.31,easting,0.015
4,0.31,0.37,easting,-0.005
4,0.37,0.43,easting,-0.002
4,0.42,0.48,easting,0
4,0.48,0.54,easting,-0.01
4,0.54,0.6,easting,-0.004
4,0.6,0.66,easting,-0.012
4,0.66,0.72,easting,-0.024
4,0.72,0.78,easting,-0.028
4,0.78,0.84,easting,-0.016
4,0.84,0.9,easting,-0.026
4,0.9,0.96,easting,-0.025
4,0.96,1.02,easting,-0.02
4,1.02,1.08,easting,-0.018
4,1.08,1.14,easting,-0.023
4,1.14,1.2,easting,-0.024
4,1.2,1.26,easting,-0.019
4,1.26,1.32,easting,-0.02
4,1.32,1.38,easting,-0.017
4,1.38,1.44,easting,-0.022
4,1.44,1.5,easting,-0.026
4,1.5,1.56,easting,-0.028
4,1.56,1.62,easting,-0.022
4,1.62,1.68,easting,-0.024
4,1.68,1.74,easting,-0.014
4,1.74,1.8,easting,0.012
4,1.8,1.86,easting,-0.023
4,1.86,1.92,easting,-0.02
4,1.92,1.98,easting,-0.009
5,0.25,0.31,easting,-0.007
5,0.31,0.37,easting,-0.027
5,0.37,0.43,easting,-0.011
5,0.42,0.48,easting,-0.021
5,0.48,0.54,easting,-0.026
5,0.54,0.6,easting,-0.043
5,0.6,0.66,easting,-0.046
5,0.66,0.72,easting,-0.048
5,0.72,0.78,easting,-0.047
5,0.78,0.84,easting,-0.047
5,0.84,0.9,easting,-0.053
5,0.9,0.96,easting,-0.055
5,0.96,1.02,easting,-0.049
5,1.02,1.08,easting,-0.047
5,1.08,1.14,easting,-0.049
5,1.14,1.2,easting,-0.053
5,1.2,1.26,easting,-0.037
5,1.26,1.32,easting,-0.05
5,1.32,1.38,easting,-0.059
5,1.38,1.44,easting,-0.072
5,1.44,1.5,easting,-0.05
5,1.5,1.56,easting,-0.047
5,1.56,1.62,easting,-0.046
5,1.62,1.68,easting,-0.041
5,1.68,1.74,easting,-0.046
5,1.74,1.8,easting,-0.047
5,1.8,1.86,easting,-0.05
5,1.86,1.92,easting,-0.056
5,1.92,1.98,easting,-0.028
6,0.25,0.31,easting,0.05
6,0.31,0.37,easting,0.006
6,0.37,0.43,easting,-0.006
6,0.42,0.48,easting,-0.005
6,0.48,0.54,easting,-0.016
6,0.54,0.6,easting,-0.021
6,0.6,0.66,easting,-0.022
6,0.66,0.72,easting,-0.024
6,0.72,0.78,easting,-0.031
6,0.78,0.84,easting,-0.023
6,0.84,0.9,easting,-0.026
6,0.9,0.96,easting,-0.03
6,0.96,1.02,easting,-0.023
6,1.02,1.08,easting,-0.026
6,1.08,1.14,easting,-0.031
6,1.14,1.2,easting,-0.034
6,1.2,1.26,easting,-0.042
6,1.26,1.32,easting,-0.049
6,1.32,1.38,easting,-0.037
6,1.38,1.44,easting,-0.038
6,1.44,1.5,easting,-0.031
6,1.5,1.56,easting,-0.035
6,1.56,1.62,easting,-0.033
6,1.62,1.68,easting,-0.025
6,1.68,1.74,easting,-0.031
6,1.74,1.8,easting,-0.026
6,1.8,1.86,easting,-0.013
6,1.86,1.92,easting,-0.015
6,1.92,1.98,easting,-0.007
7,0.25,0.31,easting,0.029
7,0.31,0.37,easting,0.018
7,0.37,0.43,easting,-0.003
7,0.42,0.48,easting,-0.01
7,0.48,0.54,easting,-0.008
7,0.54,0.6,easting,-0.008
7,0.6,0.66,easting,-0.02
7,0.66,0.72,easting,-0.027
7,0.72,0.78,easting,-0.031
7,0.78,0.84,easting,-0.026
7,0.84,0.9,easting,-0.033
7,0.9,0.96,easting,-0.021
7,0.96,1.02,easting,-0.021
7,1.02,1.08,easting,-0.017
7,1.08,1.14,easting,-0.016
7,1.14,1.2,easting,-0.024
7,1.2,1.26,easting,-0.022
7,1.26,1.32,easting,-0.019
