ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.34,0.54,easting,0.109
1,0.54,0.74,easting,0.194
1,0.74,0.94,easting,0.168
1,0.94,1.14,easting,0.174
1,1.14,1.34,easting,0.06
1,1.34,1.54,easting,-0.052
1,1.54,1.74,easting,0.045
1,1.74,1.94,easting,-0.01
1,1.94,2.14,easting,0.187
1,2.14,2.34,easting,0.22
1,2.34,2.54,easting,-0.003
1,2.54,2.74,easting,0.218
1,2.74,2.94,easting,0.041
1,2.94,3.14,easting,0.091
2,0.34,0.54,easting,-0.058
2,0.54,0.74,easting,0.058
2,0.74,0.94,easting,0.049
2,0.94,1.14,easting,0.033
2,1.14,1.34,easting,0.046
2,1.34,1.54,easting,-0.309
2,1.54,1.74,easting,-0.223
2,1.74,1.94,easting,0.221
2,1.94,2.14,easting,-0.016
2,2.14,2.34,easting,-0.067
2,2.34,2.54,easting,0.054
2,2.54,2.74,easting,-0.014
2,2.74,2.94,easting,0.051
3,0.34,0.54,easting,-0.008
3,0.54,0.74,easting,-0.032
3,0.74,0.94,easting,-0.137
3,0.94,1.14,easting,0.036
3,1.14,1.34,easting,-0.034
3,1.34,1.54,easting,0.119
3,1.54,1.74,easting,-0.126
3,1.74,1.94,easting,0.027
3,1.94,2.14,easting,-0.065
3,2.14,2.34,easting,-0.167
3,2.34,2.54,easting,0.023
3,2.54,2.74,easting,0.152
4,0.34,0.54,easting,-0.273
4,0.54,0.74,easting,-0.086
4,0.74,0.94,easting,-0.156
4,0.94,1.14,easting,0.102
4,1.14,1.34,easting,-0.022
4,1.34,1.54,easting,-0.101
4,1.54,1.74,easting,0.02
4,1.74,1.94,easting,0.038
4,1.94,2.14,easting,0.08
4,2.14,2.34,easting,-0.103
4,2.34,2.54,easting,0.035
5,0.34,0.54,easting,-0.08
5,0.54,0.74,easting,-0.063
5,0.74,0.94,easting,-0.065
5,0.94,1.14,easting,0.067
5,1.14,1.34,easting,0.024
5,1.34,1.54,easting,-0.024
5,1.54,1.74,easting,-0.115
5,1.74,1.94,easting,0.274
5,1.94,2.14,easting,0.05
5,2.14,2.34,easting,0.101
6,0.34,0.54,easting,-0.053
6,0.54,0.74,easting,-0.187
6,0.74,0.94,easting,-0.251
6,0.94,1.14,easting,-0.082
6,1.14,1.34,easting,-0.036
6,1.34,1.54,easting,-0.024
6,1.54,1.74,easting,-0.155
6,1.74,1.94,easting,0.079
6,1.94,2.14,easting,0.021
7,0.34,0.54,easting,-0.015
7,0.54,0.74,easting,0.037
7,0.74,0.94,easting,0.051
7,0.94,1.14,easting,-0.081
7,1.14,1.34,easting,-0.105
7,1.34,1.54,easting,0.023
7,1.54,1.74,easting,-0.029
8,0.34,0.54,easting,-0.278
8,0.54,0.74,easting,0.01
8,0.74,0.94,easting,-0.141
8,0.94,1.14,easting,0.087
8,1.14,1.34,easting,-0.107
9,0.34,0.54,easting,-0.045
9,0.54,0.74,easting,0.023
9,0.74,0.94,easting,0.153
9,0.94,1.14,easting,-0.038
9,1.14,1.34,easting,-0.129
10,0.34,0.54,easting,0.016
10,0.54,0.74,easting,0.008
10,0.74,0.94,easting,-0.063
10,0.94,1.14,easting,-0.131
10,1.14,1.34,easting,0.017
11,0.34,0.54,easting,0.133
11,0.54,0.74,easting,-0.269
11,0.74,0.94,easting,-0.144
11,0.94,1.14,easting,0.113
11,1.14,1.34,easting,0.107
12,0.34,0.54,easting,0.102
12,0.54,0.74,easting,0.097
12,0.74,0.94,easting,0.171
12,0.94,1.14,easting,-0.115
12,1.14,1.34,easting,0.13
13,0.34,0.54,easting,-0.002
13,0.54,0.74,easting,-0.226
13,0.74,0.94,easting,-0.267
13,0.94,1.14,easting,-0.22
14,0.34,0.54,easting,-0.129
14,0.54,0.74,easting,-0.012
14,0.74,0.94,easting,-0.048
14,0.94,1.14,easting,-0.088
15,0.34,0.54,easting,0.028
15,0.54,0.74,easting,0.023
15,0.74,0.94,easting,-0.002
15,0.94,1.14,easting,-0.134
16,0.34,0.54,easting,0.147
16,0.54,0.74,easting,-0.063
16,0.74,0.94,easting,0.035
16,0.94,1.14,easting,0.175
17,0.34,0.54,easting,-0.024
17,0.54,0.74,easting,0.072
17,0.74,0.94,easting,-0.09
17,0.94,1.14,easting,0.113
18,0.34,0.54,easting,0.082
18,0.54,0.74,easting,-0.124
18,0.74,0.94,easting,-0.086
18,0.94,1.14,easting,0.068
19,0.34,0.54,easting,-0.098
19,0.54,0.74,easting,-0.077
19,0.74,0.94,easting,0.112
19,0.94,1.14,easting,-0.067
20,0.34,0.54,easting,-0.122
20,0.54,0.74,easting,-0.028
20,0.74,0.94,easting,-0.155
20,0.94,1.14,easting,-0.125
21,0.34,0.54,easting,0.052
21,0.54,0.74,easting,-0.104
21,0.74,0.94,easting,-0.12
