ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.25,0.31,easting,0.072
1,0.31,0.37,easting,0.079
1,0.37,0.43,easting,0.09
1,0.42,0.48,easting,0.083
1,0.48,0.54,easting,0.101
1,0.54,0.6,easting,0.124
1,0.6,0.66,easting,0.111
1,0.66,0.72,easting,0.123
1,0.72,0.78,easting,0.109
1,0.78,0.84,easting,0.085
2,0.25,0.31,easting,-0.062
2,0.31,0.37,easting,-0.027
2,0.37,0.43,easting,-0.028
2,0.42,0.48,easting,0.003
2,0.48,0.54,easting,0.012
2,0.54,0.6,easting,0.011
2,0.6,0.66,easting,-0.004
2,0.66,0.72,easting,0.006
2,0.72,0.78,easting,0.023
2,0.78,0.84,easting,-0.018
3,0.25,0.31,easting,-0.063
3,0.31,0.37,easting,-0.039
3,0.37,0.43,easting,-0.036
3,0.42,0.48,easting,-0.017
3,0.48,0.54,easting,0.016
3,0.54,0.6,easting,0.027
3,0.6,0.66,easting,0.023
3,0.66,0.72,easting,0.009
3,0.72,0.78,easting,0.017
3,0.78,0.84,easting,0.013
4,0.25,0.31,easting,-0.096
4,0.31,0.37,easting,-0.071
4,0.37,0.43,easting,-0.078
4,0.42,0.48,easting,-0.082
4,0.48,0.54,easting,-0.047
4,0.54,0.6,easting,-0.038
4,0.6,0.66,easting,-0.032
4,0.66,0.72,easting,-0.02
4,0.72,0.78,easting,-0.021
5,0.25,0.31,easting,-0.082
5,0.31,0.37,easting,-0.085
5,0.37,0.43,easting,-0.079
5,0.42,0.48,easting,-0.056
5,0.48,0.54,easting,-0.073
5,0.54,0.6,easting,-0.045
5,0.6,0.66,easting,-0.037
5,0.66,0.72,easting,-0.038
5,0.72,0.78,easting,-0.044
6,0.25,0.31,easting,-0.016
6,0.31,0.37,easting,0.005
6,0.37,0.43,easting,0.033
6,0.42,0.48,easting,0.071
6,0.48,0.54,easting,0.077
6,0.54,0.6,easting,0.072
6,0.6,0.66,easting,0.062
6,0.66,0.72,easting,0.08
6,0.72,0.78,easting,0.106
7,0.25,0.31,easting,0.082
7,0.31,0.37,easting,0.077
7,0.37,0.43,easting,0.115
7,0.42,0.48,easting,0.126
7,0.48,0.54,easting,0.105
7,0.54,0.6,easting,0.104
7,0.6,0.66,easting,0.135
7,0.66,0.72,easting,0.139
7,0.72,0.78,easting,0.135
8,0.25,0.31,easting,-0.012
8,0.31,0.37,easting,0.001
8,0.37,0.43,easting,0.009
8,0.42,0.48,easting,0.032
8,0.48,0.54,easting,0.031
8,0.54,0.6,easting,0.036
8,0.6,0.66,easting,0.046
8,0.66,0.72,easting,0.042
8,0.72,0.78,easting,0.037
9,0.25,0.31,easting,-0.024
9,0.31,0.37,easting,0.052
9,0.37,0.43,easting,0.064
9,0.42,0.48,easting,0.053
9,0.48,0.54,easting,0.069
9,0.54,0.6,easting,0.068
9,0.6,0.66,easting,0.08
9,0.66,0.72,easting,0.086
10,0.25,0.31,easting,0.053
10,0.31,0.37,easting,0.076
10,0.37,0.43,easting,0.088
10,0.42,0.48,easting,0.074
10,0.48,0.54,easting,0.083
10,0.54,0.6,easting,0.083
10,0.6,0.66,easting,0.085
10,0.66,0.72,easting,0.08
11,0.25,0.31,easting,-0.058
11,0.31,0.37,easting,-0.049
11,0.37,0.43,easting,-0.006
11,0.42,0.48,easting,0.003
11,0.48,0.54,easting,0.012
11,0.54,0.6,easting,0.018
11,0.6,0.66,easting,0.012
11,0.66,0.72,easting,0.014
12,0.25,0.31,easting,-0.037
12,0.31,0.37,easting,-0.012
12,0.37,0.43,easting,0
12,0.42,0.48,easting,0.011
12,0.48,0.54,easting,0.02
12,0.54,0.6,easting,0.046
12,0.6,0.66,easting,0.046
12,0.66,0.72,easting,0.05
13,0.25,0.31,easting,-0.039
13,0.31,0.37,easting,-0.033
13,0.37,0.43,easting,-0.024
13,0.42,0.48,easting,-0.001
13,0.48,0.54,easting,0.001
13,0.54,0.6,easting,0.007
13,0.6,0.66,easting,0.005
13,0.66,0.72,easting,0.013
14,0.25,0.31,easting,0.05
14,0.31,0.37,easting,0.068
14,0.37,0.43,easting,0.066
14,0.42,0.48,easting,0.095
14,0.48,0.54,easting,0.104
14,0.54,0.6,easting,0.098
14,0.6,0.66,easting,0.093
14,0.66,0.72,easting,0.105
15,0.25,0.31,easting,-0.088
15,0.31,0.37,easting,-0.076
15,0.37,0.43,easting,-0.05
15,0.42,0.48,easting,-0.062
15,0.48,0.54,easting,-0.04
15,0.54,0.6,easting,-0.043
15,0.6,0.66,easting,-0.019
15,0.66,0.72,easting,-0.015
16,0.25,0.31,easting,0.014
16,0.31,0.37,easting,0.032
16,0.37,0.43,easting,0.041
16,0.42,0.48,easting,0.06
16,0.48,0.54,easting,0.062
16,0.54,0.6,easting,0.07
16,0.6,0.66,easting,0.053
16,0.66,0.72,easting,0.06
17,0.25,0.31,easting,-0.051
17,0.31,0.37,easting,-0.042
17,0.37,0.43,easting,-0.043
17,0.42,0.48,easting,-0.015
17,0.48,0.54,easting,-0.015
17,0.54,0.6,easting,-0.006
17,0.6,0.66,easting,0.012
17,0.66,0.72,easting,0.037
18,0.25,0.31,easting,-0.033
18,0.31,0.37,easting,0.019
18,0.37,0.43,easting,0.024
18,0.42,0.48,easting,0.046
18,0.48,0.54,easting,0.078
18,0.54,0.6,easting,0.075
18,0.6,0.66,easting,0.072
18,0.66,0.72,easting,0.068
19,0.25,0.31,easting,0.063
19,0.31,0.37,easting,0.072
19,0.37,0.43,easting,0.097
19,0.42,0.48,easting,0.092
19,0.48,0.54,easting,0.124
19,0.54,0.6,easting,0.13
19,0.6,0.66,easting,0.131
19,0.66,0.72,easting,0.136
20,0.25,0.31,easting,0.002
20,0.31,0.37,easting,0.016
20,0.37,0.43,easting,0.034
20,0.42,0.48,easting,0.053
20,0.48,0.54,easting,0.043
20,0.54,0.6,easting,0.059
20,0.6,0.66,easting,0.063
20,0.66,0.72,easting,0.053
21,0.25,0.31,easting,-0.08
21,0.31,0.37,easting,-0.046
21,0.37,0.43,easting,-0.036
21,0.42,0.48,easting,-0.039
21,0.48,0.54,easting,-0.025
21,0.54,0.6,easting,-0.019
21,0.6,0.66,easting,-0.029
22,0.25,0.31,easting,0.017
22,0.31,0.37,easting,0.037
22,0.37,0.43,easting,0.01
22,0.42,0.48,easting,0.059
22,0.48,0.54,easting,0.067
22,0.54,0.6,easting,0.06
22,0.6,0.66,easting,0.054
22,0.66,0.72,easting,0.076
23,0.25,0.31,easting,0.04
23,0.31,0.37,easting,0.069
23,0.37,0.43,easting,0.07
23,0.42,0.48,easting,0.057
23,0.48,0.54,easting,0.054
23,0.54,0.6,easting,0.063
23,0.6,0.66,easting,0.07
23,0.66,0.72,easting,0.047
24,0.16,0.18,easting,-0.082
24,0.18,0.2,easting,-0.077
24,0.2,0.22,easting,-0.068
24,0.22,0.24,easting,-0.059
24,0.24,0.26,easting,-0.05
24,0.26,0.28,easting,-0.042
24,0.28,0.3,easting,-0.044
24,0.3,0.32,easting,-0.031
24,0.32,0.34,easting,-0.024
24,0.34,0.36,easting,-0.016
24,0.36,0.38,easting,-0.016
24,0.38,0.4,easting,-0.018
24,0.4,0.42,easting,-0.017
24,0.42,0.44,easting,-0.017
24,0.44,0.46,easting,-0.015
24,0.46,0.48,easting,-0.014
24,0.48,0.5,easting,-0.004
24,0.5,0.52,easting,-0.005
24,0.52,0.54,easting,0.001
24,0.54,0.56,easting,0.008
24,0.56,0.58,easting,-0.002
24,0.58,0.6,easting,-0.008
24,0.6,0.62,easting,0
24,0.62,0.64,easting,0.007
24,0.64,0.66,easting,-0.001
24,0.66,0.68,easting,0
24,0.68,0.7,easting,0.007
24,0.7,0.72,easting,0.008
25,0.16,0.18,easting,0.024
25,0.18,0.2,easting,0.037
25,0.2,0.22,easting,0.042
25,0.22,0.24,easting,0.051
25,0.24,0.26,easting,0.052
25,0.26,0.28,easting,0.06
25,0.28,0.3,easting,0.061
25,0.3,0.32,easting,0.062
25,0.32,0.34,easting,0.065
25,0.34,0.36,easting,0.063
25,0.36,0.38,easting,0.067
25,0.38,0.4,easting,0.072
25,0.4,0.42,easting,0.077
25,0.42,0.44,easting,0.077
25,0.44,0.46,easting,0.07
25,0.46,0.48,easting,0.071
25,0.48,0.5,easting,0.073
25,0.5,0.52,easting,0.075
