ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
6010,0.54,0.66,easting,0.047
6010,0.66,0.78,easting,-0.015
6010,0.78,0.9,easting,-0.017
6010,0.9,1.02,easting,0.001
6010,1.02,1.14,easting,0.013
6010,1.14,1.26,easting,0.026
6010,1.26,1.38,easting,0.031
6010,1.38,1.5,easting,0.029
6010,1.5,1.62,easting,0.025
6010,1.62,1.74,easting,0.026
6010,1.74,1.86,easting,0.011
6010,0.54,0.66,northing,0.004
6010,0.66,0.78,northing,0.013
6010,0.78,0.9,northing,0.006
6010,0.9,1.02,northing,0.004
6010,1.02,1.14,northing,0.009
6010,1.14,1.26,northing,0.019
6010,1.26,1.38,northing,0.02
6010,1.38,1.5,northing,0.022
6010,1.5,1.62,northing,0.02
6010,1.62,1.74,northing,0.017
6010,1.74,1.86,northing,0.025
6010,0.54,0.66,vertical,-0.001
6010,0.66,0.78,vertical,-0.005
6010,0.78,0.9,vertical,-0.004
6010,0.9,1.02,vertical,-0.004
6010,1.02,1.14,vertical,-0.005
6010,1.14,1.26,vertical,-0.003
6010,1.26,1.38,vertical,-0.004
6010,1.38,1.5,vertical,-0.003
6010,1.5,1.62,vertical,-0.003
6010,1.62,1.74,vertical,-0.002
6010,1.74,1.86,vertical,0
6011,0.54,0.66,easting,-0.048
6011,0.66,0.78,easting,-0.009
6011,0.78,0.9,easting,-0.014
6011,0.9,1.02,easting,-0.002
6011,1.02,1.14,easting,0.014
6011,1.14,1.26,easting,0.023
6011,1.26,1.38,easting,0.026
6011,1.38,1.5,easting,0.031
6011,1.5,1.62,easting,0.033
6011,1.62,1.74,easting,0.034
6011,1.74,1.86,easting,0.026
6011,0.54,0.66,northing,-0.049
6011,0.66,0.78,northing,0.005
6011,0.78,0.9,northing,-0.001
6011,0.9,1.02,northing,0
6011,1.02,1.14,northing,0.007
6011,1.14,1.26,northing,0.02
6011,1.26,1.38,northing,0.019
6011,1.38,1.5,northing,0.019
6011,1.5,1.62,northing,0.022
6011,1.62,1.74,northing,0.017
6011,1.74,1.86,northing,0.013
6011,0.54,0.66,vertical,-0.01
6011,0.66,0.78,vertical,-0.007
6011,0.78,0.9,vertical,-0.004
6011,0.9,1.02,vertical,-0.003
6011,1.02,1.14,vertical,-0.004
6011,1.14,1.26,vertical,-0.004
6011,1.26,1.38,vertical,-0.003
6011,1.38,1.5,vertical,-0.002
6011,1.5,1.62,vertical,-0.001
6011,1.62,1.74,vertical,-0.001
6011,1.74,1.86,vertical,-0.003
6012,0.54,0.66,easting,0.028
6012,0.66,0.78,easting,-0.016
6012,0.78,0.9,easting,-0.014
6012,0.9,1.02,easting,-0.005
6012,1.02,1.14,easting,0.006
6012,1.14,1.26,easting,0.021
6012,1.26,1.38,easting,0.027
6012,1.38,1.5,easting,0.025
6012,1.5,1.62,easting,0.025
6012,1.62,1.74,easting,0.028
6012,1.74,1.86,easting,0.028
6012,1.86,1.98,easting,0.025
6012,0.54,0.66,northing,-0.011
6012,0.66,0.78,northing,0.018
6012,0.78,0.9,northing,0.009
6012,0.9,1.02,northing,0.009
6012,1.02,1.14,northing,0.007
6012,1.14,1.26,northing,0.016
6012,1.26,1.38,northing,0.019
6012,1.38,1.5,northing,0.026
6012,1.5,1.62,northing,0.025
6012,1.62,1.74,northing,0.026
6012,1.74,1.86,northing,0.026
6012,1.86,1.98,northing,0.023
6012,0.54,0.66,vertical,-0.029
6012,0.66,0.78,vertical,-0.014
6012,0.78,0.9,vertical,-0.012
6012,0.9,1.02,vertical,-0.011
6012,1.02,1.14,vertical,-0.012
6012,1.14,1.26,vertical,-0.012
6012,1.26,1.38,vertical,-0.01
6012,1.38,1.5,vertical,-0.009
6012,1.5,1.62,vertical,-0.007
6012,1.62,1.74,vertical,-0.007
6012,1.74,1.86,vertical,-0.008
6012,1.86,1.98,vertical,-0.009
6013,0.54,0.66,easting,-0.109
6013,0.66,0.78,easting,-0.025
6013,0.78,0.9,easting,-0.02
6013,0.9,1.02,easting,-0.009
6013,1.02,1.14,easting,0.006
6013,1.14,1.26,easting,0.014
6013,1.26,1.38,easting,0.017
6013,1.38,1.5,easting,0.018
6013,1.5,1.62,easting,0.021
6013,1.62,1.74,easting,0.024
6013,1.74,1.86,easting,0.008
6013,1.86,1.98,easting,0.043
6013,0.54,0.66,northing,-0.039
