ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1142,0.425,0.45,easting,-0.958
1142,0.45,0.5,easting,-1.207
1142,0.5,0.55,easting,-1.971
1142,0.55,0.6,easting,-1.641
1142,0.6,0.65,easting,-1.531
1142,0.65,0.7,easting,-0.912
1142,0.7,0.75,easting,-0.855
1142,0.75,0.8,easting,-1.54
1142,0.8,0.85,easting,-1.917
1142,0.85,0.9,easting,-1.705
1142,0.9,0.95,easting,-2.012
1142,0.95,1,easting,-0.83
1142,1,1.05,easting,-1.318
1142,1.05,1.1,easting,-1.383
1142,1.1,1.15,easting,-1.029
1142,1.15,1.2,easting,-1.501
1142,1.2,1.25,easting,-1.229
1142,1.25,1.3,easting,-1.324
1142,1.3,1.35,easting,-1.216
1142,1.35,1.4,easting,-1.207
1142,1.4,1.45,easting,-0.866
1142,1.45,1.5,easting,-1.691
1142,1.5,1.55,easting,-1.056
1142,1.55,1.6,easting,-0.727
1142,1.6,1.65,easting,-1.563
1142,1.65,1.7,easting,-1.112
1142,1.7,1.75,easting,-1.311
1142,1.75,1.8,easting,-1.014
1142,1.8,1.85,easting,-1.243
1142,1.85,1.9,easting,-1.341
1142,1.9,1.95,easting,-1.11
1142,1.95,2,easting,-1.173
1142,2,2.05,easting,-1.261
1142,2.05,2.1,easting,-0.602
1143,0.425,0.45,easting,-1.648
1143,0.45,0.5,easting,-2.14
1143,0.5,0.55,easting,-1.581
1143,0.55,0.6,easting,-1.754
1143,0.6,0.65,easting,-2.304
1143,0.65,0.7,easting,-2.021
1143,0.7,0.75,easting,-1.859
1143,0.75,0.8,easting,-1.722
1143,0.8,0.85,easting,-1.444
1143,0.85,0.9,easting,-1.733
1143,0.9,0.95,easting,-1.736
1143,0.95,1,easting,-1.949
1143,1,1.05,easting,-1.716
1143,1.05,1.1,easting,-1.728
1143,1.1,1.15,easting,-1.946
1143,1.15,1.2,easting,-1.571
1143,1.2,1.25,easting,-2.01
1143,1.25,1.3,easting,-1.756
1143,1.3,1.35,easting,-1.656
1143,1.35,1.4,easting,-1.373
1143,1.4,1.45,easting,-1.422
1143,1.45,1.5,easting,-1.121
1143,1.5,1.55,easting,-1.484
1143,1.55,1.6,easting,-1.135
1143,1.6,1.65,easting,-1.745
1143,1.65,1.7,easting,-0.806
1143,1.7,1.75,easting,-1.754
1143,1.75,1.8,easting,-1.217
1143,1.8,1.85,easting,-1.439
1143,1.85,1.9,easting,-1.011
1143,1.9,1.95,easting,-1.454
1143,1.95,2,easting,-1.211
1143,2,2.05,easting,-1.585
1143,2.05,2.1,easting,-1.352
1144,0.425,0.45,easting,-1.624
1144,0.45,0.5,easting,-1.744
1144,0.5,0.55,easting,-1.555
1144,0.55,0.6,easting,-1.506
1144,0.6,0.65,easting,-0.813
1144,0.65,0.7,easting,-1.658
1144,0.7,0.75,easting,-0.874
1144,0.75,0.8,easting,-1.574
1144,0.8,0.85,easting,-1.203
1144,0.85,0.9,easting,-1.557
1144,0.9,0.95,easting,-1.421
1144,0.95,1,easting,-1.572
1144,1,1.05,easting,-1.339
1144,1.05,1.1,easting,-1.957
1144,1.1,1.15,easting,-0.702
1144,1.15,1.2,easting,-1.147
1144,1.2,1.25,easting,-1.428
1144,1.25,1.3,easting,-1.404
1144,1.3,1.35,easting,-1.417
1144,1.35,1.4,easting,-1.182
1144,1.4,1.45,easting,-1.492
1144,1.45,1.5,easting,-1.416
1144,1.5,1.55,easting,-1.578
1144,1.55,1.6,easting,-1.33
1144,1.6,1.65,easting,-1.389
1144,1.65,1.7,easting,-1.355
1144,1.7,1.75,easting,-1.404
1144,1.75,1.8,easting,-0.703
1144,1.8,1.85,easting,-0.982
1144,1.85,1.9,easting,-1.174
1144,1.9,1.95,easting,-1.452
1144,1.95,2,easting,-1.005
1144,2,2.05,easting,-1.016
1144,2.05,2.1,easting,-0.587
1144,2.1,2.15,easting,-0.817
1145,0.425,0.45,easting,-1.237
1145,0.45,0.5,easting,-1.504
1145,0.5,0.55,easting,-1.119
1145,0.55,0.6,easting,-1.408
1145,0.6,0.65,easting,-0.8
1145,0.65,0.7,easting,-1.892
1145,0.7,0.75,easting,-1.138
1145,0.75,0.8,easting,-1.776
1145,0.8,0.85,easting,-1.517
1145,0.85,0.9,easting,-1.498
1145,0.9,0.95,easting,-1.131
1145,0.95,1,easting,-1.46
1145,1,1.05,easting,-1.363
1145,1.05,1.1,easting,-1.128
1145,1.1,1.15,easting,-1.362
1145,1.15,1.2,easting,-0.816
1145,1.2,1.25,easting,-1.738
1145,1.25,1.3,easting,-1.079
1145,1.3,1.35,easting,-1.099
1145,1.35,1.4,easting,-1.273
1145,1.4,1.45,easting,-1.05
1145,1.45,1.5,easting,-1.624
1145,1.5,1.55,easting,-1.409
1145,1.55,1.6,easting,-1.651
1145,1.6,1.65,easting,-1.639
1145,1.65,1.7,easting,-0.983
1145,1.7,1.75,easting,-1.632
1145,1.75,1.8,easting,-1.451
1145,1.8,1.85,easting,-1.265
1145,1.85,1.9,easting,-1.439
1145,1.9,1.95,easting,-1.508
1145,1.95,2,easting,-1.394
1145,2,2.05,easting,-1.445
1145,2.05,2.1,easting,-1.086
1145,2.1,2.15,easting,-1.21
1145,2.15,2.2,easting,-1.16
1146,0.425,0.45,easting,-1.218
1146,0.45,0.5,easting,-1.24
1146,0.5,0.55,easting,-0.93
1146,0.55,0.6,easting,-1.655
1146,0.6,0.65,easting,-1.976
1146,0.65,0.7,easting,-2.035
1146,0.7,0.75,easting,-1.411
1146,0.75,0.8,easting,-2.235
1146,0.8,0.85,easting,-1.92
1146,0.85,0.9,easting,-1.401
1146,0.9,0.95,easting,-1.08
1146,0.95,1,easting,-2.203
1146,1,1.05,easting,-1.334
1146,1.05,1.1,easting,-1.586
1146,1.1,1.15,easting,-1.743
1146,1.15,1.2,easting,-1.913
1146,1.2,1.25,easting,-1.832
1146,1.25,1.3,easting,-1.505
1146,1.3,1.35,easting,-1.797
1146,1.35,1.4,easting,-1.41
1146,1.4,1.45,easting,-1.838
1146,1.45,1.5,easting,-1.913
1146,1.5,1.55,easting,-1.664
1146,1.55,1.6,easting,-1.588
1146,1.6,1.65,easting,-1.228
1146,1.65,1.7,easting,-1.189
1146,1.7,1.75,easting,-1.506
1146,1.75,1.8,easting,-1.509
1146,1.8,1.85,easting,-1.374
1146,1.85,1.9,easting,-1.302
1146,1.9,1.95,easting,-2.032
1146,1.95,2,easting,-1.45
1146,2,2.05,easting,-1.083
1146,2.05,2.1,easting,-0.661
1147,0.425,0.45,easting,-1.328
1147,0.45,0.5,easting,-0.752
1147,0.5,0.55,easting,-0.863
1147,0.55,0.6,easting,-1.728
1147,0.6,0.65,easting,-1.582
1147,0.65,0.7,easting,-1.348
1147,0.7,0.75,easting,-1.476
1147,0.75,0.8,easting,-1.224
1147,0.8,0.85,easting,-1.036
1147,0.85,0.9,easting,-1.245
1147,0.9,0.95,easting,-0.966
1147,0.95,1,easting,-1.515
1147,1,1.05,easting,-1.33
1147,1.05,1.1,easting,-1.369
1147,1.1,1.15,easting,-1.127
1147,1.15,1.2,easting,-0.806
1147,1.2,1.25,easting,-1.005
1147,1.25,1.3,easting,-1.485
1147,1.3,1.35,easting,-1.129
1147,1.35,1.4,easting,-1.073
1147,1.4,1.45,easting,-0.805
1147,1.45,1.5,easting,-1.625
1147,1.5,1.55,easting,-0.732
1147,1.55,1.6,easting,-1.628
1147,1.6,1.65,easting,-1.04
1147,1.65,1.7,easting,-0.853
1147,1.7,1.75,easting,-1.012
1147,1.75,1.8,easting,-1.206
1147,1.8,1.85,easting,-1.8
1147,1.85,1.9,easting,-1.482
1147,1.9,1.95,easting,-1.605
1147,1.95,2,easting,-0.596
1147,2,2.05,easting,-0.801
1147,2.05,2.1,easting,-0.876
1147,2.1,2.15,easting,-1.514
1148,0.425,0.45,easting,-1.065
1148,0.45,0.5,easting,-1.459
1148,0.5,0.55,easting,-1.766
1148,0.55,0.6,easting,-1.66
1148,0.6,0.65,easting,-1.427
1148,0.65,0.7,easting,-1.445
1148,0.7,0.75,easting,-1.286
1148,0.75,0.8,easting,-1.631
1148,0.8,0.85,easting,-1.341
1148,0.85,0.9,easting,-1.271
1148,0.9,0.95,easting,-1.444
1148,0.95,1,easting,-1.536
1148,1,1.05,easting,-1.45
1148,1.05,1.1,easting,-1.159
1148,1.1,1.15,easting,-1.503
1148,1.15,1.2,easting,-1.649
1148,1.2,1.25,easting,-1.262
1148,1.25,1.3,easting,-2.104
1148,1.3,1.35,easting,-1.076
1148,1.35,1.4,easting,-1.329
1148,1.4,1.45,easting,-1.569
1148,1.45,1.5,easting,-1.899
1148,1.5,1.55,easting,-1.372
1148,1.55,1.6,easting,-1.126
1148,1.6,1.65,easting,-0.906
1148,1.65,1.7,easting,-1.173
1148,1.7,1.75,easting,-1.645
1148,1.75,1.8,easting,-0.627
1148,1.8,1.85,easting,-1.428
1148,1.85,1.9,easting,-1.391
1148,1.9,1.95,easting,-1.454
1148,1.95,2,easting,-1.17
1148,2,2.05,easting,-1.072
1148,2.05,2.1,easting,-1.002
1149,0.425,0.45,easting,-1.809
1149,0.45,0.5,easting,-1.305
1149,0.5,0.55,easting,-1.85
1149,0.55,0.6,easting,-1.481
1149,0.6,0.65,easting,-1.837
1149,0.65,0.7,easting,-1.571
1149,0.7,0.75,easting,-1.707
1149,0.75,0.8,easting,-1.153
1149,0.8,0.85,easting,-1.405
1149,0.85,0.9,easting,-0.95
1149,0.9,0.95,easting,-0.83
1149,0.95,1,easting,-0.995
1149,1,1.05,easting,-0.911
1149,1.05,1.1,easting,-1.541
1149,1.1,1.15,easting,-1.393
1149,1.15,1.2,easting,-1.132
1149,1.2,1.25,easting,-1.706
1149,1.25,1.3,easting,-1.654
1149,1.3,1.35,easting,-1.417
1149,1.35,1.4,easting,-1.4
1149,1.4,1.45,easting,-1.393
1149,1.45,1.5,easting,-0.783
1149,1.5,1.55,easting,-1.181
1149,1.55,1.6,easting,-0.891
1149,1.6,1.65,easting,-0.741
1149,1.65,1.7,easting,-1.121
1149,1.7,1.75,easting,-1.194
1149,1.75,1.8,easting,-0.915
1149,1.8,1.85,easting,-1.893
1149,1.85,1.9,easting,-1.541
1149,1.9,1.95,easting,-1.039
1149,1.95,2,easting,-0.648
1149,2,2.05,easting,-0.886
1149,2.05,2.1,easting,-0.741
1149,2.1,2.15,easting,-1.19
1149,2.15,2.2,easting,-0.975
1150,0.425,0.45,easting,-1.713
1150,0.45,0.5,easting,-1.882
1150,0.5,0.55,easting,-1.663
1150,0.55,0.6,easting,-2.148
1150,0.6,0.65,easting,-1.731
1150,0.65,0.7,easting,-2.026
1150,0.7,0.75,easting,-1.511
1150,0.75,0.8,easting,-1.454
1150,0.8,0.85,easting,-0.976
1150,0.85,0.9,easting,-1.522
1150,0.9,0.95,easting,-1.822
1150,0.95,1,easting,-1.55
1150,1,1.05,easting,-1.863
1150,1.05,1.1,easting,-1.695
1150,1.1,1.15,easting,-1.788
1150,1.15,1.2,easting,-1.344
1150,1.2,1.25,easting,-1.428
1150,1.25,1.3,easting,-1.685
1150,1.3,1.35,easting,-1.698
1150,1.35,1.4,easting,-1.094
1150,1.4,1.45,easting,-1.64
1150,1.45,1.5,easting,-1.988
1150,1.5,1.55,easting,-0.911
1150,1.55,1.6,easting,-1.732
1150,1.6,1.65,easting,-1.265
1150,1.65,1.7,easting,-1.302
1150,1.7,1.75,easting,-1.326
1150,1.75,1.8,easting,-0.947
1150,1.8,1.85,easting,-1.41
1150,1.85,1.9,easting,-1.25
1150,1.9,1.95,easting,-1.034
1150,1.95,2,easting,-1.161
1150,2,2.05,easting,-1.79
1150,2.05,2.1,easting,-1.06
1150,2.1,2.15,easting,-1.018
1150,2.15,2.2,easting,-1.207
1151,0.425,0.45,easting,-1.324
1151,0.45,0.5,easting,-1.808
1151,0.5,0.55,easting,-1.421
1151,0.55,0.6,easting,-1.592
1151,0.6,0.65,easting,-2.149
1151,0.65,0.7,easting,-2.09
1151,0.7,0.75,easting,-1.417
1151,0.75,0.8,easting,-1.23
1151,0.8,0.85,easting,-2.048
1151,0.85,0.9,easting,-1.483
1151,0.9,0.95,easting,-0.973
1151,0.95,1,easting,-1.019
1151,1,1.05,easting,-1.128
1151,1.05,1.1,easting,-0.463
1151,1.1,1.15,easting,-0.8
1151,1.15,1.2,easting,-1.505
1151,1.2,1.25,easting,-1.549
1151,1.25,1.3,easting,-1.485
1151,1.3,1.35,easting,-1.594
1151,1.35,1.4,easting,-1.987
1151,1.4,1.45,easting,-1.188
1151,1.45,1.5,easting,-1.386
1151,1.5,1.55,easting,-1.536
1151,1.55,1.6,easting,-1.468
1151,1.6,1.65,easting,-0.708
1151,1.65,1.7,easting,-1.327
1151,1.7,1.75,easting,-0.801
1151,1.75,1.8,easting,-1.304
1151,1.8,1.85,easting,-1.222
1151,1.85,1.9,easting,-0.759
1151,1.9,1.95,easting,-1.455
1151,1.95,2,easting,-1.343
1151,2,2.05,easting,-1.933
1151,2.05,2.1,easting,-0.895
1151,2.1,2.15,easting,-1.456
1152,0.425,0.45,easting,-1.653
1152,0.45,0.5,easting,-1.369
1152,0.5,0.55,easting,-1.904
1152,0.55,0.6,easting,-2.017
1152,0.6,0.65,easting,-1.628
1152,0.65,0.7,easting,-0.924
1152,0.7,0.75,easting,-1.665
1152,0.75,0.8,easting,-1.38
1152,0.8,0.85,easting,-1.596
1152,0.85,0.9,easting,-1.976
1152,0.9,0.95,easting,-2.247
1152,0.95,1,easting,-1.589
1152,1,1.05,easting,-0.966
1152,1.05,1.1,easting,-1.44
1152,1.1,1.15,easting,-0.795
1152,1.15,1.2,easting,-1.425
1152,1.2,1.25,easting,-1.355
1152,1.25,1.3,easting,-0.977
1152,1.3,1.35,easting,-1.469
1152,1.35,1.4,easting,-0.744
1152,1.4,1.45,easting,-1.645
1152,1.45,1.5,easting,-1.264
1152,1.5,1.55,easting,-1.247
1152,1.55,1.6,easting,-1.315
1152,1.6,1.65,easting,-1.312
1152,1.65,1.7,easting,-1.568
1152,1.7,1.75,easting,-1.174
1152,1.75,1.8,easting,-1.294
1152,1.8,1.85,easting,-0.684
1152,1.85,1.9,easting,-1.807
1152,1.9,1.95,easting,-1.709
1152,1.95,2,easting,-1.435
1152,2,2.05,easting,-1.684
1152,2.05,2.1,easting,-1.246
1152,2.1,2.15,easting,-1.216
1153,0.425,0.45,easting,-2.165
1153,0.45,0.5,easting,-1.73
1153,0.5,0.55,easting,-1.768
1153,0.55,0.6,easting,-1.114
1153,0.6,0.65,easting,-2.173
1153,0.65,0.7,easting,-1.791
1153,0.7,0.75,easting,-1.783
1153,0.75,0.8,easting,-1.53
1153,0.8,0.85,easting,-1.42
1153,0.85,0.9,easting,-1.938
1153,0.9,0.95,easting,-1.744
1153,0.95,1,easting,-1.443
1153,1,1.05,easting,-1.837
1153,1.05,1.1,easting,-1.951
1153,1.1,1.15,easting,-1.466
1153,1.15,1.2,easting,-1.579
1153,1.2,1.25,easting,-1.75
1153,1.25,1.3,easting,-1.306
1153,1.3,1.35,easting,-1.719
1153,1.35,1.4,easting,-1.647
1153,1.4,1.45,easting,-1.811
1153,1.45,1.5,easting,-1.275
1153,1.5,1.55,easting,-1.524
1153,1.55,1.6,easting,-0.84
1153,1.6,1.65,easting,-1.588
1153,1.65,1.7,easting,-1.774
1153,1.7,1.75,easting,-1.188
1153,1.75,1.8,easting,-1.135
1153,1.8,1.85,easting,-2.062
1153,1.85,1.9,easting,-2.014
1153,1.9,1.95,easting,-1.233
1153,1.95,2,easting,-1.151
1153,2,2.05,easting,-1.592
1153,2.05,2.1,easting,-0.726
1153,2.1,2.15,easting,-1.689
1153,2.15,2.2,easting,-1.401
1154,0.425,0.45,easting,-1.613
1154,0.45,0.5,easting,-2.231
1154,0.5,0.55,easting,-1.943
1154,0.55,0.6,easting,-2.092
1154,0.6,0.65,easting,-1.984
1154,0.65,0.7,easting,-1.42
1154,0.7,0.75,easting,-1.553
1154,0.75,0.8,easting,-1.818
