ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.25,0.31,easting,0.002
1,0.31,0.37,easting,-0.003
1,0.37,0.43,easting,0.041
1,0.42,0.48,easting,0.045
1,0.48,0.54,easting,0.051
1,0.54,0.6,easting,0.026
1,0.6,0.66,easting,0.011
1,0.66,0.72,easting,0.023
1,0.72,0.78,easting,0.004
1,0.78,0.84,easting,0.004
1,0.84,0.9,easting,-0.002
1,0.9,0.96,easting,0.002
1,0.96,1.02,easting,-0.005
1,1.02,1.08,easting,0.003
1,1.08,1.14,easting,0.001
1,1.14,1.2,easting,0.001
1,1.2,1.26,easting,0.015
1,1.26,1.32,easting,0.005
1,1.32,1.38,easting,0.006
1,1.38,1.44,easting,0.011
1,1.44,1.5,easting,0.015
1,1.5,1.56,easting,0.003
1,1.56,1.62,easting,0.005
1,1.62,1.68,easting,0.007
1,1.68,1.74,easting,0.013
1,1.74,1.8,easting,0.011
1,1.8,1.86,easting,0.012
1,1.86,1.92,easting,0.001
1,1.92,1.98,easting,0.012
1,1.98,2.04,easting,0.013
1,2.04,2.1,easting,0.009
1,2.1,2.16,easting,0.008
1,2.16,2.22,easting,0.022
1,2.22,2.28,easting,0.006
1,2.28,2.34,easting,0.004
1,2.34,2.4,easting,0.001
1,2.4,2.46,easting,0.008
1,2.46,2.52,easting,0.015
1,2.52,2.58,easting,0.013
1,2.58,2.64,easting,0.02
1,2.64,2.7,easting,0.019
1,2.7,2.76,easting,0.016
1,2.76,2.82,easting,0.02
1,2.82,2.88,easting,0.016
1,2.88,2.94,easting,0.019
1,2.94,3,easting,0.029
1,3,3.06,easting,0.034
1,3.06,3.12,easting,0.022
1,3.12,3.18,easting,0.028
1,3.18,3.24,easting,0.033
2,0.25,0.31,easting,0.047
2,0.31,0.37,easting,0.057
2,0.37,0.43,easting,0.05
2,0.42,0.48,easting,0.053
2,0.48,0.54,easting,0.03
2,0.54,0.6,easting,0.021
2,0.6,0.66,easting,0.02
2,0.66,0.72,easting,0.012
2,0.72,0.78,easting,0.002
2,0.78,0.84,easting,-0.005
2,0.84,0.9,easting,-0.006
2,0.9,0.96,easting,-0.006
2,0.96,1.02,easting,0
2,1.02,1.08,easting,-0.005
2,1.08,1.14,easting,0.001
2,1.14,1.2,easting,0.01
2,1.2,1.26,easting,0.007
