ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.25,0.31,easting,-0.074
1,0.31,0.37,easting,-0.082
1,0.37,0.43,easting,-0.093
1,0.43,0.49,easting,-0.1
1,0.49,0.55,easting,-0.109
1,0.55,0.61,easting,-0.1
1,0.61,0.67,easting,-0.117
1,0.67,0.73,easting,-0.118
1,0.73,0.79,easting,-0.106
1,0.79,0.85,easting,-0.096
1,0.85,0.91,easting,-0.125
1,0.91,0.97,easting,-0.089
1,0.97,1.03,easting,-0.091
1,1.03,1.09,easting,-0.078
1,1.09,1.15,easting,-0.07
1,1.15,1.21,easting,-0.079
1,1.21,1.27,easting,-0.074
1,1.27,1.33,easting,-0.102
2,0.25,0.31,easting,-0.101
2,0.31,0.37,easting,-0.134
2,0.37,0.43,easting,-0.128
2,0.43,0.49,easting,-0.138
2,0.49,0.55,easting,-0.128
2,0.55,0.61,easting,-0.141
2,0.61,0.67,easting,-0.146
2,0.67,0.73,easting,-0.152
2,0.73,0.79,easting,-0.155
2,0.79,0.85,easting,-0.135
2,0.85,0.91,easting,-0.153
2,0.91,0.97,easting,-0.129
2,0.97,1.03,easting,-0.134
2,1.03,1.09,easting,-0.116
2,1.09,1.15,easting,-0.062
2,1.15,1.21,easting,-0.132
2,1.21,1.27,easting,-0.1
3,0.25,0.31,easting,-0.007
3,0.31,0.37,easting,-0.013
3,0.37,0.43,easting,-0.021
3,0.43,0.49,easting,-0.035
3,0.49,0.55,easting,-0.028
3,0.55,0.61,easting,-0.013
3,0.61,0.67,easting,-0.028
3,0.67,0.73,easting,-0.035
3,0.73,0.79,easting,-0.029
3,0.79,0.85,easting,-0.035
3,0.85,0.91,easting,-0.152
3,0.91,0.97,easting,0.057
3,0.97,1.03,easting,0.068
3,1.03,1.09,easting,0.067
3,1.09,1.15,easting,0.079
4,0.25,0.31,easting,0.032
4,0.31,0.37,easting,0.028
4,0.37,0.43,easting,0.026
4,0.43,0.49,easting,0.022
4,0.49,0.55,easting,0.003
4,0.55,0.61,easting,0.006
4,0.61,0.67,easting,0.008
4,0.67,0.73,easting,0.007
4,0.73,0.79,easting,0.008
4,0.79,0.85,easting,0.029
4,0.85,0.91,easting,0.123
4,0.91,0.97,easting,0.119
4,0.97,1.03,easting,0.026
4,1.03,1.09,easting,0.04
4,1.09,1.15,easting,0.02
4,1.15,1.21,easting,-0.009
5,0.25,0.31,easting,-0.026
5,0.31,0.37,easting,-0.06
5,0.37,0.43,easting,-0.041
5,0.43,0.49,easting,-0.056
5,0.49,0.55,easting,-0.057
5,0.55,0.61,easting,-0.075
5,0.61,0.67,easting,-0.064
5,0.67,0.73,easting,-0.071
5,0.73,0.79,easting,-0.054
5,0.79,0.85,easting,0.023
5,0.85,0.91,easting,0.064
5,0.91,0.97,easting,0.075
5,0.97,1.03,easting,0.054
5,1.03,1.09,easting,0.038
5,1.09,1.15,easting,-0.041
6,0.25,0.31,easting,0.031
6,0.31,0.37,easting,0.022
6,0.37,0.43,easting,0.005
6,0.43,0.49,easting,-0.013
6,0.49,0.55,easting,-0.013
6,0.55,0.61,easting,-0.02
6,0.61,0.67,easting,-0.021
6,0.67,0.73,easting,-0.029
6,0.73,0.79,easting,0.05
6,0.79,0.85,easting,0.089
6,0.85,0.91,easting,0.083
6,0.91,0.97,easting,0.072
6,0.97,1.03,easting,0.161
6,1.03,1.09,easting,0.272
6,1.09,1.15,easting,0.016
7,0.25,0.31,easting,-0.025
7,0.31,0.37,easting,-0.042
7,0.37,0.43,easting,-0.067
7,0.43,0.49,easting,-0.072
7,0.49,0.55,easting,-0.073
7,0.55,0.61,easting,-0.072
7,0.61,0.67,easting,-0.079
7,0.67,0.73,easting,-0.072
7,0.73,0.79,easting,-0.011
7,0.79,0.85,easting,0.023
7,0.85,0.91,easting,-0.006
7,0.91,0.97,easting,0.005
7,0.97,1.03,easting,-0.039
7,1.03,1.09,easting,0.021
8,0.25,0.31,easting,-0.003
8,0.31,0.37,easting,-0.062
8,0.37,0.43,easting,-0.062
8,0.43,0.49,easting,-0.061
8,0.49,0.55,easting,-0.074
8,0.55,0.61,easting,-0.08
8,0.61,0.67,easting,-0.074
8,0.67,0.73,easting,-0.08
8,0.73,0.79,easting,0.038
8,0.79,0.85,easting,0.024
8,0.85,0.91,easting,-0.01
8,0.91,0.97,easting,-0.009
8,0.97,1.03,easting,0.043
9,0.25,0.31,easting,-0.046
9,0.31,0.37,easting,-0.036
9,0.37,0.43,easting,-0.074
9,0.43,0.49,easting,-0.084
9,0.49,0.55,easting,-0.081
9,0.55,0.61,easting,-0.078
9,0.61,0.67,easting,-0.079
9,0.67,0.73,easting,-0.014
9,0.73,0.79,easting,0.003
9,0.79,0.85,easting,0.026
9,0.85,0.91,easting,-0.014
9,0.91,0.97,easting,-0.027
9,0.97,1.03,easting,0.098
10,0.25,0.31,easting,-0.08
10,0.31,0.37,easting,-0.104
10,0.37,0.43,easting,-0.108
10,0.43,0.49,easting,-0.111
10,0.49,0.55,easting,-0.122
10,0.55,0.61,easting,-0.119
10,0.61,0.67,easting,-0.057
10,0.67,0.73,easting,-0.008
10,0.73,0.79,easting,-0.057
10,0.79,0.85,easting,-0.048
10,0.85,0.91,easting,-0.039
10,0.91,0.97,easting,-0.006
11,0.25,0.31,easting,-0.103
11,0.31,0.37,easting,-0.113
11,0.37,0.43,easting,-0.106
11,0.43,0.49,easting,-0.12
11,0.49,0.55,easting,-0.128
11,0.55,0.61,easting,-0.151
11,0.61,0.67,easting,-0.055
11,0.67,0.73,easting,-0.042
11,0.73,0.79,easting,-0.007
11,0.79,0.85,easting,0.014
11,0.85,0.91,easting,-0.013
12,0.25,0.31,easting,-0.072
12,0.31,0.37,easting,-0.12
12,0.37,0.43,easting,-0.125
12,0.43,0.49,easting,-0.12
12,0.49,0.55,easting,-0.134
12,0.55,0.61,easting,-0.114
12,0.61,0.67,easting,0.045
12,0.67,0.73,easting,-0.002
12,0.73,0.79,easting,-0.068
12,0.79,0.85,easting,0.004
13,0.25,0.31,easting,-0.067
13,0.31,0.37,easting,-0.083
13,0.37,0.43,easting,-0.095
13,0.43,0.49,easting,-0.102
13,0.49,0.55,easting,-0.108
13,0.55,0.61,easting,-0.125
13,0.61,0.67,easting,-0.113
13,0.67,0.73,easting,-0.079
13,0.73,0.79,easting,-0.034
14,0.25,0.31,easting,-0.076
14,0.31,0.37,easting,-0.094
14,0.37,0.43,easting,-0.087
14,0.43,0.49,easting,-0.1
14,0.49,0.55,easting,-0.104
14,0.55,0.61,easting,-0.111
14,0.61,0.67,easting,-0.062
14,0.67,0.73,easting,-0.14
15,0.25,0.31,easting,-0.102
15,0.31,0.37,easting,-0.119
15,0.37,0.43,easting,-0.121
15,0.43,0.49,easting,-0.131
15,0.49,0.55,easting,-0.131
15,0.55,0.61,easting,-0.123
15,0.61,0.67,easting,-0.115
15,0.67,0.73,easting,-0.009
15,0.73,0.79,easting,0.064
16,0.25,0.31,easting,0.017
16,0.31,0.37,easting,-0.006
16,0.37,0.43,easting,-0.004
16,0.43,0.49,easting,-0.024
16,0.49,0.55,easting,-0.023
16,0.55,0.61,easting,-0.016
16,0.61,0.67,easting,0.048
16,0.67,0.73,easting,0.074
17,0.25,0.31,easting,0.01
17,0.31,0.37,easting,-0.025
17,0.37,0.43,easting,-0.059
17,0.43,0.49,easting,-0.057
17,0.49,0.55,easting,-0.048
17,0.55,0.61,easting,-0.049
17,0.61,0.67,easting,0.082
17,0.67,0.73,easting,0.053
17,0.73,0.79,easting,-0.027
18,0.25,0.31,easting,-0.064
18,0.31,0.37,easting,-0.059
18,0.37,0.43,easting,-0.048
18,0.43,0.49,easting,-0.061
18,0.49,0.55,easting,-0.064
18,0.55,0.61,easting,-0.032
18,0.61,0.67,easting,0.08
18,0.67,0.73,easting,0.048
19,0.25,0.31,easting,0.003
19,0.31,0.37,easting,-0.026
19,0.37,0.43,easting,-0.031
19,0.43,0.49,easting,-0.043
19,0.49,0.55,easting,-0.049
19,0.55,0.61,easting,0.037
19,0.61,0.67,easting,0.087
19,0.67,0.73,easting,0.035
19,0.73,0.79,easting,0.081
20,0.25,0.31,easting,-0.118
20,0.31,0.37,easting,-0.078
20,0.37,0.43,easting,-0.104
20,0.43,0.49,easting,-0.102
20,0.49,0.55,easting,-0.095
20,0.55,0.61,easting,-0.089
20,0.61,0.67,easting,-0.068
20,0.67,0.73,easting,-0.109
21,0.25,0.31,easting,-0.066
21,0.31,0.37,easting,-0.086
21,0.37,0.43,easting,-0.099
21,0.43,0.49,easting,-0.11
21,0.49,0.55,easting,-0.106
21,0.55,0.61,easting,-0.042
21,0.61,0.67,easting,-0.029
21,0.67,0.73,easting,-0.046
22,0.25,0.31,easting,-0.024
22,0.31,0.37,easting,-0.035
22,0.37,0.43,easting,-0.027
22,0.43,0.49,easting,-0.034
22,0.49,0.55,easting,-0.044
22,0.55,0.61,easting,-0.036
22,0.61,0.67,easting,-0.036
22,0.67,0.73,easting,-0.028
23,0.25,0.31,easting,-0.077
23,0.31,0.37,easting,-0.089
23,0.37,0.43,easting,-0.083
23,0.43,0.49,easting,-0.099
23,0.49,0.55,easting,-0.109
23,0.55,0.61,easting,-0.106
23,0.61,0.67,easting,-0.102
23,0.67,0.73,easting,-0.107
24,0.16,0.18,easting,0.008
24,0.18,0.2,easting,0.003
24,0.2,0.22,easting,-0.016
24,0.22,0.24,easting,-0.027
24,0.24,0.26,easting,-0.029
24,0.26,0.28,easting,-0.026
24,0.28,0.3,easting,-0.028
24,0.3,0.32,easting,-0.03
24,0.32,0.34,easting,-0.034
24,0.34,0.36,easting,-0.037
24,0.36,0.38,easting,-0.041
24,0.38,0.4,easting,-0.043
24,0.4,0.42,easting,-0.05
24,0.42,0.44,easting,-0.054
24,0.44,0.46,easting,-0.052
24,0.46,0.48,easting,-0.05
24,0.48,0.5,easting,-0.05
24,0.5,0.52,easting,-0.031
24,0.52,0.54,easting,-0.034
24,0.54,0.56,easting,-0.043
24,0.56,0.58,easting,-0.044
24,0.58,0.6,easting,-0.044
24,0.6,0.62,easting,-0.045
24,0.62,0.64,easting,-0.039
24,0.64,0.66,easting,-0.042
24,0.66,0.68,easting,-0.042
24,0.68,0.7,easting,-0.041
24,0.7,0.72,easting,-0.047
24,0.72,0.74,easting,-0.05
25,0.16,0.18,easting,-0.003
25,0.18,0.2,easting,-0.014
25,0.2,0.22,easting,-0.027
25,0.22,0.24,easting,-0.028
25,0.24,0.26,easting,-0.04
25,0.26,0.28,easting,-0.047
25,0.28,0.3,easting,-0.05
25,0.3,0.32,easting,-0.052
25,0.32,0.34,easting,-0.054
25,0.34,0.36,easting,-0.064
25,0.36,0.38,easting,-0.063
25,0.38,0.4,easting,-0.067
25,0.4,0.42,easting,-0.069
25,0.42,0.44,easting,-0.063
25,0.44,0.46,easting,-0.062
25,0.46,0.48,easting,-0.059
25,0.48,0.5,easting,-0.058
25,0.5,0.52,easting,-0.052
25,0.52,0.54,easting,-0.059
25,0.54,0.56,easting,-0.06
25,0.56,0.58,easting,-0.056
25,0.58,0.6,easting,-0.054
25,0.6,0.62,easting,-0.055
25,0.62,0.64,easting,-0.054
25,0.64,0.66,easting,-0.056
25,0.66,0.68,easting,-0.056
25,0.68,0.7,easting,-0.061
25,0.7,0.72,easting,-0.065
25,0.72,0.74,easting,-0.053
26,0.16,0.18,easting,-0.04
26,0.18,0.2,easting,-0.035
26,0.2,0.22,easting,-0.04
26,0.22,0.24,easting,-0.052
26,0.24,0.26,easting,-0.061
26,0.26,0.28,easting,-0.062
26,0.28,0.3,easting,-0.071
26,0.3,0.32,easting,-0.071
26,0.32,0.34,easting,-0.073
26,0.34,0.36,easting,-0.075
26,0.36,0.38,easting,-0.073
26,0.38,0.4,easting,-0.08
26,0.4,0.42,easting,-0.075
26,0.42,0.44,easting,-0.075
26,0.44,0.46,easting,-0.081
26,0.46,0.48,easting,-0.08
26,0.48,0.5,easting,-0.076
26,0.5,0.52,easting,-0.083
26,0.52,0.54,easting,-0.079
26,0.54,0.56,easting,-0.068
26,0.56,0.58,easting,-0.079
26,0.58,0.6,easting,-0.082
26,0.6,0.62,easting,-0.069
26,0.62,0.64,easting,-0.073
26,0.64,0.66,easting,-0.069
26,0.66,0.68,easting,-0.07
26,0.68,0.7,easting,-0.076
26,0.7,0.72,easting,-0.064
26,0.72,0.74,easting,-0.06
27,0.16,0.18,easting,0.024
27,0.18,0.2,easting,-0.001
27,0.2,0.22,easting,-0.016
27,0.22,0.24,easting,-0.022
27,0.24,0.26,easting,-0.026
27,0.26,0.28,easting,-0.03
27,0.28,0.3,easting,-0.038
27,0.3,0.32,easting,-0.045
27,0.32,0.34,easting,-0.049
27,0.34,0.36,easting,-0.052
27,0.36,0.38,easting,-0.059
27,0.38,0.4,easting,-0.06
27,0.4,0.42,easting,-0.06
27,0.42,0.44,easting,-0.055
27,0.44,0.46,easting,-0.057
27,0.46,0.48,easting,-0.056
27,0.48,0.5,easting,-0.053
27,0.5,0.52,easting,-0.05
27,0.52,0.54,easting,-0.049
27,0.54,0.56,easting,-0.04
27,0.56,0.58,easting,-0.035
27,0.58,0.6,easting,-0.035
27,0.6,0.62,easting,-0.037
27,0.62,0.64,easting,-0.014
27,0.64,0.66,easting,-0.045
27,0.66,0.68,easting,-0.043
27,0.68,0.7,easting,-0.041
27,0.7,0.72,easting,-0.04
27,0.72,0.74,easting,-0.042
28,0.16,0.18,easting,0.11
28,0.18,0.2,easting,0.094
28,0.2,0.22,easting,0.074
28,0.22,0.24,easting,0.075
28,0.24,0.26,easting,0.059
28,0.26,0.28,easting,0.051
28,0.28,0.3,easting,0.042
28,0.3,0.32,easting,0.041
28,0.32,0.34,easting,0.038
28,0.34,0.36,easting,0.03
28,0.36,0.38,easting,0.03
