ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.25,0.31,easting,0.054
1,0.31,0.37,easting,0.024
1,0.37,0.43,easting,0.006
1,0.42,0.48,easting,-0.002
1,0.48,0.54,easting,0.008
1,0.54,0.6,easting,-0.025
1,0.6,0.66,easting,-0.068
1,0.66,0.72,easting,0.107
2,0.25,0.31,easting,0.056
2,0.31,0.37,easting,0.054
2,0.37,0.43,easting,0.046
2,0.42,0.48,easting,0.003
2,0.48,0.54,easting,0.018
2,0.54,0.6,easting,0.001
2,0.6,0.66,easting,-0.023
2,0.66,0.72,easting,-0.02
3,0.25,0.31,easting,-0.139
3,0.31,0.37,easting,-0.155
3,0.37,0.43,easting,-0.151
3,0.42,0.48,easting,-0.151
3,0.48,0.54,easting,-0.167
3,0.54,0.6,easting,-0.197
3,0.6,0.66,easting,-0.189
3,0.66,0.72,easting,-0.194
4,0.25,0.31,easting,-0.074
4,0.31,0.37,easting,-0.085
4,0.37,0.43,easting,-0.077
4,0.42,0.48,easting,-0.103
4,0.48,0.54,easting,-0.099
4,0.54,0.6,easting,-0.097
4,0.6,0.66,easting,-0.088
4,0.66,0.72,easting,-0.093
5,0.25,0.31,easting,0.012
5,0.31,0.37,easting,0.025
5,0.37,0.43,easting,-0.018
5,0.42,0.48,easting,-0.018
5,0.48,0.54,easting,-0.044
5,0.54,0.6,easting,-0.031
5,0.6,0.66,easting,-0.09
6,0.25,0.31,easting,-0.078
6,0.31,0.37,easting,-0.101
6,0.37,0.43,easting,-0.091
6,0.42,0.48,easting,-0.112
6,0.48,0.54,easting,-0.1
6,0.54,0.6,easting,-0.146
6,0.6,0.66,easting,-0.192
7,0.25,0.31,easting,-0.08
7,0.31,0.37,easting,-0.104
7,0.37,0.43,easting,-0.124
7,0.42,0.48,easting,-0.114
7,0.48,0.54,easting,-0.087
7,0.54,0.6,easting,-0.102
7,0.6,0.66,easting,-0.167
8,0.25,0.31,easting,-0.06
8,0.31,0.37,easting,-0.105
8,0.37,0.43,easting,-0.075
8,0.42,0.48,easting,-0.095
8,0.48,0.54,easting,-0.097
8,0.54,0.6,easting,-0.136
8,0.6,0.66,easting,-0.188
8,0.66,0.72,easting,-0.307
9,0.25,0.31,easting,-0.043
9,0.31,0.37,easting,-0.074
9,0.37,0.43,easting,-0.066
9,0.42,0.48,easting,-0.064
9,0.48,0.54,easting,-0.103
9,0.54,0.6,easting,-0.118
9,0.6,0.66,easting,-0.153
9,0.66,0.72,easting,-0.173
10,0.25,0.31,easting,0.014
10,0.31,0.37,easting,-0.033
10,0.37,0.43,easting,-0.027
10,0.42,0.48,easting,-0.079
10,0.48,0.54,easting,-0.076
10,0.54,0.6,easting,-0.08
10,0.6,0.66,easting,-0.116
10,0.66,0.72,easting,-0.078
11,0.25,0.31,easting,0.09
11,0.31,0.37,easting,0.07
11,0.37,0.43,easting,0.003
11,0.42,0.48,easting,0.027
11,0.48,0.54,easting,0.037
11,0.54,0.6,easting,-0.002
11,0.6,0.66,easting,-0.026
11,0.66,0.72,easting,-0.003
