ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.16,0.18,easting,0.002
1,0.18,0.2,easting,-0.023
1,0.2,0.22,easting,-0.028
1,0.22,0.24,easting,-0.027
1,0.24,0.26,easting,-0.027
1,0.26,0.28,easting,-0.029
1,0.28,0.3,easting,-0.029
1,0.3,0.32,easting,-0.031
1,0.32,0.34,easting,-0.028
1,0.34,0.36,easting,-0.03
1,0.36,0.38,easting,-0.031
1,0.38,0.4,easting,-0.031
1,0.4,0.42,easting,-0.03
1,0.42,0.44,easting,-0.034
1,0.44,0.46,easting,-0.035
1,0.46,0.48,easting,-0.035
1,0.48,0.5,easting,-0.038
1,0.5,0.52,easting,-0.034
1,0.52,0.54,easting,-0.039
1,0.54,0.56,easting,-0.036
1,0.56,0.58,easting,-0.04
1,0.58,0.6,easting,-0.031
1,0.6,0.62,easting,-0.035
1,0.62,0.64,easting,-0.039
1,0.64,0.66,easting,-0.033
1,0.66,0.68,easting,-0.032
1,0.68,0.7,easting,-0.034
2,0.16,0.18,easting,0.005
2,0.18,0.2,easting,-0.012
2,0.2,0.22,easting,-0.004
2,0.22,0.24,easting,-0.014
2,0.24,0.26,easting,-0.016
2,0.26,0.28,easting,-0.015
2,0.28,0.3,easting,-0.019
2,0.3,0.32,easting,-0.015
2,0.32,0.34,easting,-0.017
2,0.34,0.36,easting,-0.022
2,0.36,0.38,easting,-0.021
2,0.38,0.4,easting,-0.018
2,0.4,0.42,easting,-0.02
2,0.42,0.44,easting,-0.026
2,0.44,0.46,easting,-0.022
2,0.46,0.48,easting,-0.028
2,0.48,0.5,easting,-0.024
2,0.5,0.52,easting,-0.018
2,0.52,0.54,easting,-0.012
2,0.54,0.56,easting,-0.024
2,0.56,0.58,easting,-0.023
3,0.16,0.18,easting,0.063
3,0.18,0.2,easting,0.042
3,0.2,0.22,easting,0.044
3,0.22,0.24,easting,0.036
3,0.24,0.26,easting,0.034
3,0.26,0.28,easting,0.031
3,0.28,0.3,easting,0.036
3,0.3,0.32,easting,0.034
3,0.32,0.34,easting,0.033
3,0.34,0.36,easting,0.033
3,0.36,0.38,easting,0.032
3,0.38,0.4,easting,0.032
3,0.4,0.42,easting,0.025
3,0.42,0.44,easting,0.027
3,0.44,0.46,easting,0.029
3,0.46,0.48,easting,0.039
3,0.48,0.5,easting,0.045
3,0.5,0.52,easting,0.062
3,0.52,0.54,easting,0.04
3,0.54,0.56,easting,0.026
3,0.56,0.58,easting,0.039
4,0.16,0.18,easting,0.012
4,0.18,0.2,easting,-0.01
4,0.2,0.22,easting,-0.001
4,0.22,0.24,easting,0
4,0.24,0.26,easting,0.009
4,0.26,0.28,easting,0.005
4,0.28,0.3,easting,0.003
4,0.3,0.32,easting,-0.004
4,0.32,0.34,easting,-0.003
4,0.34,0.36,easting,-0.002
4,0.36,0.38,easting,0
4,0.38,0.4,easting,-0.002
4,0.4,0.42,easting,-0.005
4,0.42,0.44,easting,-0.006
4,0.44,0.46,easting,-0.009
5,0.16,0.18,easting,0.021
5,0.18,0.2,easting,-0.001
5,0.2,0.22,easting,-0.01
5,0.22,0.24,easting,-0.008
5,0.24,0.26,easting,-0.008
