ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.34,0.54,easting,-0.031
1,0.54,0.74,easting,-0.043
1,0.74,0.94,easting,-0.12
1,0.94,1.14,easting,-0.3
1,1.14,1.34,easting,-0.207
1,1.34,1.54,easting,-0.129
1,1.54,1.74,easting,-0.136
1,1.74,1.94,easting,0.008
1,1.94,2.14,easting,-0.114
1,2.14,2.34,easting,-0.093
2,0.34,0.54,easting,0.121
2,0.54,0.74,easting,-0.049
2,0.74,0.94,easting,0.036
2,0.94,1.14,easting,0.074
2,1.14,1.34,easting,0.123
2,1.34,1.54,easting,-0.01
2,1.54,1.74,easting,0.13
2,1.74,1.94,easting,-0.011
2,1.94,2.14,easting,-0.199
2,2.14,2.34,easting,-0.286
2,2.34,2.54,easting,0.172
3,0.34,0.54,easting,-0.087
3,0.54,0.74,easting,0.141
3,0.74,0.94,easting,-0.172
3,0.94,1.14,easting,-0.143
3,1.14,1.34,easting,-0.02
3,1.34,1.54,easting,-0.009
3,1.54,1.74,easting,0.014
3,1.74,1.94,easting,-0.125
3,1.94,2.14,easting,-0.006
3,2.14,2.34,easting,0.059
3,2.34,2.54,easting,-0.005
4,0.34,0.54,easting,-0.15
4,0.54,0.74,easting,-0.043
4,0.74,0.94,easting,0.03
4,0.94,1.14,easting,0.004
4,1.14,1.34,easting,-0.284
4,1.34,1.54,easting,0.064
4,1.54,1.74,easting,0.026
4,1.74,1.94,easting,-0.165
4,1.94,2.14,easting,-0.189
4,2.14,2.34,easting,-0.054
4,2.34,2.54,easting,-0.048
5,0.34,0.54,easting,0.117
5,0.54,0.74,easting,0.045
5,0.74,0.94,easting,0.079
5,0.94,1.14,easting,-0.157
5,1.14,1.34,easting,-0.052
5,1.34,1.54,easting,-0.294
5,1.54,1.74,easting,0.18
5,1.74,1.94,easting,0.014
5,1.94,2.14,easting,-0.175
5,2.14,2.34,easting,-0.071
6,0.34,0.54,easting,-0.09
6,0.54,0.74,easting,-0.276
6,0.74,0.94,easting,-0.096
6,0.94,1.14,easting,-0.078
6,1.14,1.34,easting,-0.225
6,1.34,1.54,easting,-0.071
6,1.54,1.74,easting,-0.042
6,1.74,1.94,easting,-0.087
6,1.94,2.14,easting,-0.008
6,2.14,2.34,easting,-0.059
6,2.34,2.54,easting,0.037
7,0.34,0.54,easting,-0.122
7,0.54,0.74,easting,-0.197
7,0.74,0.94,easting,-0.005
7,0.94,1.14,easting,0.039
7,1.14,1.34,easting,0.046
7,1.34,1.54,easting,-0.112
7,1.54,1.74,easting,0.012
7,1.74,1.94,easting,-0.08
7,1.94,2.14,easting,0.022
7,2.14,2.34,easting,-0.105
8,0.34,0.54,easting,-0.074
8,0.54,0.74,easting,-0.104
8,0.74,0.94,easting,-0.214
8,0.94,1.14,easting,0.096
8,1.14,1.34,easting,-0.139
8,1.34,1.54,easting,-0.052
8,1.54,1.74,easting,-0.077
8,1.74,1.94,easting,-0.012
8,1.94,2.14,easting,-0.119
8,2.14,2.34,easting,-0.026
8,2.34,2.54,easting,0.047
9,0.34,0.54,easting,0.111
9,0.54,0.74,easting,-0.015
9,0.74,0.94,easting,0.071
9,0.94,1.14,easting,-0.175
9,1.14,1.34,easting,-0.116
9,1.34,1.54,easting,-0.034
9,1.54,1.74,easting,-0.056
9,1.74,1.94,easting,0.152
9,1.94,2.14,easting,-0.326
9,2.14,2.34,easting,-0.053
10,0.34,0.54,easting,-0.079
10,0.54,0.74,easting,0.023
10,0.74,0.94,easting,0.079
10,0.94,1.14,easting,-0.1
10,1.14,1.34,easting,-0.156
10,1.34,1.54,easting,-0.076
10,1.54,1.74,easting,-0.081
10,1.74,1.94,easting,0.001
10,1.94,2.14,easting,-0.08
10,2.14,2.34,easting,0.002
10,2.34,2.54,easting,-0.028
11,0.34,0.54,easting,0.093
11,0.54,0.74,easting,0.1
11,0.74,0.94,easting,-0.019
11,0.94,1.14,easting,0.083
11,1.14,1.34,easting,-0.14
11,1.34,1.54,easting,0.027
11,1.54,1.74,easting,-0.185
11,1.74,1.94,easting,-0.003
11,1.94,2.14,easting,-0.056
11,2.14,2.34,easting,-0.064
12,0.34,0.54,easting,0.069
12,0.54,0.74,easting,-0.181
12,0.74,0.94,easting,-0.263
12,0.94,1.14,easting,-0.195
12,1.14,1.34,easting,0.001
12,1.34,1.54,easting,-0.211
12,1.54,1.74,easting,-0.059
12,1.74,1.94,easting,-0.138
12,1.94,2.14,easting,-0.038
12,2.14,2.34,easting,0.042
12,2.34,2.54,easting,-0.003
13,0.34,0.54,easting,0.031
13,0.54,0.74,easting,-0.069
13,0.74,0.94,easting,-0.021
13,0.94,1.14,easting,0.027
13,1.14,1.34,easting,-0.046
13,1.34,1.54,easting,0.003
13,1.54,1.74,easting,-0.016
13,1.74,1.94,easting,0.058
13,1.94,2.14,easting,0.082
13,2.14,2.34,easting,-0.142
13,2.34,2.54,easting,0.079
14,0.34,0.54,easting,0
14,0.54,0.74,easting,-0.268
14,0.74,0.94,easting,-0.007
14,0.94,1.14,easting,-0.028
14,1.14,1.34,easting,-0.035
14,1.34,1.54,easting,-0.062
14,1.54,1.74,easting,0.046
14,1.74,1.94,easting,0.223
14,1.94,2.14,easting,0.02
14,2.14,2.34,easting,0.032
14,2.34,2.54,easting,-0.111
15,0.34,0.54,easting,-0.206
15,0.54,0.74,easting,-0.175
15,0.74,0.94,easting,-0.036
15,0.94,1.14,easting,-0.076
15,1.14,1.34,easting,0.058
15,1.34,1.54,easting,-0.106
15,1.54,1.74,easting,-0.154
15,1.74,1.94,easting,0.046
15,1.94,2.14,easting,0.003
15,2.14,2.34,easting,-0.044
15,2.34,2.54,easting,-0.015
16,0.34,0.54,easting,0.006
16,0.54,0.74,easting,0.173
16,0.74,0.94,easting,-0.005
16,0.94,1.14,easting,0.017
16,1.14,1.34,easting,-0.076
16,1.34,1.54,easting,-0.156
16,1.54,1.74,easting,0.051
16,1.74,1.94,easting,-0.253
16,1.94,2.14,easting,-0.046
16,2.14,2.34,easting,-0.017
16,2.34,2.54,easting,-0.188
17,0.34,0.54,easting,0.126
17,0.54,0.74,easting,-0.015
17,0.74,0.94,easting,-0.169
17,0.94,1.14,easting,-0.021
17,1.14,1.34,easting,-0.081
17,1.34,1.54,easting,-0.028
17,1.54,1.74,easting,-0.115
17,1.74,1.94,easting,0.067
17,1.94,2.14,easting,-0.092
17,2.14,2.34,easting,0.143
17,2.34,2.54,easting,-0.074
18,0.34,0.54,easting,-0.08
18,0.54,0.74,easting,-0.152
18,0.74,0.94,easting,-0.055
18,0.94,1.14,easting,-0.028
18,1.14,1.34,easting,-0.057
18,1.34,1.54,easting,-0.075
18,1.54,1.74,easting,-0.047
18,1.74,1.94,easting,-0.041
18,1.94,2.14,easting,-0.04
18,2.14,2.34,easting,-0.124
18,2.34,2.54,easting,-0.116
19,0.34,0.54,easting,-0.13
19,0.54,0.74,easting,-0.074
19,0.74,0.94,easting,-0.012
19,0.94,1.14,easting,-0.088
19,1.14,1.34,easting,0.043
19,1.34,1.54,easting,-0.082
19,1.54,1.74,easting,-0.14
19,1.74,1.94,easting,-0.036
19,1.94,2.14,easting,-0.098
19,2.14,2.34,easting,0.002
20,0.34,0.54,easting,-0.061
20,0.54,0.74,easting,-0.023
20,0.74,0.94,easting,-0.06
20,0.94,1.14,easting,0.035
20,1.14,1.34,easting,-0.046
20,1.34,1.54,easting,-0.066
20,1.54,1.74,easting,-0.131
20,1.74,1.94,easting,-0.001
20,1.94,2.14,easting,-0.132
20,2.14,2.34,easting,0.003
20,2.34,2.54,easting,-0.098
21,0.34,0.54,easting,-0.129
21,0.54,0.74,easting,-0.091
21,0.74,0.94,easting,-0.15
21,0.94,1.14,easting,0.033
21,1.14,1.34,easting,-0.013
21,1.34,1.54,easting,-0.07
21,1.54,1.74,easting,-0.017
21,1.74,1.94,easting,0.015
21,1.94,2.14,easting,0.062
21,2.14,2.34,easting,-0.022
22,0.25,0.31,easting,-0.185
22,0.31,0.37,easting,-0.085
22,0.37,0.43,easting,-0.09
22,0.42,0.48,easting,-0.116
22,0.48,0.54,easting,-0.091
22,0.54,0.6,easting,-0.09
22,0.6,0.66,easting,-0.096
22,0.66,0.72,easting,-0.09
22,0.72,0.78,easting,-0.096
22,0.78,0.84,easting,-0.112
22,0.84,0.9,easting,-0.113
22,0.9,0.96,easting,-0.108
22,0.96,1.02,easting,-0.136
22,1.02,1.08,easting,-0.124
22,1.08,1.14,easting,-0.106
22,1.14,1.2,easting,-0.114
22,1.2,1.26,easting,-0.117
22,1.26,1.32,easting,-0.107
22,1.32,1.38,easting,-0.107
22,1.38,1.44,easting,-0.127
22,1.44,1.5,easting,-0.093
22,1.5,1.56,easting,-0.074
22,1.56,1.62,easting,-0.084
22,1.62,1.68,easting,-0.067
22,1.68,1.74,easting,-0.072
22,1.74,1.8,easting,-0.071
22,1.8,1.86,easting,-0.058
22,1.86,1.92,easting,-0.071
22,1.92,1.98,easting,-0.066
22,1.98,2.04,easting,-0.071
22,2.04,2.1,easting,-0.084
22,2.1,2.16,easting,-0.089
22,2.16,2.22,easting,-0.083
22,2.22,2.28,easting,-0.079
22,2.28,2.34,easting,-0.079
22,2.34,2.4,easting,-0.092
22,2.4,2.46,easting,-0.086
22,2.46,2.52,easting,-0.097
23,0.25,0.31,easting,0.077
23,0.31,0.37,easting,-0.11
23,0.37,0.43,easting,-0.03
23,0.42,0.48,easting,-0.04
23,0.48,0.54,easting,-0.062
23,0.54,0.6,easting,-0.043
23,0.6,0.66,easting,-0.053
23,0.66,0.72,easting,-0.053
23,0.72,0.78,easting,-0.05
23,0.78,0.84,easting,-0.049
23,0.84,0.9,easting,-0.051
23,0.9,0.96,easting,-0.044
23,0.96,1.02,easting,-0.046
23,1.02,1.08,easting,-0.068
23,1.08,1.14,easting,-0.056
23,1.14,1.2,easting,-0.07
23,1.2,1.26,easting,-0.077
23,1.26,1.32,easting,-0.067
23,1.32,1.38,easting,-0.08
23,1.38,1.44,easting,-0.084
23,1.44,1.5,easting,-0.068
23,1.5,1.56,easting,-0.074
23,1.56,1.62,easting,-0.088
23,1.62,1.68,easting,-0.097
23,1.68,1.74,easting,-0.073
23,1.74,1.8,easting,-0.051
23,1.8,1.86,easting,-0.043
23,1.86,1.92,easting,-0.044
23,1.92,1.98,easting,-0.045
23,1.98,2.04,easting,-0.032
23,2.04,2.1,easting,-0.036
23,2.1,2.16,easting,-0.023
23,2.16,2.22,easting,-0.031
23,2.22,2.28,easting,-0.04
23,2.28,2.34,easting,-0.037
23,2.34,2.4,easting,-0.041
23,2.4,2.46,easting,-0.062
23,2.46,2.52,easting,-0.08
24,0.25,0.31,easting,0.024
24,0.31,0.37,easting,-0.109
24,0.37,0.43,easting,-0.056
24,0.42,0.48,easting,-0.042
24,0.48,0.54,easting,-0.044
24,0.54,0.6,easting,-0.04
24,0.6,0.66,easting,-0.042
24,0.66,0.72,easting,-0.04
24,0.72,0.78,easting,-0.044
24,0.78,0.84,easting,-0.034
24,0.84,0.9,easting,-0.028
24,0.9,0.96,easting,-0.029
24,0.96,1.02,easting,-0.039
24,1.02,1.08,easting,-0.027
24,1.08,1.14,easting,-0.022
24,1.14,1.2,easting,-0.039
24,1.2,1.26,easting,-0.049
24,1.26,1.32,easting,-0.041
24,1.32,1.38,easting,-0.048
24,1.38,1.44,easting,-0.056
24,1.44,1.5,easting,-0.077
24,1.5,1.56,easting,-0.075
24,1.56,1.62,easting,-0.066
24,1.62,1.68,easting,-0.072
24,1.68,1.74,easting,-0.075
24,1.74,1.8,easting,-0.062
24,1.8,1.86,easting,-0.059
24,1.86,1.92,easting,-0.069
24,1.92,1.98,easting,-0.064
24,1.98,2.04,easting,-0.059
24,2.04,2.1,easting,-0.05
24,2.1,2.16,easting,-0.053
24,2.16,2.22,easting,-0.047
24,2.22,2.28,easting,-0.046
24,2.28,2.34,easting,-0.044
24,2.34,2.4,easting,-0.035
24,2.4,2.46,easting,-0.037
24,2.46,2.52,easting,-0.051
25,0.25,0.31,easting,-0.044
25,0.31,0.37,easting,0.01
25,0.37,0.43,easting,-0.098
25,0.42,0.48,easting,-0.092
25,0.48,0.54,easting,-0.077
25,0.54,0.6,easting,-0.083
25,0.6,0.66,easting,-0.076
25,0.66,0.72,easting,-0.073
25,0.72,0.78,easting,-0.065
25,0.78,0.84,easting,-0.074
25,0.84,0.9,easting,-0.066
25,0.9,0.96,easting,-0.061
25,0.96,1.02,easting,-0.064
25,1.02,1.08,easting,-0.065
25,1.08,1.14,easting,-0.071
25,1.14,1.2,easting,-0.072
25,1.2,1.26,easting,-0.065
25,1.26,1.32,easting,-0.071
25,1.32,1.38,easting,-0.079
25,1.38,1.44,easting,-0.074
25,1.44,1.5,easting,-0.073
25,1.5,1.56,easting,-0.075
25,1.56,1.62,easting,-0.077
25,1.62,1.68,easting,-0.076
25,1.68,1.74,easting,-0.072
25,1.74,1.8,easting,-0.083
25,1.8,1.86,easting,-0.07
25,1.86,1.92,easting,-0.08
25,1.92,1.98,easting,-0.095
25,1.98,2.04,easting,-0.104
25,2.04,2.1,easting,-0.087
25,2.1,2.16,easting,-0.086
25,2.16,2.22,easting,-0.082
25,2.22,2.28,easting,-0.069
25,2.28,2.34,easting,-0.066
25,2.34,2.4,easting,-0.062
25,2.4,2.46,easting,-0.038
25,2.46,2.52,easting,-0.161
26,0.25,0.31,easting,-0.084
26,0.31,0.37,easting,-0.073
26,0.37,0.43,easting,-0.083
26,0.42,0.48,easting,-0.086
26,0.48,0.54,easting,-0.077
26,0.54,0.6,easting,-0.072
26,0.6,0.66,easting,-0.077
26,0.66,0.72,easting,-0.085
26,0.72,0.78,easting,-0.087
26,0.78,0.84,easting,-0.081
26,0.84,0.9,easting,-0.071
26,0.9,0.96,easting,-0.071
26,0.96,1.02,easting,-0.066
26,1.02,1.08,easting,-0.078
26,1.08,1.14,easting,-0.055
26,1.14,1.2,easting,-0.062
26,1.2,1.26,easting,-0.073
26,1.26,1.32,easting,-0.089
26,1.32,1.38,easting,-0.068
26,1.38,1.44,easting,-0.078
26,1.44,1.5,easting,-0.081
26,1.5,1.56,easting,-0.083
26,1.56,1.62,easting,-0.105
26,1.62,1.68,easting,-0.048
26,1.68,1.74,easting,-0.086
26,1.74,1.8,easting,-0.101
26,1.8,1.86,easting,-0.193
26,1.86,1.92,easting,-0.122
26,1.92,1.98,easting,-0.115
26,1.98,2.04,easting,-0.087
26,2.04,2.1,easting,-0.093
26,2.1,2.16,easting,-0.072
26,2.16,2.22,easting,-0.073
26,2.22,2.28,easting,-0.073
26,2.28,2.34,easting,-0.08
26,2.34,2.4,easting,-0.087
26,2.4,2.46,easting,-0.032
26,2.46,2.52,easting,0.024
27,0.25,0.31,easting,-0.028
27,0.31,0.37,easting,-0.029
27,0.37,0.43,easting,-0.022
27,0.42,0.48,easting,-0.022
27,0.48,0.54,easting,-0.04
27,0.54,0.6,easting,-0.037
27,0.6,0.66,easting,-0.037
27,0.66,0.72,easting,-0.032
27,0.72,0.78,easting,-0.035
27,0.78,0.84,easting,-0.031
27,0.84,0.9,easting,-0.034
27,0.9,0.96,easting,-0.023
27,0.96,1.02,easting,-0.028
27,1.02,1.08,easting,-0.034
27,1.08,1.14,easting,-0.031
27,1.14,1.2,easting,-0.033
27,1.2,1.26,easting,-0.042
27,1.26,1.32,easting,-0.048
27,1.32,1.38,easting,-0.034
27,1.38,1.44,easting,-0.042
