ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.16,0.18,easting,0.058
1,0.18,0.2,easting,0.047
1,0.2,0.22,easting,0.063
1,0.22,0.24,easting,0.077
1,0.24,0.26,easting,0.063
1,0.26,0.28,easting,0.037
1,0.28,0.3,easting,0.061
1,0.3,0.32,easting,0.059
1,0.32,0.34,easting,0.052
1,0.34,0.36,easting,0.037
1,0.36,0.38,easting,0.026
1,0.38,0.4,easting,0.033
1,0.4,0.42,easting,0.061
1,0.42,0.44,easting,0.069
1,0.44,0.46,easting,0.066
1,0.46,0.48,easting,0.053
1,0.48,0.5,easting,0.047
1,0.5,0.52,easting,0.037
1,0.52,0.54,easting,0.041
1,0.54,0.56,easting,0.027
1,0.56,0.58,easting,0.025
1,0.58,0.6,easting,0.022
1,0.6,0.62,easting,0.022
2,0.16,0.18,easting,0.012
2,0.18,0.2,easting,0.024
2,0.2,0.22,easting,0.022
2,0.22,0.24,easting,0.012
2,0.24,0.26,easting,-0.015
2,0.26,0.28,easting,-0.029
2,0.28,0.3,easting,-0.023
2,0.3,0.32,easting,-0.005
2,0.32,0.34,easting,-0.001
2,0.34,0.36,easting,-0.012
2,0.36,0.38,easting,-0.005
2,0.38,0.4,easting,-0.017
2,0.4,0.42,easting,0.006
2,0.42,0.44,easting,0.012
2,0.44,0.46,easting,-0.008
2,0.46,0.48,easting,-0.022
2,0.48,0.5,easting,-0.032
2,0.5,0.52,easting,-0.026
2,0.52,0.54,easting,-0.025
2,0.54,0.56,easting,-0.033
2,0.56,0.58,easting,-0.039
2,0.58,0.6,easting,-0.039
2,0.6,0.62,easting,-0.039
3,0.16,0.18,easting,-0.004
3,0.18,0.2,easting,0.003
3,0.2,0.22,easting,0.002
3,0.22,0.24,easting,0
3,0.24,0.26,easting,0.005
3,0.26,0.28,easting,-0.003
3,0.28,0.3,easting,0.011
3,0.3,0.32,easting,0.014
3,0.32,0.34,easting,0.025
3,0.34,0.36,easting,0.032
3,0.36,0.38,easting,0.035
3,0.38,0.4,easting,0.039
3,0.4,0.42,easting,0.035
3,0.42,0.44,easting,0.006
3,0.44,0.46,easting,-0.006
3,0.46,0.48,easting,-0.018
3,0.48,0.5,easting,-0.024
3,0.5,0.52,easting,-0.027
3,0.52,0.54,easting,-0.035
3,0.54,0.56,easting,-0.033
3,0.56,0.58,easting,-0.034
3,0.58,0.6,easting,-0.031
3,0.6,0.62,easting,-0.028
4,0.16,0.18,easting,0.009
4,0.18,0.2,easting,0.011
4,0.2,0.22,easting,0.004
4,0.22,0.24,easting,0.017
4,0.24,0.26,easting,0.021
4,0.26,0.28,easting,0.026
4,0.28,0.3,easting,0.032
4,0.3,0.32,easting,0.033
4,0.32,0.34,easting,0.024
4,0.34,0.36,easting,0.028
4,0.36,0.38,easting,0.021
4,0.38,0.4,easting,0.027
4,0.4,0.42,easting,0.037
4,0.42,0.44,easting,0.048
4,0.44,0.46,easting,0.01
4,0.46,0.48,easting,0
4,0.48,0.5,easting,-0.006
4,0.5,0.52,easting,-0.013
4,0.52,0.54,easting,-0.004
4,0.54,0.56,easting,0.002
4,0.56,0.58,easting,-0.025
4,0.58,0.6,easting,-0.025
4,0.6,0.62,easting,-0.021
5,0.16,0.18,easting,0.051
5,0.18,0.2,easting,0.062
5,0.2,0.22,easting,0.062
5,0.22,0.24,easting,0.058
5,0.24,0.26,easting,0.066
