ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
520,0.47,0.52,easting,-0.614
520,0.52,0.62,easting,-0.749
520,0.62,0.72,easting,-0.383
521,0.47,0.52,easting,-0.567
521,0.52,0.62,easting,-0.535
521,0.62,0.72,easting,-0.592
522,0.47,0.52,easting,-0.956
522,0.52,0.62,easting,-0.875
522,0.62,0.72,easting,-0.76
522,0.72,0.82,easting,-0.707
523,0.47,0.52,easting,-0.536
523,0.52,0.62,easting,-0.695
523,0.62,0.72,easting,-0.608
523,0.72,0.82,easting,-0.66
524,0.47,0.52,easting,-0.926
524,0.52,0.62,easting,-0.881
524,0.62,0.72,easting,-0.913
524,0.72,0.82,easting,-0.85
524,0.82,0.92,easting,-0.57
525,0.47,0.52,easting,-1.235
525,0.52,0.62,easting,-1.067
525,0.62,0.72,easting,-0.926
525,0.72,0.82,easting,-0.973
525,0.82,0.92,easting,-0.933
525,0.92,1.02,easting,-1.024
526,0.47,0.52,easting,-1.3
526,0.52,0.62,easting,-1.246
526,0.62,0.72,easting,-1.216
526,0.72,0.82,easting,-1.303
526,0.82,0.92,easting,-1.08
526,0.92,1.02,easting,-1.001
526,1.02,1.12,easting,-1.26
526,1.12,1.22,easting,-1.134
527,0.47,0.52,easting,-1.371
527,0.52,0.62,easting,-1.384
527,0.62,0.72,easting,-1.414
527,0.72,0.82,easting,-1.061
527,0.82,0.92,easting,-0.932
527,0.92,1.02,easting,-1.14
527,1.02,1.12,easting,-0.994
527,1.12,1.22,easting,-0.999
527,1.22,1.32,easting,-1.056
527,1.32,1.42,easting,-1.129
528,0.47,0.52,easting,-1.219
528,0.52,0.62,easting,-1.33
528,0.62,0.72,easting,-1.328
528,0.72,0.82,easting,-1.148
528,0.82,0.92,easting,-1.08
528,0.92,1.02,easting,-1.231
528,1.02,1.12,easting,-1.353
528,1.12,1.22,easting,-1.107
528,1.22,1.32,easting,-1.125
528,1.32,1.42,easting,-1.123
528,1.42,1.52,easting,-0.967
529,0.47,0.52,easting,-1.124
529,0.52,0.62,easting,-1.307
529,0.62,0.72,easting,-1.016
529,0.72,0.82,easting,-1.272
529,0.82,0.92,easting,-1.219
529,0.92,1.02,easting,-1.387
529,1.02,1.12,easting,-1.291
529,1.12,1.22,easting,-1.124
529,1.22,1.32,easting,-1.101
529,1.32,1.42,easting,-1.234
529,1.42,1.52,easting,-1.195
529,1.52,1.62,easting,-0.97
530,0.47,0.52,easting,-1.021
530,0.52,0.62,easting,-1.14
530,0.62,0.72,easting,-1.013
530,0.72,0.82,easting,-0.952
530,0.82,0.92,easting,-1.122
530,0.92,1.02,easting,-1.129
530,1.02,1.12,easting,-1.146
530,1.12,1.22,easting,-1.142
530,1.22,1.32,easting,-1.236
530,1.32,1.42,easting,-1.167
530,1.42,1.52,easting,-1.227
530,1.52,1.62,easting,-1.196
530,1.62,1.72,easting,-1.075
530,1.72,1.82,easting,-0.945
531,0.47,0.52,easting,-1.05
531,0.52,0.62,easting,-0.953
531,0.62,0.72,easting,-0.87
531,0.72,0.82,easting,-1.274
531,0.82,0.92,easting,-1.097
531,0.92,1.02,easting,-1.28
531,1.02,1.12,easting,-1.208
531,1.12,1.22,easting,-1.237
531,1.22,1.32,easting,-1.258
531,1.32,1.42,easting,-0.935
531,1.42,1.52,easting,-1.076
531,1.52,1.62,easting,-1.087
531,1.62,1.72,easting,-0.815
531,1.72,1.82,easting,-0.799
532,0.47,0.52,easting,-1.104
532,0.52,0.62,easting,-1.259
532,0.62,0.72,easting,-1.235
532,0.72,0.82,easting,-1.347
532,0.82,0.92,easting,-1.369
532,0.92,1.02,easting,-1.464
532,1.02,1.12,easting,-1.294
532,1.12,1.22,easting,-1.453
532,1.22,1.32,easting,-1.103
532,1.32,1.42,easting,-1.235
532,1.42,1.52,easting,-1.159
532,1.52,1.62,easting,-1.04
532,1.62,1.72,easting,-1.037
532,1.72,1.82,easting,-1.131
532,1.82,1.92,easting,-0.964
533,0.47,0.52,easting,-1.362
533,0.52,0.62,easting,-1.162
533,0.62,0.72,easting,-1.2
533,0.72,0.82,easting,-1.296
533,0.82,0.92,easting,-1.212
533,0.92,1.02,easting,-1.141
533,1.02,1.12,easting,-1.429
533,1.12,1.22,easting,-1.301
533,1.22,1.32,easting,-1.206
533,1.32,1.42,easting,-1.291
533,1.42,1.52,easting,-1.211
533,1.52,1.62,easting,-1.145
533,1.62,1.72,easting,-1.312
533,1.72,1.82,easting,-1.25
533,1.82,1.92,easting,-1.192
533,1.92,2.02,easting,-1.015
534,0.47,0.52,easting,-1.232
534,0.52,0.62,easting,-1.062
534,0.62,0.72,easting,-1.444
534,0.72,0.82,easting,-1.476
534,0.82,0.92,easting,-1.467
534,0.92,1.02,easting,-1.294
534,1.02,1.12,easting,-1.257
534,1.12,1.22,easting,-1.026
534,1.22,1.32,easting,-1.18
534,1.32,1.42,easting,-1.239
534,1.42,1.52,easting,-1.237
534,1.52,1.62,easting,-1.201
534,1.62,1.72,easting,-1.21
534,1.72,1.82,easting,-1.412
534,1.82,1.92,easting,-1.256
534,1.92,2.02,easting,-1.026
535,0.47,0.52,easting,-0.927
535,0.52,0.62,easting,-1.016
535,0.62,0.72,easting,-1.059
535,0.72,0.82,easting,-1.099
535,0.82,0.92,easting,-1.193
535,0.92,1.02,easting,-1.233
535,1.02,1.12,easting,-1.147
535,1.12,1.22,easting,-1.159
535,1.22,1.32,easting,-1.268
535,1.32,1.42,easting,-1.362
