ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.34,0.54,easting,0.018
1,0.54,0.74,easting,-0.075
1,0.74,0.94,easting,-0.013
1,0.94,1.14,easting,-0.121
1,1.14,1.34,easting,-0.212
1,1.34,1.54,easting,0.015
1,1.54,1.74,easting,0.124
1,1.74,1.94,easting,0.008
1,1.94,2.14,easting,0.059
1,2.14,2.34,easting,-0.177
1,2.34,2.54,easting,-0.112
2,0.34,0.54,easting,0.087
2,0.54,0.74,easting,0.082
2,0.74,0.94,easting,-0.136
2,0.94,1.14,easting,-0.073
2,1.14,1.34,easting,0.069
2,1.34,1.54,easting,0.04
2,1.54,1.74,easting,0.043
2,1.74,1.94,easting,0.042
2,1.94,2.14,easting,-0.177
2,2.14,2.34,easting,-0.173
2,2.34,2.54,easting,0.146
3,0.34,0.54,easting,-0.065
3,0.54,0.74,easting,-0.083
3,0.74,0.94,easting,-0.203
3,0.94,1.14,easting,0.008
3,1.14,1.34,easting,-0.013
3,1.34,1.54,easting,0.09
3,1.54,1.74,easting,-0.006
3,1.74,1.94,easting,-0.196
3,1.94,2.14,easting,-0.106
3,2.14,2.34,easting,-0.135
3,2.34,2.54,easting,0.113
4,0.34,0.54,easting,-0.126
4,0.54,0.74,easting,-0.062
4,0.74,0.94,easting,0.206
4,0.94,1.14,easting,0.056
4,1.14,1.34,easting,-0.073
4,1.34,1.54,easting,-0.157
4,1.54,1.74,easting,-0.019
4,1.74,1.94,easting,0.185
4,1.94,2.14,easting,-0.124
4,2.14,2.34,easting,-0.03
4,2.34,2.54,easting,-0.122
5,0.34,0.54,easting,-0.021
5,0.54,0.74,easting,0.001
5,0.74,0.94,easting,-0.073
5,0.94,1.14,easting,-0.089
5,1.14,1.34,easting,0
5,1.34,1.54,easting,0.035
5,1.54,1.74,easting,-0.034
5,1.74,1.94,easting,-0.161
5,1.94,2.14,easting,0.092
5,2.14,2.34,easting,-0.198
5,2.34,2.54,easting,-0.171
6,0.34,0.54,easting,-0.05
6,0.54,0.74,easting,-0.137
6,0.74,0.94,easting,-0.076
6,0.94,1.14,easting,-0.092
6,1.14,1.34,easting,0.052
6,1.34,1.54,easting,-0.035
6,1.54,1.74,easting,-0.18
6,1.74,1.94,easting,-0.086
6,1.94,2.14,easting,-0.017
6,2.14,2.34,easting,-0.024
6,2.34,2.54,easting,-0.109
7,0.34,0.54,easting,0.032
7,0.54,0.74,easting,0.012
7,0.74,0.94,easting,0.068
7,0.94,1.14,easting,0.014
7,1.14,1.34,easting,-0.079
7,1.34,1.54,easting,0.064
7,1.54,1.74,easting,-0.179
7,1.74,1.94,easting,-0.03
7,1.94,2.14,easting,0.069
7,2.14,2.34,easting,-0.147
7,2.34,2.54,easting,0.004
8,0.34,0.54,easting,0.003
8,0.54,0.74,easting,-0.089
8,0.74,0.94,easting,0.095
8,0.94,1.14,easting,-0.072
8,1.14,1.34,easting,0.037
8,1.34,1.54,easting,-0.066
8,1.54,1.74,easting,-0.021
8,1.74,1.94,easting,0.007
8,1.94,2.14,easting,-0.044
8,2.14,2.34,easting,-0.076
8,2.34,2.54,easting,-0.085
9,0.34,0.54,easting,-0.117
9,0.54,0.74,easting,0.017
9,0.74,0.94,easting,0.08
9,0.94,1.14,easting,-0.052
9,1.14,1.34,easting,-0.095
9,1.34,1.54,easting,0.001
9,1.54,1.74,easting,-0.116
9,1.74,1.94,easting,-0.083
9,1.94,2.14,easting,-0.048
9,2.14,2.34,easting,0.061
9,2.34,2.54,easting,0.098
10,0.34,0.54,easting,-0.027
10,0.54,0.74,easting,-0.156
10,0.74,0.94,easting,-0.109
10,0.94,1.14,easting,0.121
10,1.14,1.34,easting,0.081
10,1.34,1.54,easting,-0.1
10,1.54,1.74,easting,-0.068
10,1.74,1.94,easting,0.04
10,1.94,2.14,easting,-0.047
10,2.14,2.34,easting,-0.031
10,2.34,2.54,easting,0.032
11,0.34,0.54,easting,0.067
11,0.54,0.74,easting,0.019
11,0.74,0.94,easting,-0.133
11,0.94,1.14,easting,-0.145
11,1.14,1.34,easting,-0.181
11,1.34,1.54,easting,-0.023
11,1.54,1.74,easting,-0.087
11,1.74,1.94,easting,0.024
11,1.94,2.14,easting,-0.058
11,2.14,2.34,easting,-0.146
11,2.34,2.54,easting,-0.009
11,2.54,2.74,easting,-0.008
12,0.34,0.54,easting,-0.144
12,0.54,0.74,easting,-0.109
12,0.74,0.94,easting,-0.129
12,0.94,1.14,easting,-0.11
12,1.14,1.34,easting,-0.17
12,1.34,1.54,easting,-0.156
12,1.54,1.74,easting,0.151
12,1.74,1.94,easting,0.015
12,1.94,2.14,easting,-0.077
12,2.14,2.34,easting,-0.053
12,2.34,2.54,easting,-0.077
13,0.34,0.54,easting,0.023
13,0.54,0.74,easting,0.072
13,0.74,0.94,easting,0.061
13,0.94,1.14,easting,-0.013
13,1.14,1.34,easting,0.117
13,1.34,1.54,easting,-0.058
13,1.54,1.74,easting,-0.045
13,1.74,1.94,easting,-0.008
13,1.94,2.14,easting,0.056
13,2.14,2.34,easting,-0.084
13,2.34,2.54,easting,0.141
