ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.69,1.19,easting,-0.316
1,1.19,1.69,easting,-0.093
1,1.69,2.19,easting,-0.064
1,2.19,2.69,easting,0.084
1,2.69,3.19,easting,0.154
1,3.19,3.69,easting,0.007
1,3.69,4.19,easting,0.011
2,0.69,1.19,easting,0.155
2,1.19,1.69,easting,0.17
2,1.69,2.19,easting,-0.53
2,2.19,2.69,easting,0.08
2,2.69,3.19,easting,-0.015
2,3.19,3.69,easting,-0.119
2,3.69,4.19,easting,0.112
2,4.19,4.69,easting,0.121
3,0.69,1.19,easting,-0.068
3,1.19,1.69,easting,0.117
3,1.69,2.19,easting,-0.089
3,2.19,2.69,easting,-0.045
3,2.69,3.19,easting,0.124
3,3.19,3.69,easting,0.027
3,3.69,4.19,easting,-0.232
3,4.19,4.69,easting,0.047
4,0.69,1.19,easting,0.5
4,1.19,1.69,easting,-0.005
4,1.69,2.19,easting,-0.113
4,2.19,2.69,easting,0.157
4,2.69,3.19,easting,-0.068
4,3.19,3.69,easting,-0.109
4,3.69,4.19,easting,0.03
4,4.19,4.69,easting,0.097
5,0.69,1.19,easting,-0.033
5,1.19,1.69,easting,-0.139
5,1.69,2.19,easting,-0.094
5,2.19,2.69,easting,0.259
5,2.69,3.19,easting,0.133
5,3.19,3.69,easting,-0.146
5,3.69,4.19,easting,0.156
5,4.19,4.69,easting,-0.058
6,0.69,1.19,easting,-0.112
6,1.19,1.69,easting,-0.047
6,1.69,2.19,easting,0.021
6,2.19,2.69,easting,-0.105
6,2.69,3.19,easting,-0.094
6,3.19,3.69,easting,0.092
6,3.69,4.19,easting,0.128
6,4.19,4.69,easting,-0.217
7,0.69,1.19,easting,-0.13
7,1.19,1.69,easting,0.033
7,1.69,2.19,easting,0.164
7,2.19,2.69,easting,-0.048
7,2.69,3.19,easting,0.075
7,3.19,3.69,easting,0.149
7,3.69,4.19,easting,-0.254
7,4.19,4.69,easting,-0.067
8,0.69,1.19,easting,-0.028
8,1.19,1.69,easting,0.748
8,1.69,2.19,easting,0.13
8,2.19,2.69,easting,-0.323
8,2.69,3.19,easting,-0.058
8,3.19,3.69,easting,0.025
8,3.69,4.19,easting,0.101
8,4.19,4.69,easting,0.004
9,0.69,1.19,easting,-0.016
9,1.19,1.69,easting,0.142
9,1.69,2.19,easting,-0.011
9,2.19,2.69,easting,0.107
9,2.69,3.19,easting,0.104
9,3.19,3.69,easting,-0.452
9,3.69,4.19,easting,-0.244
9,4.19,4.69,easting,-0.003
9,4.69,5.19,easting,0.155
10,0.69,1.19,easting,0.096
10,1.19,1.69,easting,-0.143
10,1.69,2.19,easting,0.17
10,2.19,2.69,easting,0.129
10,2.69,3.19,easting,0.101
10,3.19,3.69,easting,-0.127
10,3.69,4.19,easting,-0.088
10,4.19,4.69,easting,-0.235
10,4.69,5.19,easting,0.261
11,0.69,1.19,easting,-0.24
11,1.19,1.69,easting,-0.088
11,1.69,2.19,easting,0.472
11,2.19,2.69,easting,0.021
11,2.69,3.19,easting,-0.115
11,3.19,3.69,easting,-0.075
11,3.69,4.19,easting,-0.397
11,4.19,4.69,easting,-0.216
11,4.69,5.19,easting,0.084
12,0.69,1.19,easting,-0.093
12,1.19,1.69,easting,-0.295
12,1.69,2.19,easting,-0.398
12,2.19,2.69,easting,-0.058
12,2.69,3.19,easting,0.031
12,3.19,3.69,easting,-0.077
12,3.69,4.19,easting,0.125
12,4.19,4.69,easting,-0.119
12,4.69,5.19,easting,-0.121
13,0.69,1.19,easting,0.213
13,1.19,1.69,easting,0.035
13,1.69,2.19,easting,-0.08
13,2.19,2.69,easting,0.205
13,2.69,3.19,easting,0.039
13,3.19,3.69,easting,0.189
13,3.69,4.19,easting,0.149
13,4.19,4.69,easting,-0.125
13,4.69,5.19,easting,-0.083
14,0.69,1.19,easting,0.107
14,1.19,1.69,easting,-0.02
14,1.69,2.19,easting,0.186
14,2.19,2.69,easting,0.05
14,2.69,3.19,easting,0.126
14,3.19,3.69,easting,-0.109
14,3.69,4.19,easting,-0.204
14,4.19,4.69,easting,-0.003
14,4.69,5.19,easting,0.1
15,0.69,1.19,easting,-0.11
15,1.19,1.69,easting,0.344
15,1.69,2.19,easting,0.053
15,2.19,2.69,easting,0.096
15,2.69,3.19,easting,-0.161
15,3.19,3.69,easting,0.022
15,3.69,4.19,easting,-0.043
15,4.19,4.69,easting,-0.283
15,4.69,5.19,easting,0.01
16,0.69,1.19,easting,-0.04
16,1.19,1.69,easting,0.074
16,1.69,2.19,easting,0.247
16,2.19,2.69,easting,0.075
16,2.69,3.19,easting,-0.506
16,3.19,3.69,easting,0.135
16,3.69,4.19,easting,-0.09
16,4.19,4.69,easting,-0.033
16,4.69,5.19,easting,-0.034
17,0.69,1.19,easting,-0.136
17,1.19,1.69,easting,-0.066
17,1.69,2.19,easting,-0.043
17,2.19,2.69,easting,-0.205
17,2.69,3.19,easting,0.078
17,3.19,3.69,easting,0.206
17,3.69,4.19,easting,-0.011
17,4.19,4.69,easting,0.202
17,4.69,5.19,easting,0.165
18,0.69,1.19,easting,0.047
18,1.19,1.69,easting,0.381
18,1.69,2.19,easting,0.082
18,2.19,2.69,easting,-0.09
18,2.69,3.19,easting,-0.415
18,3.19,3.69,easting,-0.174
18,3.69,4.19,easting,-0.278
18,4.19,4.69,easting,0.101
18,4.69,5.19,easting,-0.156
19,0.69,1.19,easting,0.102
19,1.19,1.69,easting,0.248
19,1.69,2.19,easting,0.002
19,2.19,2.69,easting,-0.181
19,2.69,3.19,easting,0.201
19,3.19,3.69,easting,-0.232
19,3.69,4.19,easting,-0.068
19,4.19,4.69,easting,-0.024
19,4.69,5.19,easting,0.003
20,0.69,1.19,easting,-0.113
20,1.19,1.69,easting,-0.028
20,1.69,2.19,easting,0.021
20,2.19,2.69,easting,-0.024
20,2.69,3.19,easting,-0.118
20,3.19,3.69,easting,0.122
20,3.69,4.19,easting,0.208
20,4.19,4.69,easting,0.229
20,4.69,5.19,easting,0.036
21,0.69,1.19,easting,0.146
21,1.19,1.69,easting,0.07
21,1.69,2.19,easting,0.046
21,2.19,2.69,easting,0.119
21,2.69,3.19,easting,0.139
21,3.19,3.69,easting,0.031
21,3.69,4.19,easting,-0.021
21,4.19,4.69,easting,-0.409
21,4.69,5.19,easting,0.048
22,0.69,1.19,easting,0.068
22,1.19,1.69,easting,-0.174
22,1.69,2.19,easting,-0.145
22,2.19,2.69,easting,0.219
22,2.69,3.19,easting,0.019
22,3.19,3.69,easting,0.115
22,3.69,4.19,easting,-0.113
22,4.19,4.69,easting,0.226
22,4.69,5.19,easting,-0.205
23,0.69,1.19,easting,-0.082
23,1.19,1.69,easting,-0.17
23,1.69,2.19,easting,-0.029
23,2.19,2.69,easting,-0.127
23,2.69,3.19,easting,-0.105
23,3.19,3.69,easting,0.287
23,3.69,4.19,easting,-0.051
23,4.19,4.69,easting,0.109
23,4.69,5.19,easting,-0.049
24,0.69,1.19,easting,0.185
24,1.19,1.69,easting,0.188
24,1.69,2.19,easting,-0.074
24,2.19,2.69,easting,0.071
24,2.69,3.19,easting,0.212
24,3.19,3.69,easting,0.005
24,3.69,4.19,easting,-0.06
24,4.19,4.69,easting,-0.281
24,4.69,5.19,easting,-0.1
25,0.69,1.19,easting,-0.12
25,1.19,1.69,easting,0.084
25,1.69,2.19,easting,-0.018
25,2.19,2.69,easting,-0.084
25,2.69,3.19,easting,-0.198
25,3.19,3.69,easting,0.191
25,3.69,4.19,easting,0.034
25,4.19,4.69,easting,-0.014
25,4.69,5.19,easting,0.113
25,5.19,5.69,easting,0.111
26,0.69,1.19,easting,-0.018
26,1.19,1.69,easting,-0.149
26,1.69,2.19,easting,-0.274
26,2.19,2.69,easting,0.156
26,2.69,3.19,easting,0.189
26,3.19,3.69,easting,0.07
26,3.69,4.19,easting,-0.306
26,4.19,4.69,easting,-0.36
26,4.69,5.19,easting,-0.057
26,5.19,5.69,easting,-0.07
27,0.69,1.19,easting,0.296
27,1.19,1.69,easting,0.139
27,1.69,2.19,easting,-0.153
27,2.19,2.69,easting,-0.065
27,2.69,3.19,easting,0.018
27,3.19,3.69,easting,-0.088
27,3.69,4.19,easting,-0.002
27,4.19,4.69,easting,-0.089
27,4.69,5.19,easting,-0.15
27,5.19,5.69,easting,-0.334
28,0.69,1.19,easting,-0.128
28,1.19,1.69,easting,-0.06
28,1.69,2.19,easting,-0.2
28,2.19,2.69,easting,-0.1
28,2.69,3.19,easting,0.013
28,3.19,3.69,easting,0.157
28,3.69,4.19,easting,-0.081
28,4.19,4.69,easting,0.091
28,4.69,5.19,easting,-0.279
29,0.69,1.19,easting,0.347
29,1.19,1.69,easting,-0.039
29,1.69,2.19,easting,0.382
29,2.19,2.69,easting,-0.366
29,2.69,3.19,easting,-0.056
29,3.19,3.69,easting,-0.094
29,3.69,4.19,easting,0.193
29,4.19,4.69,easting,-0.075
29,4.69,5.19,easting,-0.005
30,0.69,1.19,easting,0.2
30,1.19,1.69,easting,-0.249
30,1.69,2.19,easting,0.29
30,2.19,2.69,easting,-0.034
30,2.69,3.19,easting,0.065
30,3.19,3.69,easting,0.284
30,3.69,4.19,easting,-0.013
30,4.19,4.69,easting,-0.137
30,4.69,5.19,easting,-0.007
31,0.69,1.19,easting,0.174
31,1.19,1.69,easting,0.104
31,1.69,2.19,easting,-0.091
31,2.19,2.69,easting,0.053
31,2.69,3.19,easting,0.043
31,3.19,3.69,easting,-0.04
31,3.69,4.19,easting,0.106
31,4.19,4.69,easting,0.076
31,4.69,5.19,easting,0.063
32,0.69,1.19,easting,0.058
32,1.19,1.69,easting,-0.124
32,1.69,2.19,easting,-0.181
32,2.19,2.69,easting,-0.161
32,2.69,3.19,easting,-0.257
32,3.19,3.69,easting,0.141
32,3.69,4.19,easting,-0.138
32,4.19,4.69,easting,0.373
32,4.69,5.19,easting,-0.085
33,0.69,1.19,easting,0.367
33,1.19,1.69,easting,-0.186
33,1.69,2.19,easting,-0.04
33,2.19,2.69,easting,-0.22
33,2.69,3.19,easting,0.108
33,3.19,3.69,easting,-0.013
33,3.69,4.19,easting,0.106
33,4.19,4.69,easting,-0.021
33,4.69,5.19,easting,0.142
34,0.69,1.19,easting,-0.25
34,1.19,1.69,easting,-0.094
34,1.69,2.19,easting,0.18
34,2.19,2.69,easting,0.106
34,2.69,3.19,easting,-0.081
34,3.19,3.69,easting,-0.022
34,3.69,4.19,easting,0.04
34,4.19,4.69,easting,-0.013
34,4.69,5.19,easting,-0.207
35,0.69,1.19,easting,0.234
35,1.19,1.69,easting,-0.032
35,1.69,2.19,easting,-0.087
35,2.19,2.69,easting,-0.032
