ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.25,0.31,easting,0.127
1,0.31,0.37,easting,0.132
1,0.37,0.43,easting,0.131
1,0.42,0.48,easting,0.128
1,0.48,0.54,easting,0.121
1,0.54,0.6,easting,0.109
1,0.6,0.66,easting,0.113
1,0.66,0.72,easting,0.116
1,0.72,0.78,easting,0.108
1,0.78,0.84,easting,0.121
1,0.84,0.9,easting,0.117
1,0.9,0.96,easting,0.125
1,0.96,1.02,easting,0.113
1,1.02,1.08,easting,0.111
1,1.08,1.14,easting,0.097
1,1.14,1.2,easting,0.091
1,1.2,1.26,easting,0.085
2,0.25,0.31,easting,0.114
2,0.31,0.37,easting,0.117
2,0.37,0.43,easting,0.11
2,0.42,0.48,easting,0.11
2,0.48,0.54,easting,0.101
2,0.54,0.6,easting,0.101
2,0.6,0.66,easting,0.094
2,0.66,0.72,easting,0.1
2,0.72,0.78,easting,0.099
2,0.78,0.84,easting,0.093
2,0.84,0.9,easting,0.096
2,0.9,0.96,easting,0.096
2,0.96,1.02,easting,0.093
2,1.02,1.08,easting,0.08
2,1.08,1.14,easting,0.06
2,1.14,1.2,easting,0.067
2,1.2,1.26,easting,0.085
3,0.25,0.31,easting,0.116
3,0.31,0.37,easting,0.115
3,0.37,0.43,easting,0.106
3,0.42,0.48,easting,0.109
3,0.48,0.54,easting,0.092
3,0.54,0.6,easting,0.084
3,0.6,0.66,easting,0.081
3,0.66,0.72,easting,0.081
3,0.72,0.78,easting,0.08
3,0.78,0.84,easting,0.081
3,0.84,0.9,easting,0.083
3,0.9,0.96,easting,0.085
3,0.96,1.02,easting,0.071
3,1.02,1.08,easting,0.061
3,1.08,1.14,easting,0.059
3,1.14,1.2,easting,0.043
3,1.2,1.26,easting,0.052
4,0.25,0.31,easting,0.123
4,0.31,0.37,easting,0.125
4,0.37,0.43,easting,0.129
4,0.42,0.48,easting,0.12
4,0.48,0.54,easting,0.121
4,0.54,0.6,easting,0.108
4,0.6,0.66,easting,0.1
4,0.66,0.72,easting,0.094
4,0.72,0.78,easting,0.087
4,0.78,0.84,easting,0.089
4,0.84,0.9,easting,0.091
4,0.9,0.96,easting,0.093
4,0.96,1.02,easting,0.084
4,1.02,1.08,easting,0.085
4,1.08,1.14,easting,0.077
4,1.14,1.2,easting,0.06
4,1.2,1.26,easting,0.052
5,0.25,0.31,easting,0.139
5,0.31,0.37,easting,0.124
5,0.37,0.43,easting,0.122
5,0.42,0.48,easting,0.119
5,0.48,0.54,easting,0.121
5,0.54,0.6,easting,0.106
5,0.6,0.66,easting,0.108
5,0.66,0.72,easting,0.105
5,0.72,0.78,easting,0.097
5,0.78,0.84,easting,0.096
5,0.84,0.9,easting,0.092
5,0.9,0.96,easting,0.089
5,0.96,1.02,easting,0.079
5,1.02,1.08,easting,0.077
5,1.08,1.14,easting,0.07
5,1.14,1.2,easting,0.057
5,1.2,1.26,easting,0.057
6,0.25,0.31,easting,0.127
6,0.31,0.37,easting,0.12
6,0.37,0.43,easting,0.125
6,0.42,0.48,easting,0.116
6,0.48,0.54,easting,0.126
6,0.54,0.6,easting,0.117
6,0.6,0.66,easting,0.114
6,0.66,0.72,easting,0.109
6,0.72,0.78,easting,0.104
6,0.78,0.84,easting,0.093
6,0.84,0.9,easting,0.093
6,0.9,0.96,easting,0.091
6,0.96,1.02,easting,0.085
6,1.02,1.08,easting,0.078
6,1.08,1.14,easting,0.074
6,1.14,1.2,easting,0.071
6,1.2,1.26,easting,0.084
7,0.25,0.31,easting,0.127
7,0.31,0.37,easting,0.121
7,0.37,0.43,easting,0.12
7,0.42,0.48,easting,0.119
7,0.48,0.54,easting,0.114
7,0.54,0.6,easting,0.117
7,0.6,0.66,easting,0.109
7,0.66,0.72,easting,0.096
7,0.72,0.78,easting,0.09
7,0.78,0.84,easting,0.083
7,0.84,0.9,easting,0.079
7,0.9,0.96,easting,0.077
7,0.96,1.02,easting,0.077
7,1.02,1.08,easting,0.067
7,1.08,1.14,easting,0.075
7,1.14,1.2,easting,0.071
7,1.2,1.26,easting,0.062
8,0.25,0.31,easting,0.137
8,0.31,0.37,easting,0.127
8,0.37,0.43,easting,0.125
8,0.42,0.48,easting,0.126
8,0.48,0.54,easting,0.124
8,0.54,0.6,easting,0.121
8,0.6,0.66,easting,0.119
8,0.66,0.72,easting,0.105
8,0.72,0.78,easting,0.09
8,0.78,0.84,easting,0.09
8,0.84,0.9,easting,0.09
8,0.9,0.96,easting,0.083
8,0.96,1.02,easting,0.081
8,1.02,1.08,easting,0.08
8,1.08,1.14,easting,0.078
8,1.14,1.2,easting,0.079
8,1.2,1.26,easting,0.066
8,1.26,1.32,easting,0.128
9,0.25,0.31,easting,0.093
9,0.31,0.37,easting,0.099
9,0.37,0.43,easting,0.095
9,0.42,0.48,easting,0.088
9,0.48,0.54,easting,0.085
9,0.54,0.6,easting,0.071
9,0.6,0.66,easting,0.066
9,0.66,0.72,easting,0.056
9,0.72,0.78,easting,0.046
9,0.78,0.84,easting,0.057
9,0.84,0.9,easting,0.059
9,0.9,0.96,easting,0.054
9,0.96,1.02,easting,0.051
9,1.02,1.08,easting,0.035
9,1.08,1.14,easting,0.053
9,1.14,1.2,easting,0.063
9,1.2,1.26,easting,0.031
10,0.25,0.31,easting,0.103
10,0.31,0.37,easting,0.106
10,0.37,0.43,easting,0.098
10,0.42,0.48,easting,0.094
10,0.48,0.54,easting,0.093
10,0.54,0.6,easting,0.088
10,0.6,0.66,easting,0.082
10,0.66,0.72,easting,0.071
10,0.72,0.78,easting,0.07
10,0.78,0.84,easting,0.073
10,0.84,0.9,easting,0.083
10,0.9,0.96,easting,0.072
10,0.96,1.02,easting,0.066
10,1.02,1.08,easting,0.067
10,1.08,1.14,easting,0.066
10,1.14,1.2,easting,0.024
10,1.2,1.26,easting,0.091
10,1.26,1.32,easting,0.068
11,0.25,0.31,easting,0.108
11,0.31,0.37,easting,0.102
11,0.37,0.43,easting,0.102
11,0.42,0.48,easting,0.098
11,0.48,0.54,easting,0.097
11,0.54,0.6,easting,0.091
11,0.6,0.66,easting,0.082
11,0.66,0.72,easting,0.075
11,0.72,0.78,easting,0.079
11,0.78,0.84,easting,0.072
11,0.84,0.9,easting,0.062
11,0.9,0.96,easting,0.058
11,0.96,1.02,easting,0.058
11,1.02,1.08,easting,0.05
11,1.08,1.14,easting,0.034
11,1.14,1.2,easting,0.048
11,1.2,1.26,easting,0.069
11,1.26,1.32,easting,0.053
12,0.25,0.31,easting,0.117
12,0.31,0.37,easting,0.107
12,0.37,0.43,easting,0.1
12,0.42,0.48,easting,0.096
12,0.48,0.54,easting,0.098
12,0.54,0.6,easting,0.09
12,0.6,0.66,easting,0.092
12,0.66,0.72,easting,0.087
12,0.72,0.78,easting,0.077
12,0.78,0.84,easting,0.066
12,0.84,0.9,easting,0.059
12,0.9,0.96,easting,0.06
12,0.96,1.02,easting,0.042
12,1.02,1.08,easting,0.025
12,1.08,1.14,easting,0.03
12,1.14,1.2,easting,0.033
12,1.2,1.26,easting,0.042
13,0.25,0.31,easting,0.111
13,0.31,0.37,easting,0.109
13,0.37,0.43,easting,0.111
13,0.42,0.48,easting,0.1
13,0.48,0.54,easting,0.095
13,0.54,0.6,easting,0.093
13,0.6,0.66,easting,0.091
13,0.66,0.72,easting,0.086
13,0.72,0.78,easting,0.085
13,0.78,0.84,easting,0.076
13,0.84,0.9,easting,0.073
13,0.9,0.96,easting,0.063
13,0.96,1.02,easting,0.05
13,1.02,1.08,easting,0.041
13,1.08,1.14,easting,0.049
13,1.14,1.2,easting,0.05
13,1.2,1.26,easting,0.055
14,0.25,0.31,easting,0.118
14,0.31,0.37,easting,0.11
14,0.37,0.43,easting,0.109
14,0.42,0.48,easting,0.098
14,0.48,0.54,easting,0.101
14,0.54,0.6,easting,0.098
14,0.6,0.66,easting,0.091
14,0.66,0.72,easting,0.091
14,0.72,0.78,easting,0.084
14,0.78,0.84,easting,0.082
14,0.84,0.9,easting,0.068
14,0.9,0.96,easting,0.068
14,0.96,1.02,easting,0.065
14,1.02,1.08,easting,0.067
14,1.08,1.14,easting,0.073
14,1.14,1.2,easting,0.076
14,1.2,1.26,easting,0.068
15,0.25,0.31,easting,0.106
15,0.31,0.37,easting,0.106
15,0.37,0.43,easting,0.093
15,0.42,0.48,easting,0.093
15,0.48,0.54,easting,0.091
15,0.54,0.6,easting,0.085
15,0.6,0.66,easting,0.079
15,0.66,0.72,easting,0.076
15,0.72,0.78,easting,0.077
15,0.78,0.84,easting,0.067
15,0.84,0.9,easting,0.068
15,0.9,0.96,easting,0.074
15,0.96,1.02,easting,0.061
15,1.02,1.08,easting,0.076
15,1.08,1.14,easting,0.093
15,1.14,1.2,easting,0.079
15,1.2,1.26,easting,0.109
16,0.25,0.31,easting,0.091
16,0.31,0.37,easting,0.092
16,0.37,0.43,easting,0.094
16,0.42,0.48,easting,0.086
16,0.48,0.54,easting,0.079
16,0.54,0.6,easting,0.071
16,0.6,0.66,easting,0.071
16,0.66,0.72,easting,0.057
16,0.72,0.78,easting,0.059
16,0.78,0.84,easting,0.061
16,0.84,0.9,easting,0.056
16,0.9,0.96,easting,0.052
16,0.96,1.02,easting,0.045
16,1.02,1.08,easting,0.052
16,1.08,1.14,easting,0.056
16,1.14,1.2,easting,0.049
16,1.2,1.26,easting,0.04
17,0.25,0.31,easting,0.112
17,0.31,0.37,easting,0.122
17,0.37,0.43,easting,0.115
17,0.42,0.48,easting,0.105
17,0.48,0.54,easting,0.107
17,0.54,0.6,easting,0.082
17,0.6,0.66,easting,0.09
17,0.66,0.72,easting,0.076
17,0.72,0.78,easting,0.079
17,0.78,0.84,easting,0.075
17,0.84,0.9,easting,0.075
17,0.9,0.96,easting,0.07
17,0.96,1.02,easting,0.065
17,1.02,1.08,easting,0.064
17,1.08,1.14,easting,0.058
17,1.14,1.2,easting,0.078
18,0.25,0.31,easting,0.109
18,0.31,0.37,easting,0.107
18,0.37,0.43,easting,0.105
18,0.42,0.48,easting,0.104
18,0.48,0.54,easting,0.103
18,0.54,0.6,easting,0.09
18,0.6,0.66,easting,0.085
18,0.66,0.72,easting,0.081
18,0.72,0.78,easting,0.077
18,0.78,0.84,easting,0.074
18,0.84,0.9,easting,0.06
18,0.9,0.96,easting,0.061
18,0.96,1.02,easting,0.061
18,1.02,1.08,easting,0.072
18,1.08,1.14,easting,0.074
18,1.14,1.2,easting,0.071
19,0.25,0.31,easting,0.107
19,0.31,0.37,easting,0.1
19,0.37,0.43,easting,0.095
19,0.42,0.48,easting,0.088
19,0.48,0.54,easting,0.084
19,0.54,0.6,easting,0.084
