ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
4472,0.605,0.63,easting,1.144
4472,0.63,0.68,easting,1.12
4472,0.68,0.73,easting,1.081
4473,0.605,0.63,easting,1.269
4473,0.63,0.68,easting,1.188
4473,0.68,0.73,easting,1.185
4473,0.73,0.78,easting,1.262
4473,0.78,0.83,easting,1.377
4474,0.605,0.63,easting,1.112
4474,0.63,0.68,easting,1.23
4474,0.68,0.73,easting,0.904
4474,0.73,0.78,easting,1.071
4475,0.605,0.63,easting,0.968
4475,0.63,0.68,easting,0.81
4475,0.68,0.73,easting,0.903
4475,0.73,0.78,easting,0.952
4475,0.78,0.83,easting,0.946
4476,0.605,0.63,easting,0.804
4476,0.63,0.68,easting,0.891
4476,0.68,0.73,easting,0.884
4476,0.73,0.78,easting,0.672
4477,0.605,0.63,easting,0.633
4477,0.63,0.68,easting,0.656
4477,0.68,0.73,easting,0.74
4477,0.73,0.78,easting,0.692
4477,0.78,0.83,easting,0.714
4478,0.605,0.63,easting,1.004
4478,0.63,0.68,easting,1.018
4478,0.68,0.73,easting,0.908
4478,0.73,0.78,easting,1.041
4478,0.78,0.83,easting,1.047
4478,0.83,0.88,easting,0.989
4479,0.605,0.63,easting,1.028
4479,0.63,0.68,easting,0.911
4479,0.68,0.73,easting,0.905
4479,0.73,0.78,easting,0.807
4480,0.605,0.63,easting,0.766
4480,0.63,0.68,easting,0.748
4480,0.68,0.73,easting,0.744
4480,0.73,0.78,easting,0.728
4481,0.605,0.63,easting,1.129
4481,0.63,0.68,easting,1.092
4481,0.68,0.73,easting,0.875
4481,0.73,0.78,easting,1.159
4482,0.605,0.63,easting,1.068
4482,0.63,0.68,easting,1.1
4482,0.68,0.73,easting,0.993
4482,0.73,0.78,easting,1.055
4482,0.78,0.83,easting,1.128
4483,0.605,0.63,easting,1.514
4483,0.63,0.68,easting,1.51
4483,0.68,0.73,easting,1.507
4483,0.73,0.78,easting,1.644
4484,0.605,0.63,easting,1.075
4484,0.63,0.68,easting,0.88
4484,0.68,0.73,easting,1.081
4484,0.73,0.78,easting,1.062
4484,0.78,0.83,easting,0.9
4485,0.605,0.63,easting,1.525
4485,0.63,0.68,easting,1.456
4485,0.68,0.73,easting,1.484
4485,0.73,0.78,easting,1.414
4486,0.605,0.63,easting,1.071
4486,0.63,0.68,easting,1.108
4486,0.68,0.73,easting,1.099
4486,0.73,0.78,easting,1.257
4486,0.88,0.93,easting,1.143
4487,0.605,0.63,easting,1.518
4487,0.63,0.68,easting,1.579
4487,0.68,0.73,easting,1.437
4487,0.73,0.78,easting,1.535
4487,0.78,0.83,easting,1.518
4487,0.83,0.88,easting,1.403
4488,0.605,0.63,easting,1.244
4488,0.63,0.68,easting,1.332
4488,0.68,0.73,easting,1.289
4489,0.605,0.63,easting,0.91
4489,0.63,0.68,easting,0.723
4489,0.68,0.73,easting,0.839
4489,0.73,0.78,easting,0.91
4489,0.78,0.83,easting,0.848
4489,0.83,0.88,easting,0.795
4490,0.605,0.63,easting,1.48
4490,0.63,0.68,easting,1.444
4490,0.68,0.73,easting,1.665
4490,0.73,0.78,easting,1.52
4490,0.78,0.83,easting,1.547
4490,0.83,0.88,easting,1.562
4491,0.605,0.63,easting,1.042
4491,0.63,0.68,easting,0.974
4491,0.68,0.73,easting,0.933
4491,0.73,0.78,easting,1
4492,0.605,0.63,easting,1.18
4492,0.63,0.68,easting,1.089
4492,0.68,0.73,easting,1.109
4492,0.73,0.78,easting,1.174
4492,0.78,0.83,easting,1.121
4492,0.83,0.88,easting,1.163
4493,0.605,0.63,easting,1.421
4493,0.63,0.68,easting,1.329
4493,0.68,0.73,easting,1.215
4493,0.73,0.78,easting,1.305
4493,0.78,0.83,easting,1.23
4493,0.83,0.88,easting,1.401
4494,0.605,0.63,easting,1.37
4494,0.63,0.68,easting,1.518
4494,0.68,0.73,easting,1.52
4494,0.73,0.78,easting,1.48
4494,0.78,0.83,easting,1.484
4495,0.605,0.63,easting,1.381
4495,0.63,0.68,easting,1.369
4495,0.68,0.73,easting,1.53
4495,0.73,0.78,easting,1.558
4495,0.78,0.83,easting,1.439
4496,0.605,0.63,easting,1.375
4496,0.63,0.68,easting,1.477
4496,0.68,0.73,easting,1.435
4496,0.73,0.78,easting,1.556
4496,0.78,0.83,easting,1.446
4496,0.83,0.88,easting,1.553
4497,0.605,0.63,easting,1.727
4497,0.63,0.68,easting,1.624
4497,0.68,0.73,easting,1.661
4497,0.73,0.78,easting,1.735
4497,0.78,0.83,easting,1.526
4498,0.605,0.63,easting,1.368
4498,0.63,0.68,easting,1.406
4498,0.68,0.73,easting,1.425
4498,0.73,0.78,easting,1.468
4498,0.78,0.83,easting,1.444
4498,0.83,0.88,easting,1.383
4498,0.88,0.93,easting,1.296
4499,0.605,0.63,easting,1.968
4499,0.63,0.68,easting,1.885
4499,0.68,0.73,easting,1.914
4499,0.73,0.78,easting,1.948
4499,0.78,0.83,easting,1.814
4500,0.605,0.63,easting,1.242
4500,0.63,0.68,easting,1.296
4500,0.68,0.73,easting,1.2
4500,0.78,0.83,easting,1.147
4501,0.605,0.63,easting,1.582
4501,0.63,0.68,easting,1.584
4501,0.68,0.73,easting,1.581
4501,0.73,0.78,easting,1.514
4501,0.78,0.83,easting,1.595
4501,0.83,0.88,easting,1.606
4501,0.88,0.93,easting,1.403
4501,0.93,0.98,easting,1.507
4502,0.605,0.63,easting,1.469
4502,0.63,0.68,easting,1.463
4502,0.68,0.73,easting,1.45
4502,0.73,0.78,easting,1.459
4502,0.78,0.83,easting,1.449
4502,0.83,0.88,easting,1.36
4503,0.605,0.63,easting,1.277
4503,0.63,0.68,easting,1.083
4503,0.68,0.73,easting,1.181
4503,0.73,0.78,easting,1.136
4503,0.78,0.83,easting,1.128
4503,0.83,0.88,easting,1.21
4504,0.605,0.63,easting,1.392
4504,0.63,0.68,easting,1.393
4504,0.68,0.73,easting,1.476
4504,0.73,0.78,easting,1.266
4504,0.78,0.83,easting,1.344
4504,0.83,0.88,easting,1.289
4504,0.88,0.93,easting,1.418
4504,0.93,0.98,easting,1.401
4505,0.605,0.63,easting,1.43
4505,0.63,0.68,easting,1.295
4505,0.68,0.73,easting,1.351
4505,0.73,0.78,easting,1.373
4505,0.78,0.83,easting,1.375
4505,0.83,0.88,easting,1.294
4506,0.605,0.63,easting,0.99
4506,0.63,0.68,easting,0.881
4506,0.68,0.73,easting,1.011
4506,0.73,0.78,easting,0.988
4506,0.78,0.83,easting,0.888
