ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
16,0.37,0.39,easting,0.058
16,0.39,0.41,easting,0.019
16,0.41,0.43,easting,0.026
16,0.43,0.45,easting,0.062
16,0.45,0.47,easting,0.053
16,0.47,0.49,easting,0.057
16,0.49,0.51,easting,0.048
16,0.51,0.53,easting,0.047
16,0.53,0.55,easting,0.036
16,0.55,0.57,easting,0.086
16,0.57,0.59,easting,0.039
16,0.59,0.61,easting,0.06
16,0.37,0.39,northing,-0.046
16,0.39,0.41,northing,-0.044
16,0.41,0.43,northing,-0.041
16,0.43,0.45,northing,-0.055
16,0.45,0.47,northing,-0.023
16,0.47,0.49,northing,0
16,0.49,0.51,northing,0.004
16,0.51,0.53,northing,0.049
16,0.53,0.55,northing,0.035
16,0.55,0.57,northing,0.037
16,0.57,0.59,northing,0.038
16,0.59,0.61,northing,0.04
16,0.37,0.39,vertical,-0.001
16,0.39,0.41,vertical,0
16,0.41,0.43,vertical,-0.003
16,0.43,0.45,vertical,-0.006
16,0.45,0.47,vertical,0.004
16,0.47,0.49,vertical,0
16,0.49,0.51,vertical,0.003
16,0.51,0.53,vertical,0.007
16,0.53,0.55,vertical,0.013
16,0.55,0.57,vertical,0.012
16,0.57,0.59,vertical,0.019
16,0.59,0.61,vertical,0.014
17,0.37,0.39,easting,0.018
17,0.39,0.41,easting,0.038
17,0.41,0.43,easting,0.014
17,0.43,0.45,easting,0.011
17,0.45,0.47,easting,-0.028
17,0.47,0.49,easting,0.033
17,0.49,0.51,easting,0.029
17,0.51,0.53,easting,-0.012
17,0.53,0.55,easting,-0.038
17,0.55,0.57,easting,0.055
17,0.57,0.59,easting,0.08
17,0.59,0.61,easting,0.049
17,0.61,0.63,easting,0.052
17,0.37,0.39,northing,0.014
17,0.39,0.41,northing,0.031
17,0.41,0.43,northing,0.068
17,0.43,0.45,northing,0.027
17,0.45,0.47,northing,0.085
17,0.47,0.49,northing,0.115
17,0.49,0.51,northing,0.098
17,0.51,0.53,northing,0.086
17,0.53,0.55,northing,0.095
17,0.55,0.57,northing,0.087
17,0.57,0.59,northing,0.084
17,0.59,0.61,northing,0.071
17,0.61,0.63,northing,0.082
17,0.37,0.39,vertical,-0.015
17,0.39,0.41,vertical,-0.026
17,0.41,0.43,vertical,-0.026
17,0.43,0.45,vertical,-0.02
17,0.45,0.47,vertical,-0.018
17,0.47,0.49,vertical,-0.012
17,0.49,0.51,vertical,-0.014
17,0.51,0.53,vertical,-0.005
17,0.53,0.55,vertical,-0.033
17,0.55,0.57,vertical,-0.016
17,0.57,0.59,vertical,-0.005
17,0.59,0.61,vertical,-0.006
17,0.61,0.63,vertical,-0.003
18,0.39,0.41,easting,0.015
18,0.41,0.43,easting,0.016
18,0.43,0.45,easting,-0.002
18,0.45,0.47,easting,0.011
18,0.47,0.49,easting,0.017
18,0.49,0.51,easting,0.033
18,0.51,0.53,easting,0.009
18,0.53,0.55,easting,0.003
18,0.55,0.57,easting,0.032
18,0.57,0.59,easting,0.027
18,0.59,0.61,easting,0.019
18,0.61,0.63,easting,0.042
18,0.63,0.65,easting,0.026
18,0.65,0.67,easting,-0.024
18,0.39,0.41,northing,-0.006
18,0.41,0.43,northing,0.032
18,0.43,0.45,northing,0.02
18,0.45,0.47,northing,0.039
18,0.47,0.49,northing,0.044
18,0.49,0.51,northing,0.033
18,0.51,0.53,northing,0.043
18,0.53,0.55,northing,0.03
18,0.55,0.57,northing,0.028
18,0.57,0.59,northing,0.052
18,0.59,0.61,northing,0.058
18,0.61,0.63,northing,0.05
18,0.63,0.65,northing,0.069
18,0.65,0.67,northing,0.042
18,0.39,0.41,vertical,-0.049
18,0.41,0.43,vertical,-0.049
18,0.43,0.45,vertical,-0.037
18,0.45,0.47,vertical,-0.037
18,0.47,0.49,vertical,-0.031
18,0.49,0.51,vertical,-0.025
18,0.51,0.53,vertical,-0.03
18,0.53,0.55,vertical,-0.028
18,0.55,0.57,vertical,-0.031
18,0.57,0.59,vertical,-0.03
18,0.59,0.61,vertical,-0.023
18,0.61,0.63,vertical,-0.026
18,0.63,0.65,vertical,-0.029
18,0.65,0.67,vertical,-0.028
19,0.37,0.39,easting,0.042
19,0.39,0.41,easting,-0.019
19,0.41,0.43,easting,0.004
19,0.43,0.45,easting,-0.006
19,0.45,0.47,easting,0.003
19,0.47,0.49,easting,-0.014
19,0.49,0.51,easting,-0.018
19,0.51,0.53,easting,-0.001
19,0.53,0.55,easting,-0.011
19,0.55,0.57,easting,-0.018
19,0.57,0.59,easting,-0.023
19,0.59,0.61,easting,0.009
19,0.61,0.63,easting,-0.037
19,0.37,0.39,northing,0
19,0.39,0.41,northing,0.017
19,0.41,0.43,northing,0.022
19,0.43,0.45,northing,0.026
19,0.45,0.47,northing,0.023
19,0.47,0.49,northing,0.021
19,0.49,0.51,northing,0.03
19,0.51,0.53,northing,0.059
19,0.53,0.55,northing,0.044
19,0.55,0.57,northing,0.042
19,0.57,0.59,northing,0.079
19,0.59,0.61,northing,0.028
19,0.61,0.63,northing,0.05
19,0.37,0.39,vertical,-0.019
19,0.39,0.41,vertical,-0.029
19,0.41,0.43,vertical,-0.019
19,0.43,0.45,vertical,-0.021
19,0.45,0.47,vertical,-0.021
19,0.47,0.49,vertical,-0.012
19,0.49,0.51,vertical,-0.015
19,0.51,0.53,vertical,-0.019
19,0.53,0.55,vertical,-0.013
19,0.55,0.57,vertical,-0.009
19,0.57,0.59,vertical,-0.018
19,0.59,0.61,vertical,0.006
19,0.61,0.63,vertical,-0.012
20,0.39,0.41,easting,0.047
20,0.41,0.43,easting,0.045
20,0.43,0.45,easting,0.041
20,0.45,0.47,easting,0.016
20,0.47,0.49,easting,0.062
20,0.49,0.51,easting,0.031
20,0.51,0.53,easting,0.018
20,0.53,0.55,easting,0.021
20,0.55,0.57,easting,0.021
20,0.57,0.59,easting,0.027
20,0.59,0.61,easting,0.027
20,0.61,0.63,easting,0.018
20,0.63,0.65,easting,0.024
20,0.39,0.41,northing,0.046
20,0.41,0.43,northing,0.044
20,0.43,0.45,northing,0.061
20,0.45,0.47,northing,0.059
20,0.47,0.49,northing,0.086
20,0.49,0.51,northing,0.103
20,0.51,0.53,northing,0.066
20,0.53,0.55,northing,0.074
20,0.55,0.57,northing,0.089
20,0.57,0.59,northing,0.088
20,0.59,0.61,northing,0.096
20,0.61,0.63,northing,0.089
20,0.63,0.65,northing,0.091
20,0.39,0.41,vertical,-0.011
