ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.16,0.18,easting,-0.081
1,0.18,0.2,easting,-0.072
1,0.2,0.22,easting,-0.082
1,0.22,0.24,easting,-0.08
1,0.24,0.26,easting,-0.08
1,0.26,0.28,easting,-0.08
1,0.28,0.3,easting,-0.075
1,0.3,0.32,easting,-0.074
1,0.32,0.34,easting,-0.064
1,0.34,0.36,easting,-0.062
1,0.36,0.38,easting,-0.067
1,0.38,0.4,easting,-0.069
1,0.4,0.42,easting,-0.064
1,0.42,0.44,easting,-0.058
1,0.44,0.46,easting,-0.052
1,0.46,0.48,easting,-0.046
1,0.48,0.5,easting,-0.048
1,0.5,0.52,easting,-0.046
1,0.52,0.54,easting,-0.041
1,0.54,0.56,easting,-0.033
1,0.56,0.58,easting,-0.035
1,0.58,0.6,easting,-0.034
1,0.6,0.62,easting,-0.035
1,0.62,0.64,easting,-0.039
1,0.64,0.66,easting,-0.039
1,0.66,0.68,easting,-0.044
1,0.68,0.7,easting,-0.043
1,0.7,0.72,easting,-0.046
1,0.72,0.74,easting,-0.047
1,0.74,0.76,easting,-0.04
1,0.76,0.78,easting,-0.041
2,0.16,0.18,easting,-0.179
2,0.18,0.2,easting,-0.049
2,0.2,0.22,easting,-0.047
2,0.22,0.24,easting,-0.042
2,0.24,0.26,easting,-0.062
2,0.26,0.28,easting,-0.069
2,0.28,0.3,easting,-0.058
2,0.3,0.32,easting,-0.076
2,0.32,0.34,easting,-0.072
2,0.34,0.36,easting,-0.072
2,0.36,0.38,easting,-0.069
2,0.38,0.4,easting,-0.069
2,0.4,0.42,easting,-0.063
2,0.42,0.44,easting,-0.052
2,0.44,0.46,easting,-0.047
2,0.46,0.48,easting,-0.058
2,0.48,0.5,easting,-0.057
2,0.5,0.52,easting,-0.057
2,0.52,0.54,easting,-0.059
2,0.54,0.56,easting,-0.057
2,0.56,0.58,easting,-0.062
2,0.58,0.6,easting,-0.055
2,0.6,0.62,easting,-0.056
2,0.62,0.64,easting,-0.057
2,0.64,0.66,easting,-0.061
2,0.66,0.68,easting,-0.056
2,0.68,0.7,easting,-0.059
2,0.7,0.72,easting,-0.062
2,0.72,0.74,easting,-0.062
2,0.74,0.76,easting,-0.065
2,0.76,0.78,easting,-0.061
3,0.16,0.18,easting,0
3,0.18,0.2,easting,0.005
3,0.2,0.22,easting,0.007
3,0.22,0.24,easting,0.011
3,0.24,0.26,easting,0.008
3,0.26,0.28,easting,0.002
3,0.28,0.3,easting,-0.005
3,0.3,0.32,easting,-0.01
3,0.32,0.34,easting,-0.011
3,0.34,0.36,easting,-0.012
3,0.36,0.38,easting,-0.016
3,0.38,0.4,easting,-0.007
3,0.4,0.42,easting,-0.008
3,0.42,0.44,easting,-0.002
3,0.44,0.46,easting,-0.002
3,0.46,0.48,easting,-0.001
3,0.48,0.5,easting,0.003
3,0.5,0.52,easting,-0.001
3,0.52,0.54,easting,-0.002
3,0.54,0.56,easting,-0.001
3,0.56,0.58,easting,-0.001
3,0.58,0.6,easting,-0.003
3,0.6,0.62,easting,-0.007
3,0.62,0.64,easting,-0.004
3,0.64,0.66,easting,0.002
3,0.66,0.68,easting,0.003
3,0.68,0.7,easting,0.004
3,0.7,0.72,easting,0
3,0.72,0.74,easting,0.01
3,0.74,0.76,easting,0.004
3,0.76,0.78,easting,0.006
4,0.16,0.18,easting,-0.06
4,0.18,0.2,easting,-0.05
4,0.2,0.22,easting,-0.037
4,0.22,0.24,easting,-0.05
4,0.24,0.26,easting,-0.062
4,0.26,0.28,easting,-0.066
4,0.28,0.3,easting,-0.059
4,0.3,0.32,easting,-0.056
4,0.32,0.34,easting,-0.061
4,0.34,0.36,easting,-0.066
4,0.36,0.38,easting,-0.066
4,0.38,0.4,easting,-0.06
4,0.4,0.42,easting,-0.063
4,0.42,0.44,easting,-0.066
4,0.44,0.46,easting,-0.059
4,0.46,0.48,easting,-0.057
4,0.48,0.5,easting,-0.065
4,0.5,0.52,easting,-0.06
4,0.52,0.54,easting,-0.061
4,0.54,0.56,easting,-0.063
4,0.56,0.58,easting,-0.065
4,0.58,0.6,easting,-0.061
4,0.6,0.62,easting,-0.061
4,0.62,0.64,easting,-0.064
4,0.64,0.66,easting,-0.056
4,0.66,0.68,easting,-0.056
4,0.68,0.7,easting,-0.053
4,0.7,0.72,easting,-0.05
4,0.72,0.74,easting,-0.053
4,0.74,0.76,easting,-0.049
4,0.76,0.78,easting,-0.051
5,0.16,0.18,easting,-0.019
5,0.18,0.2,easting,-0.015
5,0.2,0.22,easting,-0.022
5,0.22,0.24,easting,-0.025
5,0.24,0.26,easting,-0.02
5,0.26,0.28,easting,-0.031
5,0.28,0.3,easting,-0.027
5,0.3,0.32,easting,-0.025
5,0.32,0.34,easting,-0.026
5,0.34,0.36,easting,-0.028
5,0.36,0.38,easting,-0.028
5,0.38,0.4,easting,-0.029
5,0.4,0.42,easting,-0.031
