ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.16,0.18,easting,-0.075
1,0.18,0.2,easting,-0.071
1,0.2,0.22,easting,-0.073
1,0.22,0.24,easting,-0.073
1,0.24,0.26,easting,-0.078
1,0.26,0.28,easting,-0.079
1,0.28,0.3,easting,-0.077
1,0.3,0.32,easting,-0.079
1,0.32,0.34,easting,-0.08
1,0.34,0.36,easting,-0.077
1,0.36,0.38,easting,-0.074
1,0.38,0.4,easting,-0.074
1,0.4,0.42,easting,-0.076
1,0.42,0.44,easting,-0.072
1,0.44,0.46,easting,-0.079
1,0.46,0.48,easting,-0.079
1,0.48,0.5,easting,-0.081
2,0.16,0.18,easting,-0.017
2,0.18,0.2,easting,-0.013
2,0.2,0.22,easting,-0.018
2,0.22,0.24,easting,-0.018
2,0.24,0.26,easting,-0.018
2,0.26,0.28,easting,-0.013
2,0.28,0.3,easting,-0.012
2,0.3,0.32,easting,-0.011
2,0.32,0.34,easting,-0.006
2,0.34,0.36,easting,-0.006
2,0.36,0.38,easting,-0.002
2,0.38,0.4,easting,-0.004
2,0.4,0.42,easting,-0.005
2,0.42,0.44,easting,-0.005
2,0.44,0.46,easting,-0.012
2,0.46,0.48,easting,-0.007
2,0.48,0.5,easting,-0.003
3,0.16,0.18,easting,-0.006
3,0.18,0.2,easting,-0.01
3,0.2,0.22,easting,-0.011
3,0.22,0.24,easting,-0.014
3,0.24,0.26,easting,-0.017
3,0.26,0.28,easting,-0.019
3,0.28,0.3,easting,-0.018
3,0.3,0.32,easting,-0.016
3,0.32,0.34,easting,-0.017
3,0.34,0.36,easting,-0.021
3,0.36,0.38,easting,-0.02
3,0.38,0.4,easting,-0.014
3,0.4,0.42,easting,-0.017
3,0.42,0.44,easting,-0.017
3,0.44,0.46,easting,-0.016
3,0.46,0.48,easting,-0.017
3,0.48,0.5,easting,-0.012
4,0.16,0.18,easting,-0.014
4,0.18,0.2,easting,-0.018
4,0.2,0.22,easting,-0.021
4,0.22,0.24,easting,-0.02
4,0.24,0.26,easting,-0.021
4,0.26,0.28,easting,-0.029
4,0.28,0.3,easting,-0.025
4,0.3,0.32,easting,-0.026
4,0.32,0.34,easting,-0.03
4,0.34,0.36,easting,-0.029
