ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.25,0.31,easting,0.126
1,0.31,0.37,easting,0.118
1,0.37,0.43,easting,0.112
1,0.42,0.48,easting,0.114
1,0.48,0.54,easting,0.122
1,0.54,0.6,easting,0.124
1,0.6,0.66,easting,0.127
1,0.66,0.72,easting,0.119
1,0.72,0.78,easting,0.12
1,0.78,0.84,easting,0.118
1,0.84,0.9,easting,0.118
1,0.9,0.96,easting,0.121
1,0.96,1.02,easting,0.12
1,1.02,1.08,easting,0.12
1,1.08,1.14,easting,0.108
1,1.14,1.2,easting,0.111
1,1.2,1.26,easting,0.112
1,1.26,1.32,easting,0.124
1,1.32,1.38,easting,0.127
1,1.38,1.44,easting,0.118
1,1.44,1.5,easting,0.123
1,1.5,1.56,easting,0.115
1,1.56,1.62,easting,0.115
1,1.62,1.68,easting,0.098
1,1.68,1.74,easting,0.103
1,1.74,1.8,easting,0.096
1,1.8,1.86,easting,0.079
2,0.25,0.31,easting,0.128
2,0.31,0.37,easting,0.121
2,0.37,0.43,easting,0.123
2,0.42,0.48,easting,0.121
2,0.48,0.54,easting,0.112
2,0.54,0.6,easting,0.111
2,0.6,0.66,easting,0.118
2,0.66,0.72,easting,0.121
2,0.72,0.78,easting,0.129
2,0.78,0.84,easting,0.133
2,0.84,0.9,easting,0.13
2,0.9,0.96,easting,0.129
2,0.96,1.02,easting,0.128
2,1.02,1.08,easting,0.125
2,1.08,1.14,easting,0.13
2,1.14,1.2,easting,0.12
2,1.2,1.26,easting,0.121
2,1.26,1.32,easting,0.124
2,1.32,1.38,easting,0.128
2,1.38,1.44,easting,0.122
2,1.44,1.5,easting,0.105
2,1.5,1.56,easting,0.085
2,1.56,1.62,easting,0.096
2,1.62,1.68,easting,0.083
2,1.68,1.74,easting,0.085
3,0.25,0.31,easting,0.12
3,0.31,0.37,easting,0.108
3,0.37,0.43,easting,0.118
3,0.42,0.48,easting,0.121
3,0.48,0.54,easting,0.115
3,0.54,0.6,easting,0.121
3,0.6,0.66,easting,0.123
3,0.66,0.72,easting,0.124
3,0.72,0.78,easting,0.125
3,0.78,0.84,easting,0.125
3,0.84,0.9,easting,0.126
3,0.9,0.96,easting,0.122
3,0.96,1.02,easting,0.124
3,1.02,1.08,easting,0.121
3,1.08,1.14,easting,0.121
3,1.14,1.2,easting,0.122
3,1.2,1.26,easting,0.111
3,1.26,1.32,easting,0.116
3,1.32,1.38,easting,0.111
3,1.38,1.44,easting,0.11
3,1.44,1.5,easting,0.102
3,1.5,1.56,easting,0.095
3,1.56,1.62,easting,0.092
3,1.62,1.68,easting,0.093
3,1.68,1.74,easting,0.084
3,1.74,1.8,easting,0.077
4,0.25,0.31,easting,0.15
4,0.31,0.37,easting,0.139
4,0.37,0.43,easting,0.134
4,0.42,0.48,easting,0.138
4,0.48,0.54,easting,0.138
4,0.54,0.6,easting,0.144
4,0.6,0.66,easting,0.137
4,0.66,0.72,easting,0.136
4,0.72,0.78,easting,0.139
4,0.78,0.84,easting,0.139
4,0.84,0.9,easting,0.139
4,0.9,0.96,easting,0.139
4,0.96,1.02,easting,0.131
4,1.02,1.08,easting,0.133
4,1.08,1.14,easting,0.126
4,1.14,1.2,easting,0.13
4,1.2,1.26,easting,0.143
4,1.26,1.32,easting,0.135
4,1.32,1.38,easting,0.139
4,1.38,1.44,easting,0.134
4,1.44,1.5,easting,0.13
4,1.5,1.56,easting,0.125
4,1.56,1.62,easting,0.116
4,1.62,1.68,easting,0.107
4,1.68,1.74,easting,0.107
4,1.74,1.8,easting,0.102
4,1.8,1.86,easting,0.095
5,0.25,0.31,easting,0.138
5,0.31,0.37,easting,0.139
5,0.37,0.43,easting,0.139
5,0.42,0.48,easting,0.135
5,0.48,0.54,easting,0.135
5,0.54,0.6,easting,0.136
5,0.6,0.66,easting,0.134
5,0.66,0.72,easting,0.139
5,0.72,0.78,easting,0.138
5,0.78,0.84,easting,0.136
5,0.84,0.9,easting,0.124
5,0.9,0.96,easting,0.128
5,0.96,1.02,easting,0.122
5,1.02,1.08,easting,0.115
5,1.08,1.14,easting,0.107
5,1.14,1.2,easting,0.102
5,1.2,1.26,easting,0.104
5,1.26,1.32,easting,0.112
5,1.32,1.38,easting,0.129
5,1.38,1.44,easting,0.126
5,1.44,1.5,easting,0.112
5,1.5,1.56,easting,0.093
5,1.56,1.62,easting,0.093
5,1.62,1.68,easting,0.086
5,1.68,1.74,easting,0.096
5,1.74,1.8,easting,0.098
5,1.8,1.86,easting,0.086
6,0.25,0.31,easting,0.13
6,0.31,0.37,easting,0.123
6,0.37,0.43,easting,0.125
6,0.42,0.48,easting,0.128
6,0.48,0.54,easting,0.128
6,0.54,0.6,easting,0.131
6,0.6,0.66,easting,0.128
6,0.66,0.72,easting,0.122
6,0.72,0.78,easting,0.116
6,0.78,0.84,easting,0.111
6,0.84,0.9,easting,0.103
6,0.9,0.96,easting,0.1
6,0.96,1.02,easting,0.093
6,1.02,1.08,easting,0.094
6,1.08,1.14,easting,0.094
6,1.14,1.2,easting,0.098
6,1.2,1.26,easting,0.094
6,1.26,1.32,easting,0.086
6,1.32,1.38,easting,0.093
6,1.38,1.44,easting,0.09
6,1.44,1.5,easting,0.085
6,1.5,1.56,easting,0.073
6,1.56,1.62,easting,0.066
6,1.62,1.68,easting,0.07
6,1.68,1.74,easting,0.075
6,1.74,1.8,easting,0.071
6,1.8,1.86,easting,0.064
7,0.25,0.31,easting,0.12
7,0.31,0.37,easting,0.129
7,0.37,0.43,easting,0.127
7,0.42,0.48,easting,0.125
7,0.48,0.54,easting,0.126
7,0.54,0.6,easting,0.113
7,0.6,0.66,easting,0.103
7,0.66,0.72,easting,0.105
7,0.72,0.78,easting,0.106
7,0.78,0.84,easting,0.105
7,0.84,0.9,easting,0.101
7,0.9,0.96,easting,0.101
7,0.96,1.02,easting,0.101
7,1.02,1.08,easting,0.1
7,1.08,1.14,easting,0.096
7,1.14,1.2,easting,0.092
7,1.2,1.26,easting,0.092
7,1.26,1.32,easting,0.091
7,1.32,1.38,easting,0.095
7,1.38,1.44,easting,0.096
7,1.44,1.5,easting,0.08
7,1.5,1.56,easting,0.073
7,1.56,1.62,easting,0.068
7,1.62,1.68,easting,0.075
7,1.68,1.74,easting,0.077
7,1.74,1.8,easting,0.076
7,1.8,1.86,easting,0.088
8,0.25,0.31,easting,0.137
8,0.31,0.37,easting,0.132
8,0.37,0.43,easting,0.128
8,0.42,0.48,easting,0.129
8,0.48,0.54,easting,0.124
8,0.54,0.6,easting,0.133
8,0.6,0.66,easting,0.135
8,0.66,0.72,easting,0.128
8,0.72,0.78,easting,0.111
8,0.78,0.84,easting,0.111
8,0.84,0.9,easting,0.11
8,0.9,0.96,easting,0.106
8,0.96,1.02,easting,0.107
8,1.02,1.08,easting,0.113
8,1.08,1.14,easting,0.11
8,1.14,1.2,easting,0.116
8,1.2,1.26,easting,0.11
8,1.26,1.32,easting,0.115
8,1.32,1.38,easting,0.116
8,1.38,1.44,easting,0.116
8,1.44,1.5,easting,0.11
8,1.5,1.56,easting,0.106
8,1.56,1.62,easting,0.105
8,1.62,1.68,easting,0.096
8,1.68,1.74,easting,0.084
8,1.74,1.8,easting,0.083
8,1.8,1.86,easting,0.107
9,0.25,0.31,easting,0.113
9,0.31,0.37,easting,0.109
9,0.37,0.43,easting,0.111
9,0.42,0.48,easting,0.126
9,0.48,0.54,easting,0.128
9,0.54,0.6,easting,0.141
9,0.6,0.66,easting,0.131
9,0.66,0.72,easting,0.134
9,0.72,0.78,easting,0.134
9,0.78,0.84,easting,0.127
9,0.84,0.9,easting,0.104
9,0.9,0.96,easting,0.097
9,0.96,1.02,easting,0.102
9,1.02,1.08,easting,0.104
9,1.08,1.14,easting,0.101
9,1.14,1.2,easting,0.1
9,1.2,1.26,easting,0.102
9,1.26,1.32,easting,0.097
9,1.32,1.38,easting,0.105
9,1.38,1.44,easting,0.106
9,1.44,1.5,easting,0.112
9,1.5,1.56,easting,0.113
9,1.56,1.62,easting,0.113
9,1.62,1.68,easting,0.104
9,1.68,1.74,easting,0.106
10,0.25,0.31,easting,0.114
10,0.31,0.37,easting,0.106
10,0.37,0.43,easting,0.11
10,0.42,0.48,easting,0.124
10,0.48,0.54,easting,0.125
10,0.54,0.6,easting,0.123
10,0.6,0.66,easting,0.125
10,0.66,0.72,easting,0.13
10,0.72,0.78,easting,0.137
10,0.78,0.84,easting,0.112
10,0.84,0.9,easting,0.09
10,0.9,0.96,easting,0.091
10,0.96,1.02,easting,0.09
10,1.02,1.08,easting,0.095
10,1.08,1.14,easting,0.095
10,1.14,1.2,easting,0.084
10,1.2,1.26,easting,0.08
10,1.26,1.32,easting,0.08
10,1.32,1.38,easting,0.079
10,1.38,1.44,easting,0.088
10,1.44,1.5,easting,0.093
10,1.5,1.56,easting,0.089
10,1.56,1.62,easting,0.085
10,1.62,1.68,easting,0.077
10,1.68,1.74,easting,0.094
10,1.74,1.8,easting,0.082
11,0.25,0.31,easting,0.151
11,0.31,0.37,easting,0.149
11,0.37,0.43,easting,0.148
11,0.42,0.48,easting,0.158
11,0.48,0.54,easting,0.158
11,0.54,0.6,easting,0.155
11,0.6,0.66,easting,0.152
11,0.66,0.72,easting,0.156
11,0.72,0.78,easting,0.157
11,0.78,0.84,easting,0.173
11,0.84,0.9,easting,0.159
11,0.9,0.96,easting,0.159
11,0.96,1.02,easting,0.143
11,1.02,1.08,easting,0.139
11,1.08,1.14,easting,0.13
11,1.14,1.2,easting,0.13
11,1.2,1.26,easting,0.138
11,1.26,1.32,easting,0.138
11,1.32,1.38,easting,0.135
11,1.38,1.44,easting,0.134
11,1.44,1.5,easting,0.128
11,1.5,1.56,easting,0.125
11,1.56,1.62,easting,0.121
11,1.62,1.68,easting,0.112
11,1.68,1.74,easting,0.101
11,1.74,1.8,easting,0.088
12,0.25,0.31,easting,0.158
12,0.31,0.37,easting,0.16
12,0.37,0.43,easting,0.156
12,0.42,0.48,easting,0.155
12,0.48,0.54,easting,0.155
12,0.54,0.6,easting,0.161
12,0.6,0.66,easting,0.15
12,0.66,0.72,easting,0.159
12,0.72,0.78,easting,0.149
12,0.78,0.84,easting,0.141
12,0.84,0.9,easting,0.145
12,0.9,0.96,easting,0.146
12,0.96,1.02,easting,0.143
12,1.02,1.08,easting,0.147
12,1.08,1.14,easting,0.141
12,1.14,1.2,easting,0.14
12,1.2,1.26,easting,0.138
12,1.26,1.32,easting,0.143
12,1.32,1.38,easting,0.147
12,1.38,1.44,easting,0.144
12,1.44,1.5,easting,0.138
12,1.5,1.56,easting,0.136
12,1.56,1.62,easting,0.13
12,1.62,1.68,easting,0.121
12,1.68,1.74,easting,0.106
12,1.74,1.8,easting,0.098
13,0.25,0.31,easting,0.162
13,0.31,0.37,easting,0.16
13,0.37,0.43,easting,0.146
13,0.42,0.48,easting,0.137
13,0.48,0.54,easting,0.135
13,0.54,0.6,easting,0.133
13,0.6,0.66,easting,0.134
13,0.66,0.72,easting,0.136
13,0.72,0.78,easting,0.137
13,0.78,0.84,easting,0.147
13,0.84,0.9,easting,0.145
13,0.9,0.96,easting,0.141
13,0.96,1.02,easting,0.141
13,1.02,1.08,easting,0.133
13,1.08,1.14,easting,0.127
13,1.14,1.2,easting,0.125
13,1.2,1.26,easting,0.125
13,1.26,1.32,easting,0.127
13,1.32,1.38,easting,0.125
13,1.38,1.44,easting,0.124
13,1.44,1.5,easting,0.121
13,1.5,1.56,easting,0.122
13,1.56,1.62,easting,0.118
13,1.62,1.68,easting,0.112
13,1.68,1.74,easting,0.107
13,1.74,1.8,easting,0.105
14,0.25,0.31,easting,0.151
14,0.31,0.37,easting,0.148
14,0.37,0.43,easting,0.154
14,0.42,0.48,easting,0.144
14,0.48,0.54,easting,0.141
14,0.54,0.6,easting,0.136
14,0.6,0.66,easting,0.129
14,0.66,0.72,easting,0.121
14,0.72,0.78,easting,0.125
14,0.78,0.84,easting,0.134
14,0.84,0.9,easting,0.135
14,0.9,0.96,easting,0.132
14,0.96,1.02,easting,0.133
14,1.02,1.08,easting,0.126
14,1.08,1.14,easting,0.128
14,1.14,1.2,easting,0.131
14,1.2,1.26,easting,0.123
14,1.26,1.32,easting,0.127
14,1.32,1.38,easting,0.129
14,1.38,1.44,easting,0.135
14,1.44,1.5,easting,0.133
14,1.5,1.56,easting,0.13
14,1.56,1.62,easting,0.12
14,1.62,1.68,easting,0.109
14,1.68,1.74,easting,0.114
15,0.25,0.31,easting,0.13
15,0.31,0.37,easting,0.129
15,0.37,0.43,easting,0.129
15,0.42,0.48,easting,0.12
15,0.48,0.54,easting,0.119
15,0.54,0.6,easting,0.118
15,0.6,0.66,easting,0.115
15,0.66,0.72,easting,0.108
15,0.72,0.78,easting,0.101
15,0.78,0.84,easting,0.104
15,0.84,0.9,easting,0.108
15,0.9,0.96,easting,0.111
15,0.96,1.02,easting,0.111
15,1.02,1.08,easting,0.121
15,1.08,1.14,easting,0.115
15,1.14,1.2,easting,0.118
15,1.2,1.26,easting,0.117
15,1.26,1.32,easting,0.115
15,1.32,1.38,easting,0.11
15,1.38,1.44,easting,0.111
15,1.44,1.5,easting,0.098
15,1.5,1.56,easting,0.098
15,1.56,1.62,easting,0.098
15,1.62,1.68,easting,0.086
15,1.68,1.74,easting,0.096
15,1.74,1.8,easting,0.095
16,0.25,0.31,easting,0.134
16,0.31,0.37,easting,0.135
16,0.37,0.43,easting,0.13
16,0.42,0.48,easting,0.125
16,0.48,0.54,easting,0.122
16,0.54,0.6,easting,0.124
16,0.6,0.66,easting,0.123
16,0.66,0.72,easting,0.124
16,0.72,0.78,easting,0.116
16,0.78,0.84,easting,0.12
16,0.84,0.9,easting,0.119
16,0.9,0.96,easting,0.117
16,0.96,1.02,easting,0.115
16,1.02,1.08,easting,0.11
16,1.08,1.14,easting,0.111
16,1.14,1.2,easting,0.118
16,1.2,1.26,easting,0.106
16,1.26,1.32,easting,0.104
16,1.32,1.38,easting,0.107
16,1.38,1.44,easting,0.111
16,1.44,1.5,easting,0.109
16,1.5,1.56,easting,0.109
16,1.56,1.62,easting,0.119
16,1.62,1.68,easting,0.115
16,1.68,1.74,easting,0.111
16,1.74,1.8,easting,0.102
17,0.25,0.31,easting,0.123
17,0.31,0.37,easting,0.117
17,0.37,0.43,easting,0.117
17,0.42,0.48,easting,0.122
17,0.48,0.54,easting,0.121
17,0.54,0.6,easting,0.112
17,0.6,0.66,easting,0.112
17,0.66,0.72,easting,0.112
17,0.72,0.78,easting,0.109
17,0.78,0.84,easting,0.1
17,0.84,0.9,easting,0.097
17,0.9,0.96,easting,0.095
17,0.96,1.02,easting,0.088
17,1.02,1.08,easting,0.089
17,1.08,1.14,easting,0.091
17,1.14,1.2,easting,0.094
17,1.2,1.26,easting,0.105
17,1.26,1.32,easting,0.107
17,1.32,1.38,easting,0.104
17,1.38,1.44,easting,0.102
17,1.44,1.5,easting,0.107
17,1.5,1.56,easting,0.104
17,1.56,1.62,easting,0.108
17,1.62,1.68,easting,0.103
17,1.68,1.74,easting,0.104
17,1.74,1.8,easting,0.096
18,0.25,0.31,easting,0.14
18,0.31,0.37,easting,0.138
18,0.37,0.43,easting,0.131
18,0.42,0.48,easting,0.128
18,0.48,0.54,easting,0.125
18,0.54,0.6,easting,0.12
18,0.6,0.66,easting,0.107
18,0.66,0.72,easting,0.103
18,0.72,0.78,easting,0.098
18,0.78,0.84,easting,0.099
18,0.84,0.9,easting,0.103
18,0.9,0.96,easting,0.101
18,0.96,1.02,easting,0.102
18,1.02,1.08,easting,0.104
