ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
3951,0.605,0.63,easting,1.202
3952,0.605,0.63,easting,1.18
3952,0.63,0.68,easting,0.392
3953,0.605,0.63,easting,0.803
3953,0.63,0.68,easting,0.873
3953,0.68,0.73,easting,0.583
3953,0.73,0.78,easting,1.15
3954,0.605,0.63,easting,0.92
3954,0.63,0.68,easting,0.922
3954,0.68,0.73,easting,1.532
3954,0.73,0.78,easting,1.353
3954,0.78,0.83,easting,0.213
3955,0.605,0.63,easting,1.3
3955,0.63,0.68,easting,1.404
3955,0.68,0.73,easting,1.135
3955,0.73,0.78,easting,1.37
3955,0.78,0.83,easting,0.378
3956,0.605,0.63,easting,1.173
3956,0.63,0.68,easting,1.166
3956,0.68,0.73,easting,1.769
3956,0.73,0.78,easting,0.988
3956,0.78,0.83,easting,-0.35
3957,0.605,0.63,easting,1.017
3957,0.63,0.68,easting,1.554
3957,0.68,0.73,easting,1.357
3957,0.73,0.78,easting,1.662
3958,0.605,0.63,easting,1.34
3958,0.63,0.68,easting,0.819
3958,0.68,0.73,easting,1.47
3958,0.73,0.78,easting,1.002
3959,0.605,0.63,easting,1.046
3959,0.63,0.68,easting,0.778
3959,0.68,0.73,easting,1.214
3959,0.73,0.78,easting,0.687
3959,0.78,0.83,easting,0.714
3960,0.605,0.63,easting,1.125
3960,0.63,0.68,easting,1.7
3960,0.68,0.73,easting,1.006
3960,0.73,0.78,easting,1.398
3960,0.78,0.83,easting,1.98
3960,0.83,0.88,easting,1.479
3961,0.605,0.63,easting,0.945
3961,0.63,0.68,easting,1.185
3961,0.68,0.73,easting,0.628
3961,0.73,0.78,easting,1.063
3961,0.78,0.83,easting,1.271
3961,0.83,0.88,easting,0.313
3962,0.605,0.63,easting,1.238
3962,0.63,0.68,easting,0.053
3962,0.68,0.73,easting,0.769
3962,0.73,0.78,easting,1.548
3962,0.78,0.83,easting,0.377
3962,0.83,0.88,easting,1.162
3963,0.605,0.63,easting,0.619
3963,0.63,0.68,easting,0.764
3963,0.68,0.73,easting,0.839
3963,0.73,0.78,easting,0.728
3963,0.78,0.83,easting,1.471
3963,0.83,0.88,easting,1.673
3964,0.605,0.63,easting,0.631
3964,0.63,0.68,easting,1.163
3964,0.68,0.73,easting,0.68
3964,0.73,0.78,easting,1.59
3964,0.78,0.83,easting,0.335
3964,0.83,0.88,easting,0.838
3965,0.605,0.63,easting,0.259
3965,0.63,0.68,easting,0.732
3965,0.68,0.73,easting,0.919
3965,0.73,0.78,easting,0.592
3965,0.78,0.83,easting,0.713
3965,0.83,0.88,easting,0.782
3966,0.605,0.63,easting,0.748
3966,0.63,0.68,easting,0.703
3966,0.68,0.73,easting,1.181
3966,0.73,0.78,easting,1.463
3966,0.78,0.83,easting,0.433
3966,0.83,0.88,easting,1.175
3967,0.605,0.63,easting,0.945
3967,0.63,0.68,easting,0.744
3967,0.68,0.73,easting,1.132
