ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
1,0.16,0.18,easting,0.053
1,0.18,0.2,easting,0.047
1,0.2,0.22,easting,0.045
1,0.22,0.24,easting,0.049
1,0.24,0.26,easting,0.041
1,0.26,0.28,easting,0.041
1,0.28,0.3,easting,0.043
1,0.3,0.32,easting,0.041
1,0.32,0.34,easting,0.036
1,0.34,0.36,easting,0.031
1,0.36,0.38,easting,0.031
1,0.38,0.4,easting,0.027
1,0.4,0.42,easting,0.024
1,0.42,0.44,easting,0.028
1,0.44,0.46,easting,0.025
1,0.46,0.48,easting,0.021
1,0.48,0.5,easting,0.015
1,0.5,0.52,easting,0.017
1,0.52,0.54,easting,0.012
1,0.54,0.56,easting,0.012
1,0.56,0.58,easting,0.012
1,0.58,0.6,easting,0.008
1,0.6,0.62,easting,0.012
1,0.62,0.64,easting,0.011
1,0.64,0.66,easting,0.008
1,0.66,0.68,easting,0.009
1,0.68,0.7,easting,0.006
1,0.7,0.72,easting,0.007
2,0.16,0.18,easting,0.041
2,0.18,0.2,easting,0.046
2,0.2,0.22,easting,0.044
2,0.22,0.24,easting,0.041
2,0.24,0.26,easting,0.04
2,0.26,0.28,easting,0.044
2,0.28,0.3,easting,0.045
2,0.3,0.32,easting,0.044
2,0.32,0.34,easting,0.042
2,0.34,0.36,easting,0.038
2,0.36,0.38,easting,0.034
2,0.38,0.4,easting,0.033
2,0.4,0.42,easting,0.029
2,0.42,0.44,easting,0.026
2,0.44,0.46,easting,0.021
2,0.46,0.48,easting,0.019
2,0.48,0.5,easting,0.017
2,0.5,0.52,easting,0.019
2,0.52,0.54,easting,0.015
2,0.54,0.56,easting,0.012
2,0.56,0.58,easting,0.012
2,0.58,0.6,easting,0.012
2,0.6,0.62,easting,0.01
2,0.62,0.64,easting,0.009
2,0.64,0.66,easting,0.008
2,0.66,0.68,easting,0.009
2,0.68,0.7,easting,0.007
2,0.7,0.72,easting,0.003
3,0.16,0.18,easting,-0.061
3,0.18,0.2,easting,-0.061
3,0.2,0.22,easting,-0.063
3,0.22,0.24,easting,-0.072
3,0.24,0.26,easting,-0.062
3,0.26,0.28,easting,-0.078
3,0.28,0.3,easting,-0.074
3,0.3,0.32,easting,-0.075
3,0.32,0.34,easting,-0.073
3,0.34,0.36,easting,-0.077
3,0.36,0.38,easting,-0.081
3,0.38,0.4,easting,-0.082
3,0.4,0.42,easting,-0.087
3,0.42,0.44,easting,-0.092
3,0.44,0.46,easting,-0.093
3,0.46,0.48,easting,-0.094
3,0.48,0.5,easting,-0.092
3,0.5,0.52,easting,-0.09
3,0.52,0.54,easting,-0.094
3,0.54,0.56,easting,-0.091
3,0.56,0.58,easting,-0.094
3,0.58,0.6,easting,-0.098
3,0.6,0.62,easting,-0.099
3,0.62,0.64,easting,-0.098
3,0.64,0.66,easting,-0.104
3,0.66,0.68,easting,-0.106
3,0.68,0.7,easting,-0.106
3,0.7,0.72,easting,-0.108
4,0.16,0.18,easting,0.069
4,0.18,0.2,easting,0.066
4,0.2,0.22,easting,0.063
4,0.22,0.24,easting,0.055
4,0.24,0.26,easting,0.054
4,0.26,0.28,easting,0.052
4,0.28,0.3,easting,0.056
4,0.3,0.32,easting,0.048
4,0.32,0.34,easting,0.044
4,0.34,0.36,easting,0.047
4,0.36,0.38,easting,0.049
4,0.38,0.4,easting,0.041
4,0.4,0.42,easting,0.042
4,0.42,0.44,easting,0.039
4,0.44,0.46,easting,0.035
4,0.46,0.48,easting,0.038
4,0.48,0.5,easting,0.037
4,0.5,0.52,easting,0.039
4,0.52,0.54,easting,0.037
4,0.54,0.56,easting,0.035
4,0.56,0.58,easting,0.03
4,0.58,0.6,easting,0.025
5,0.16,0.18,easting,0.029
5,0.18,0.2,easting,0.014
5,0.2,0.22,easting,0.008
5,0.22,0.24,easting,0.005
5,0.24,0.26,easting,0
5,0.26,0.28,easting,-0.003
5,0.28,0.3,easting,0.003
5,0.3,0.32,easting,0.003
5,0.32,0.34,easting,0.008
5,0.34,0.36,easting,0.004
5,0.36,0.38,easting,-0.005
5,0.38,0.4,easting,0.014
5,0.4,0.42,easting,-0.003
5,0.42,0.44,easting,0.005
5,0.44,0.46,easting,-0.001
5,0.46,0.48,easting,-0.005
5,0.48,0.5,easting,0.013
5,0.5,0.52,easting,-0.004
6,0.16,0.18,easting,-0.111
6,0.18,0.2,easting,-0.114
6,0.2,0.22,easting,-0.117
6,0.22,0.24,easting,-0.122
6,0.24,0.26,easting,-0.116
6,0.26,0.28,easting,-0.12
6,0.28,0.3,easting,-0.128
6,0.3,0.32,easting,-0.127
6,0.32,0.34,easting,-0.122
6,0.34,0.36,easting,-0.13
6,0.36,0.38,easting,-0.12
6,0.38,0.4,easting,-0.119
6,0.4,0.42,easting,-0.111
6,0.42,0.44,easting,-0.116
6,0.44,0.46,easting,-0.127
6,0.46,0.48,easting,-0.122
6,0.48,0.5,easting,-0.119
6,0.5,0.52,easting,-0.122
6,0.52,0.54,easting,-0.123
6,0.54,0.56,easting,-0.142
6,0.56,0.58,easting,-0.166
7,0.16,0.18,easting,-0.034
7,0.18,0.2,easting,-0.032
7,0.2,0.22,easting,-0.005
7,0.22,0.24,easting,-0.019
7,0.24,0.26,easting,-0.014
7,0.26,0.28,easting,-0.046
7,0.28,0.3,easting,-0.038
7,0.3,0.32,easting,-0.027
7,0.32,0.34,easting,-0.027
