ensemble,upper_depth,lower_depth,velocity_component,flow_velocity
114,0.39,0.45,easting,0.239
114,0.45,0.51,easting,0.153
114,0.51,0.57,easting,0.115
114,0.57,0.63,easting,0.111
114,0.63,0.69,easting,0.1
114,0.69,0.75,easting,0.099
114,0.75,0.81,easting,0.089
114,0.81,0.87,easting,0.084
114,0.87,0.93,easting,0.08
114,0.93,0.99,easting,0.076
114,0.99,1.05,easting,0.086
114,1.05,1.11,easting,0.083
114,1.11,1.17,easting,0.074
114,1.17,1.23,easting,0.08
114,1.23,1.29,easting,0.1
114,1.29,1.35,easting,0.102
114,1.35,1.41,easting,0.102
114,1.41,1.47,easting,0.101
114,1.47,1.53,easting,0.108
114,1.53,1.59,easting,0.115
114,1.59,1.65,easting,0.109
114,0.39,0.45,northing,0.014
114,0.45,0.51,northing,0.097
114,0.51,0.57,northing,0.09
114,0.57,0.63,northing,0.076
114,0.63,0.69,northing,0.065
114,0.69,0.75,northing,0.068
114,0.75,0.81,northing,0.059
114,0.81,0.87,northing,0.057
114,0.87,0.93,northing,0.063
114,0.93,0.99,northing,0.06
114,0.99,1.05,northing,0.058
114,1.05,1.11,northing,0.054
114,1.11,1.17,northing,0.048
114,1.17,1.23,northing,0.034
114,1.23,1.29,northing,0.029
114,1.29,1.35,northing,0.032
114,1.35,1.41,northing,0.035
114,1.41,1.47,northing,0.03
114,1.47,1.53,northing,0.037
114,1.53,1.59,northing,0.041
114,1.59,1.65,northing,0.051
114,0.39,0.45,vertical,-0.006
114,0.45,0.51,vertical,-0.06
114,0.51,0.57,vertical,-0.025
114,0.57,0.63,vertical,-0.024
114,0.63,0.69,vertical,-0.025
114,0.69,0.75,vertical,-0.025
114,0.75,0.81,vertical,-0.025
114,0.81,0.87,vertical,-0.025
114,0.87,0.93,vertical,-0.029
114,0.93,0.99,vertical,-0.029
114,0.99,1.05,vertical,-0.03
114,1.05,1.11,vertical,-0.029
114,1.11,1.17,vertical,-0.03
114,1.17,1.23,vertical,-0.028
114,1.23,1.29,vertical,-0.027
114,1.29,1.35,vertical,-0.026
114,1.35,1.41,vertical,-0.024
114,1.41,1.47,vertical,-0.022
114,1.47,1.53,vertical,-0.024
114,1.53,1.59,vertical,-0.026
114,1.59,1.65,vertical,-0.028
115,0.39,0.45,easting,0.156
115,0.45,0.51,easting,-0.026
115,0.51,0.57,easting,0.095
115,0.57,0.63,easting,0.085
115,0.63,0.69,easting,0.078
115,0.69,0.75,easting,0.08
115,0.75,0.81,easting,0.082
115,0.81,0.87,easting,0.081
115,0.87,0.93,easting,0.069
115,0.93,0.99,easting,0.056
115,0.99,1.05,easting,0.066
115,1.05,1.11,easting,0.059
115,1.11,1.17,easting,0.055
115,1.17,1.23,easting,0.054
115,1.23,1.29,easting,0.06
115,1.29,1.35,easting,0.063
115,1.35,1.41,easting,0.066
115,1.41,1.47,easting,0.073
115,1.47,1.53,easting,0.09
115,1.53,1.59,easting,0.089
115,1.59,1.65,easting,0.077
115,0.39,0.45,northing,0.209
115,0.45,0.51,northing,0.138
115,0.51,0.57,northing,0.073
115,0.57,0.63,northing,0.068
115,0.63,0.69,northing,0.059
115,0.69,0.75,northing,0.05
115,0.75,0.81,northing,0.053
115,0.81,0.87,northing,0.053
115,0.87,0.93,northing,0.049
115,0.93,0.99,northing,0.049
115,0.99,1.05,northing,0.049
115,1.05,1.11,northing,0.054
115,1.11,1.17,northing,0.041
115,1.17,1.23,northing,0.045
115,1.23,1.29,northing,0.047
115,1.29,1.35,northing,0.05
115,1.35,1.41,northing,0.041
115,1.41,1.47,northing,0.034
115,1.47,1.53,northing,0.024
115,1.53,1.59,northing,0.013
115,1.59,1.65,northing,0.021
115,0.39,0.45,vertical,-0.106
115,0.45,0.51,vertical,-0.06
115,0.51,0.57,vertical,-0.03
115,0.57,0.63,vertical,-0.025
115,0.63,0.69,vertical,-0.025
115,0.69,0.75,vertical,-0.025
115,0.75,0.81,vertical,-0.027
115,0.81,0.87,vertical,-0.028
115,0.87,0.93,vertical,-0.025
115,0.93,0.99,vertical,-0.025
115,0.99,1.05,vertical,-0.026
115,1.05,1.11,vertical,-0.028
115,1.11,1.17,vertical,-0.023
115,1.17,1.23,vertical,-0.021
115,1.23,1.29,vertical,-0.023
115,1.29,1.35,vertical,-0.024
115,1.35,1.41,vertical,-0.024
115,1.41,1.47,vertical,-0.023
115,1.47,1.53,vertical,-0.018
115,1.53,1.59,vertical,-0.016
115,1.59,1.65,vertical,-0.021
116,0.45,0.51,easting,0.028
116,0.51,0.57,easting,0.097
116,0.57,0.63,easting,0.092
